	Sp7498_pacbio.protein	Sp9509_oxford_v3.proteins	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	wa8730.asm201904v2.ann1.proteins
OG0022303			wa7733.asm1v1.ann1.run1_014665_1	
OG0022304			wa7733.asm1v1.ann1.run1_015189_1	
OG0022305			wa7733.asm1v1.ann1.run1_014118_1	
OG0022306			wa7733.asm1v1.ann1.run1_014662_1	
OG0022307			wa7733.asm1v1.ann1.run1_010016_1	
OG0022308			wa7733.asm1v1.ann1.run1_011318_1	
OG0022309			wa7733.asm1v1.ann1.run1_011320_1	
OG0022310			wa7733.asm1v1.ann1.run1_010869_1	
OG0022311			wa7733.asm1v1.ann1.run1_014039_1	
OG0022312			wa7733.asm1v1.ann1.run1_014043_1	
OG0022313			wa7733.asm1v1.ann1.run1_012917_1	
OG0022314			wa7733.asm1v1.ann1.run1_012918_1	
OG0022315			wa7733.asm1v1.ann1.run1_012914_1	
OG0022316			wa7733.asm1v1.ann1.run1_012914_2	
OG0022317			wa7733.asm1v1.ann1.run1_008665_1	
OG0022318			wa7733.asm1v1.ann1.run1_006820_1	
OG0022319			wa7733.asm1v1.ann1.run1_011050_1	
OG0022320			wa7733.asm1v1.ann1.run1_014499_1	
OG0022321			wa7733.asm1v1.ann1.run1_011915_1	
OG0022322			wa7733.asm1v1.ann1.run1_008976_1	
OG0022323			wa7733.asm1v1.ann1.run1_009029_1	
OG0022324			wa7733.asm1v1.ann1.run1_009030_1	
OG0022325			wa7733.asm1v1.ann1.run1_009032_1	
OG0022326			wa7733.asm1v1.ann1.run1_009033_1	
OG0022327			wa7733.asm1v1.ann1.run1_009036_1	
OG0022328			wa7733.asm1v1.ann1.run1_007702_1	
OG0022329			wa7733.asm1v1.ann1.run1_007712_1	
OG0022330			wa7733.asm1v1.ann1.run1_012054_1	
OG0022331			wa7733.asm1v1.ann1.run1_007796_1	
OG0022332			wa7733.asm1v1.ann1.run1_007798_1	
OG0022333			wa7733.asm1v1.ann1.run1_007799_1	
OG0022334			wa7733.asm1v1.ann1.run1_007801_1	
OG0022335			wa7733.asm1v1.ann1.run1_014661_1	
OG0022336			wa7733.asm1v1.ann1.run1_013962_1	
OG0022337			wa7733.asm1v1.ann1.run1_013963_1	
OG0022338			wa7733.asm1v1.ann1.run1_014920_1	
OG0022339			wa7733.asm1v1.ann1.run1_014919_1	
OG0022340			wa7733.asm1v1.ann1.run1_014964_1	
OG0022341			wa7733.asm1v1.ann1.run1_014965_1	
OG0022342			wa7733.asm1v1.ann1.run1_015033_1	
OG0022343			wa7733.asm1v1.ann1.run1_009982_1	
OG0022344			wa7733.asm1v1.ann1.run1_009983_1	
OG0022345			wa7733.asm1v1.ann1.run1_002434_1	
OG0022346			wa7733.asm1v1.ann1.run1_002437_2	
OG0022347			wa7733.asm1v1.ann1.run1_002504_1	
OG0022348			wa7733.asm1v1.ann1.run1_012217_1	
OG0022349			wa7733.asm1v1.ann1.run1_013513_1	
OG0022350			wa7733.asm1v1.ann1.run1_013514_1	
OG0022351			wa7733.asm1v1.ann1.run1_002168_1	
OG0022352			wa7733.asm1v1.ann1.run1_002170_1	
OG0022353			wa7733.asm1v1.ann1.run1_002169_1	
OG0022354			wa7733.asm1v1.ann1.run1_002199_1	
OG0022355			wa7733.asm1v1.ann1.run1_002221_1	
OG0022356			wa7733.asm1v1.ann1.run1_002216_1	
OG0022357			wa7733.asm1v1.ann1.run1_002240_1	
OG0022358			wa7733.asm1v1.ann1.run1_002242_1	
OG0022359			wa7733.asm1v1.ann1.run1_002245_1	
OG0022360			wa7733.asm1v1.ann1.run1_012323_1	
OG0022361			wa7733.asm1v1.ann1.run1_012325_1	
OG0022362			wa7733.asm1v1.ann1.run1_015074_1	
OG0022363			wa7733.asm1v1.ann1.run1_014736_1	
OG0022364			wa7733.asm1v1.ann1.run1_013056_1	
OG0022365			wa7733.asm1v1.ann1.run1_013053_1	
OG0022366			wa7733.asm1v1.ann1.run1_007037_1	
OG0022367			wa7733.asm1v1.ann1.run1_007031_1	
OG0022368			wa7733.asm1v1.ann1.run1_007051_1	
OG0022369			wa7733.asm1v1.ann1.run1_007068_1	
OG0022370			wa7733.asm1v1.ann1.run1_007073_1	
OG0022371			wa7733.asm1v1.ann1.run1_013657_1	
OG0022372			wa7733.asm1v1.ann1.run1_013658_1	
OG0022373			wa7733.asm1v1.ann1.run1_008363_1	
OG0022374			wa7733.asm1v1.ann1.run1_008364_1	
OG0022375			wa7733.asm1v1.ann1.run1_008377_1	
OG0022376			wa7733.asm1v1.ann1.run1_008378_1	
OG0022377			wa7733.asm1v1.ann1.run1_008380_1	
OG0022378			wa7733.asm1v1.ann1.run1_012738_1	
OG0022379			wa7733.asm1v1.ann1.run1_012739_1	
OG0022380			wa7733.asm1v1.ann1.run1_012737_1	
OG0022381			wa7733.asm1v1.ann1.run1_009555_1	
OG0022382			wa7733.asm1v1.ann1.run1_009568_1	
OG0022383			wa7733.asm1v1.ann1.run1_009563_1	
OG0022384			wa7733.asm1v1.ann1.run1_009570_1	
OG0022385			wa7733.asm1v1.ann1.run1_010475_1	
OG0022386			wa7733.asm1v1.ann1.run1_010481_1	
OG0022387			wa7733.asm1v1.ann1.run1_010488_1	
OG0022388			wa7733.asm1v1.ann1.run1_000021_1	
OG0022389			wa7733.asm1v1.ann1.run1_000067_1	
OG0022390			wa7733.asm1v1.ann1.run1_000070_1	
OG0022391			wa7733.asm1v1.ann1.run1_000092_1	
OG0022392			wa7733.asm1v1.ann1.run1_000096_1	
OG0022393			wa7733.asm1v1.ann1.run1_000101_1	
OG0022394			wa7733.asm1v1.ann1.run1_000108_1	
OG0022395			wa7733.asm1v1.ann1.run1_000121_1	
OG0022396			wa7733.asm1v1.ann1.run1_000125_1	
OG0022397			wa7733.asm1v1.ann1.run1_000135_1	
OG0022398			wa7733.asm1v1.ann1.run1_000160_1	
OG0022399			wa7733.asm1v1.ann1.run1_000161_1	
OG0022400			wa7733.asm1v1.ann1.run1_000182_1	
OG0022401			wa7733.asm1v1.ann1.run1_005733_1	
OG0022402			wa7733.asm1v1.ann1.run1_005736_1	
OG0022403			wa7733.asm1v1.ann1.run1_005761_1	
OG0022404			wa7733.asm1v1.ann1.run1_009599_1	
OG0022405			wa7733.asm1v1.ann1.run1_001592_1	
OG0022406			wa7733.asm1v1.ann1.run1_001607_1	
OG0022407			wa7733.asm1v1.ann1.run1_001609_1	
OG0022408			wa7733.asm1v1.ann1.run1_001610_1	
OG0022409			wa7733.asm1v1.ann1.run1_001611_1	
OG0022410			wa7733.asm1v1.ann1.run1_001622_1	
OG0022411			wa7733.asm1v1.ann1.run1_001636_1	
OG0022412			wa7733.asm1v1.ann1.run1_011696_1	
OG0022413			wa7733.asm1v1.ann1.run1_014397_1	
OG0022414			wa7733.asm1v1.ann1.run1_012225_1	
OG0022415			wa7733.asm1v1.ann1.run1_012231_1	
OG0022416			wa7733.asm1v1.ann1.run1_014874_1	
OG0022417			wa7733.asm1v1.ann1.run1_014875_1	
OG0022418			wa7733.asm1v1.ann1.run1_004152_1	
OG0022419			wa7733.asm1v1.ann1.run1_004166_1	
OG0022420			wa7733.asm1v1.ann1.run1_004187_1	
OG0022421			wa7733.asm1v1.ann1.run1_004195_1	
OG0022422			wa7733.asm1v1.ann1.run1_004208_1	
OG0022423			wa7733.asm1v1.ann1.run1_014894_1	
OG0022424			wa7733.asm1v1.ann1.run1_014370_1	
OG0022425			wa7733.asm1v1.ann1.run1_014371_1	
OG0022426			wa7733.asm1v1.ann1.run1_015019_1	
OG0022427			wa7733.asm1v1.ann1.run1_014149_1	
OG0022428			wa7733.asm1v1.ann1.run1_004447_1	
OG0022429			wa7733.asm1v1.ann1.run1_004449_1	
OG0022430			wa7733.asm1v1.ann1.run1_004458_1	
OG0022431			wa7733.asm1v1.ann1.run1_004471_1	
OG0022432			wa7733.asm1v1.ann1.run1_004464_1	
OG0022433			wa7733.asm1v1.ann1.run1_004483_1	
OG0022434			wa7733.asm1v1.ann1.run1_004487_1	
OG0022435			wa7733.asm1v1.ann1.run1_004494_1	
OG0022436			wa7733.asm1v1.ann1.run1_004493_1	
OG0022437			wa7733.asm1v1.ann1.run1_004485_1	
OG0022438			wa7733.asm1v1.ann1.run1_003439_1	
OG0022439			wa7733.asm1v1.ann1.run1_003444_1	
OG0022440			wa7733.asm1v1.ann1.run1_003458_1	
OG0022441			wa7733.asm1v1.ann1.run1_003464_1	
OG0022442			wa7733.asm1v1.ann1.run1_003473_2	
OG0022443			wa7733.asm1v1.ann1.run1_003473_1	
OG0022444			wa7733.asm1v1.ann1.run1_003486_1	
OG0022445			wa7733.asm1v1.ann1.run1_003490_1	
OG0022446			wa7733.asm1v1.ann1.run1_003495_1	
OG0022447			wa7733.asm1v1.ann1.run1_012000_1	
OG0022448			wa7733.asm1v1.ann1.run1_012005_1	
OG0022449			wa7733.asm1v1.ann1.run1_011997_1	
OG0022450			wa7733.asm1v1.ann1.run1_012007_1	
OG0022451			wa7733.asm1v1.ann1.run1_001009_1	
OG0022452			wa7733.asm1v1.ann1.run1_001019_1	
OG0022453			wa7733.asm1v1.ann1.run1_001016_1	
OG0022454			wa7733.asm1v1.ann1.run1_001021_1	
OG0022455			wa7733.asm1v1.ann1.run1_001022_1	
OG0022456			wa7733.asm1v1.ann1.run1_001023_1	
OG0022457			wa7733.asm1v1.ann1.run1_001037_1	
OG0022458			wa7733.asm1v1.ann1.run1_001046_1	
OG0022459			wa7733.asm1v1.ann1.run1_001061_1	
OG0022460			wa7733.asm1v1.ann1.run1_001072_1	
OG0022461			wa7733.asm1v1.ann1.run1_001075_1	
OG0022462			wa7733.asm1v1.ann1.run1_001076_1	
OG0022463			wa7733.asm1v1.ann1.run1_001079_1	
OG0022464			wa7733.asm1v1.ann1.run1_001100_1	
OG0022465			wa7733.asm1v1.ann1.run1_001105_1	
OG0022466			wa7733.asm1v1.ann1.run1_001106_1	
OG0022467			wa7733.asm1v1.ann1.run1_001112_1	
OG0022468			wa7733.asm1v1.ann1.run1_014950_1	
OG0022469			wa7733.asm1v1.ann1.run1_007306_1	
OG0022470			wa7733.asm1v1.ann1.run1_007314_1	
OG0022471			wa7733.asm1v1.ann1.run1_007308_1	
OG0022472			wa7733.asm1v1.ann1.run1_007321_1	
OG0022473			wa7733.asm1v1.ann1.run1_007326_1	
OG0022474			wa7733.asm1v1.ann1.run1_007327_1	
OG0022475			wa7733.asm1v1.ann1.run1_007329_1	
OG0022476			wa7733.asm1v1.ann1.run1_006953_1	
OG0022477			wa7733.asm1v1.ann1.run1_006956_1	
OG0022478			wa7733.asm1v1.ann1.run1_006988_1	
OG0022479			wa7733.asm1v1.ann1.run1_011102_1	
OG0022480			wa7733.asm1v1.ann1.run1_010642_1	
OG0022481			wa7733.asm1v1.ann1.run1_011087_1	
OG0022482			wa7733.asm1v1.ann1.run1_011091_1	
OG0022483			wa7733.asm1v1.ann1.run1_010335_1	
OG0022484			wa7733.asm1v1.ann1.run1_010336_1	
OG0022485			wa7733.asm1v1.ann1.run1_010347_1	
OG0022486			wa7733.asm1v1.ann1.run1_010349_1	
OG0022487			wa7733.asm1v1.ann1.run1_010338_1	
OG0022488			wa7733.asm1v1.ann1.run1_011135_1	
OG0022489			wa7733.asm1v1.ann1.run1_015162_1	
OG0022490			wa7733.asm1v1.ann1.run1_015216_1	
OG0022491			wa7733.asm1v1.ann1.run1_014763_1	
OG0022492			wa7733.asm1v1.ann1.run1_009203_1	
OG0022493			wa7733.asm1v1.ann1.run1_009204_1	
OG0022494			wa7733.asm1v1.ann1.run1_014956_1	
OG0022495			wa7733.asm1v1.ann1.run1_010708_1	
OG0022496			wa7733.asm1v1.ann1.run1_014387_1	
OG0022497			wa7733.asm1v1.ann1.run1_014386_1	
OG0022498			wa7733.asm1v1.ann1.run1_013849_1	
OG0022499			wa7733.asm1v1.ann1.run1_013851_1	
OG0022500			wa7733.asm1v1.ann1.run1_005572_1	
OG0022501			wa7733.asm1v1.ann1.run1_005573_1	
OG0022502			wa7733.asm1v1.ann1.run1_005575_1	
OG0022503			wa7733.asm1v1.ann1.run1_005582_1	
OG0022504			wa7733.asm1v1.ann1.run1_005586_1	
OG0022505			wa7733.asm1v1.ann1.run1_005587_1	
OG0022506			wa7733.asm1v1.ann1.run1_005591_1	
OG0022507			wa7733.asm1v1.ann1.run1_005592_1	
OG0022508			wa7733.asm1v1.ann1.run1_005611_2	
OG0022509			wa7733.asm1v1.ann1.run1_005595_1	
OG0022510			wa7733.asm1v1.ann1.run1_011019_1	
OG0022511			wa7733.asm1v1.ann1.run1_011020_1	
OG0022512			wa7733.asm1v1.ann1.run1_011020_2	
OG0022513			wa7733.asm1v1.ann1.run1_011020_3	
OG0022514			wa7733.asm1v1.ann1.run1_000871_1	
OG0022515			wa7733.asm1v1.ann1.run1_000873_1	
OG0022516			wa7733.asm1v1.ann1.run1_000868_1	
OG0022517			wa7733.asm1v1.ann1.run1_000893_1	
OG0022518			wa7733.asm1v1.ann1.run1_000893_2	
OG0022519			wa7733.asm1v1.ann1.run1_000922_1	
OG0022520			wa7733.asm1v1.ann1.run1_000929_1	
OG0022521			wa7733.asm1v1.ann1.run1_000945_1	
OG0022522			wa7733.asm1v1.ann1.run1_000985_1	
OG0022523			wa7733.asm1v1.ann1.run1_014599_1	
OG0022524			wa7733.asm1v1.ann1.run1_015029_1	
OG0022525			wa7733.asm1v1.ann1.run1_015030_1	
OG0022526			wa7733.asm1v1.ann1.run1_014891_1	
OG0022527			wa7733.asm1v1.ann1.run1_006409_1	
OG0022528			wa7733.asm1v1.ann1.run1_006421_1	
OG0022529			wa7733.asm1v1.ann1.run1_006429_1	
OG0022530			wa7733.asm1v1.ann1.run1_014914_1	
OG0022531			wa7733.asm1v1.ann1.run1_014913_1	
OG0022532			wa7733.asm1v1.ann1.run1_011611_1	
OG0022533			wa7733.asm1v1.ann1.run1_011454_1	
OG0022534			wa7733.asm1v1.ann1.run1_011456_1	
OG0022535			wa7733.asm1v1.ann1.run1_011458_1	
OG0022536			wa7733.asm1v1.ann1.run1_011460_1	
OG0022537			wa7733.asm1v1.ann1.run1_013501_1	
OG0022538			wa7733.asm1v1.ann1.run1_003155_1	
OG0022539			wa7733.asm1v1.ann1.run1_003169_4	
OG0022540			wa7733.asm1v1.ann1.run1_003181_1	
OG0022541			wa7733.asm1v1.ann1.run1_003192_1	
OG0022542			wa7733.asm1v1.ann1.run1_003192_2	
OG0022543			wa7733.asm1v1.ann1.run1_003189_1	
OG0022544			wa7733.asm1v1.ann1.run1_008543_1	
OG0022545			wa7733.asm1v1.ann1.run1_012752_1	
OG0022546			wa7733.asm1v1.ann1.run1_012818_1	
OG0022547			wa7733.asm1v1.ann1.run1_012813_1	
OG0022548			wa7733.asm1v1.ann1.run1_014786_1	
OG0022549			wa7733.asm1v1.ann1.run1_014787_1	
OG0022550			wa7733.asm1v1.ann1.run1_014748_1	
OG0022551			wa7733.asm1v1.ann1.run1_015001_1	
OG0022552			wa7733.asm1v1.ann1.run1_011229_1	
OG0022553			wa7733.asm1v1.ann1.run1_015112_1	
OG0022554			wa7733.asm1v1.ann1.run1_013019_1	
OG0022555			wa7733.asm1v1.ann1.run1_015171_1	
OG0022556			wa7733.asm1v1.ann1.run1_015182_1	
OG0022557			wa7733.asm1v1.ann1.run1_001375_1	
OG0022558			wa7733.asm1v1.ann1.run1_001391_1	
OG0022559			wa7733.asm1v1.ann1.run1_001411_1	
OG0022560			wa7733.asm1v1.ann1.run1_001418_1	
OG0022561			wa7733.asm1v1.ann1.run1_001432_1	
OG0022562			wa7733.asm1v1.ann1.run1_001441_1	
OG0022563			wa7733.asm1v1.ann1.run1_001445_1	
OG0022564			wa7733.asm1v1.ann1.run1_013898_1	
OG0022565			wa7733.asm1v1.ann1.run1_015199_1	
OG0022566			wa7733.asm1v1.ann1.run1_012718_1	
OG0022567			wa7733.asm1v1.ann1.run1_012664_1	
OG0022568			wa7733.asm1v1.ann1.run1_015004_1	
OG0022569			wa7733.asm1v1.ann1.run1_015003_1	
OG0022570			wa7733.asm1v1.ann1.run1_008326_1	
OG0022571			wa7733.asm1v1.ann1.run1_008327_1	
OG0022572			wa7733.asm1v1.ann1.run1_014917_1	
OG0022573			wa7733.asm1v1.ann1.run1_007230_1	
OG0022574			wa7733.asm1v1.ann1.run1_007241_1	
OG0022575			wa7733.asm1v1.ann1.run1_013180_1	
OG0022576			wa7733.asm1v1.ann1.run1_014196_1	
OG0022577			wa7733.asm1v1.ann1.run1_012043_2	
OG0022578			wa7733.asm1v1.ann1.run1_012043_1	
OG0022579			wa7733.asm1v1.ann1.run1_005471_1	
OG0022580			wa7733.asm1v1.ann1.run1_005472_1	
OG0022581			wa7733.asm1v1.ann1.run1_005474_1	
OG0022582			wa7733.asm1v1.ann1.run1_008093_1	
OG0022583			wa7733.asm1v1.ann1.run1_008107_1	
OG0022584			wa7733.asm1v1.ann1.run1_008110_1	
OG0022585			wa7733.asm1v1.ann1.run1_008125_1	
OG0022586			wa7733.asm1v1.ann1.run1_013235_1	
OG0022587			wa7733.asm1v1.ann1.run1_008059_1	
OG0022588			wa7733.asm1v1.ann1.run1_008062_1	
OG0022589			wa7733.asm1v1.ann1.run1_008069_1	
OG0022590			wa7733.asm1v1.ann1.run1_008089_1	
OG0022591			wa7733.asm1v1.ann1.run1_008074_1	
OG0022592			wa7733.asm1v1.ann1.run1_008086_1	
OG0022593			wa7733.asm1v1.ann1.run1_015204_1	
OG0022594			wa7733.asm1v1.ann1.run1_011333_1	
OG0022595			wa7733.asm1v1.ann1.run1_011334_1	
OG0022596			wa7733.asm1v1.ann1.run1_011335_1	
OG0022597			wa7733.asm1v1.ann1.run1_011338_1	
OG0022598			wa7733.asm1v1.ann1.run1_015068_1	
OG0022599			wa7733.asm1v1.ann1.run1_015069_1	
OG0022600			wa7733.asm1v1.ann1.run1_015000_1	
OG0022601			wa7733.asm1v1.ann1.run1_005351_1	
OG0022602			wa7733.asm1v1.ann1.run1_005365_1	
OG0022603			wa7733.asm1v1.ann1.run1_005367_1	
OG0022604			wa7733.asm1v1.ann1.run1_008601_1	
OG0022605			wa7733.asm1v1.ann1.run1_008601_2	
OG0022606			wa7733.asm1v1.ann1.run1_008613_1	
OG0022607			wa7733.asm1v1.ann1.run1_014751_1	
OG0022608			wa7733.asm1v1.ann1.run1_007934_1	
OG0022609			wa7733.asm1v1.ann1.run1_007951_1	
OG0022610			wa7733.asm1v1.ann1.run1_007946_1	
OG0022611			wa7733.asm1v1.ann1.run1_014377_1	
OG0022612			wa7733.asm1v1.ann1.run1_009131_1	
OG0022613			wa7733.asm1v1.ann1.run1_009141_1	
OG0022614			wa7733.asm1v1.ann1.run1_014993_1	
OG0022615			wa7733.asm1v1.ann1.run1_014780_1	
OG0022616			wa7733.asm1v1.ann1.run1_014781_1	
OG0022617			wa7733.asm1v1.ann1.run1_011465_1	
OG0022618			wa7733.asm1v1.ann1.run1_013062_1	
OG0022619			wa7733.asm1v1.ann1.run1_008288_1	
OG0022620			wa7733.asm1v1.ann1.run1_008292_1	
OG0022621			wa7733.asm1v1.ann1.run1_003721_1	
OG0022622			wa7733.asm1v1.ann1.run1_003725_1	
OG0022623			wa7733.asm1v1.ann1.run1_003746_1	
OG0022624			wa7733.asm1v1.ann1.run1_003749_1	
OG0022625			wa7733.asm1v1.ann1.run1_004315_1	
OG0022626			wa7733.asm1v1.ann1.run1_004354_1	
OG0022627			wa7733.asm1v1.ann1.run1_004372_1	
OG0022628			wa7733.asm1v1.ann1.run1_004376_1	
OG0022629			wa7733.asm1v1.ann1.run1_004369_1	
OG0022630			wa7733.asm1v1.ann1.run1_007157_1	
OG0022631			wa7733.asm1v1.ann1.run1_007176_1	
OG0022632			wa7733.asm1v1.ann1.run1_007179_1	
OG0022633			wa7733.asm1v1.ann1.run1_007181_1	
OG0022634			wa7733.asm1v1.ann1.run1_013081_1	
OG0022635			wa7733.asm1v1.ann1.run1_011796_1	
OG0022636			wa7733.asm1v1.ann1.run1_014338_1	
OG0022637			wa7733.asm1v1.ann1.run1_006633_1	
OG0022638			wa7733.asm1v1.ann1.run1_006628_1	
OG0022639			wa7733.asm1v1.ann1.run1_006631_1	
OG0022640			wa7733.asm1v1.ann1.run1_006632_1	
OG0022641			wa7733.asm1v1.ann1.run1_006647_1	
OG0022642			wa7733.asm1v1.ann1.run1_006658_1	
OG0022643			wa7733.asm1v1.ann1.run1_003599_1	
OG0022644			wa7733.asm1v1.ann1.run1_003601_1	
OG0022645			wa7733.asm1v1.ann1.run1_003616_1	
OG0022646			wa7733.asm1v1.ann1.run1_003622_1	
OG0022647			wa7733.asm1v1.ann1.run1_003631_1	
OG0022648			wa7733.asm1v1.ann1.run1_003635_1	
OG0022649			wa7733.asm1v1.ann1.run1_003636_1	
OG0022650			wa7733.asm1v1.ann1.run1_009281_1	
OG0022651			wa7733.asm1v1.ann1.run1_009263_1	
OG0022652			wa7733.asm1v1.ann1.run1_012807_2	
OG0022653			wa7733.asm1v1.ann1.run1_012807_1	
OG0022654			wa7733.asm1v1.ann1.run1_013749_1	
OG0022655			wa7733.asm1v1.ann1.run1_005670_1	
OG0022656			wa7733.asm1v1.ann1.run1_005682_1	
OG0022657			wa7733.asm1v1.ann1.run1_005686_1	
OG0022658			wa7733.asm1v1.ann1.run1_005687_1	
OG0022659			wa7733.asm1v1.ann1.run1_005697_1	
OG0022660			wa7733.asm1v1.ann1.run1_005699_1	
OG0022661			wa7733.asm1v1.ann1.run1_005704_1	
OG0022662			wa7733.asm1v1.ann1.run1_005714_1	
OG0022663			wa7733.asm1v1.ann1.run1_013663_1	
OG0022664			wa7733.asm1v1.ann1.run1_012853_1	
OG0022665			wa7733.asm1v1.ann1.run1_012855_1	
OG0022666			wa7733.asm1v1.ann1.run1_007992_1	
OG0022667			wa7733.asm1v1.ann1.run1_007993_1	
OG0022668			wa7733.asm1v1.ann1.run1_007996_1	
OG0022669			wa7733.asm1v1.ann1.run1_005937_1	
OG0022670			wa7733.asm1v1.ann1.run1_005938_1	
OG0022671			wa7733.asm1v1.ann1.run1_005960_1	
OG0022672			wa7733.asm1v1.ann1.run1_013847_1	
OG0022673			wa7733.asm1v1.ann1.run1_012282_1	
OG0022674			wa7733.asm1v1.ann1.run1_002365_1	
OG0022675			wa7733.asm1v1.ann1.run1_002366_1	
OG0022676			wa7733.asm1v1.ann1.run1_002372_1	
OG0022677			wa7733.asm1v1.ann1.run1_002377_1	
OG0022678			wa7733.asm1v1.ann1.run1_002379_1	
OG0022679			wa7733.asm1v1.ann1.run1_002379_2	
OG0022680			wa7733.asm1v1.ann1.run1_002384_1	
OG0022681			wa7733.asm1v1.ann1.run1_002397_1	
OG0022682			wa7733.asm1v1.ann1.run1_002400_1	
OG0022683			wa7733.asm1v1.ann1.run1_010818_1	
OG0022684			wa7733.asm1v1.ann1.run1_010810_1	
OG0022685			wa7733.asm1v1.ann1.run1_010812_1	
OG0022686			wa7733.asm1v1.ann1.run1_010236_1	
OG0022687			wa7733.asm1v1.ann1.run1_010223_1	
OG0022688			wa7733.asm1v1.ann1.run1_010233_1	
OG0022689			wa7733.asm1v1.ann1.run1_011818_1	
OG0022690			wa7733.asm1v1.ann1.run1_011809_1	
OG0022691			wa7733.asm1v1.ann1.run1_003790_2	
OG0022692			wa7733.asm1v1.ann1.run1_003805_1	
OG0022693			wa7733.asm1v1.ann1.run1_003813_1	
OG0022694			wa7733.asm1v1.ann1.run1_003812_1	
OG0022695			wa7733.asm1v1.ann1.run1_003812_2	
OG0022696			wa7733.asm1v1.ann1.run1_003832_1	
OG0022697			wa7733.asm1v1.ann1.run1_003841_1	
OG0022698			wa7733.asm1v1.ann1.run1_003842_1	
OG0022699			wa7733.asm1v1.ann1.run1_009839_1	
OG0022700			wa7733.asm1v1.ann1.run1_009840_1	
OG0022701			wa7733.asm1v1.ann1.run1_009846_1	
OG0022702			wa7733.asm1v1.ann1.run1_015188_1	
OG0022703			wa7733.asm1v1.ann1.run1_014437_1	
OG0022704			wa7733.asm1v1.ann1.run1_014438_1	
OG0022705			wa7733.asm1v1.ann1.run1_015178_1	
OG0022706			wa7733.asm1v1.ann1.run1_014926_1	
OG0022707			wa7733.asm1v1.ann1.run1_014927_1	
OG0022708			wa7733.asm1v1.ann1.run1_011152_1	
OG0022709			wa7733.asm1v1.ann1.run1_011153_1	
OG0022710			wa7733.asm1v1.ann1.run1_011155_1	
OG0022711			wa7733.asm1v1.ann1.run1_014309_1	
OG0022712			wa7733.asm1v1.ann1.run1_006772_1	
OG0022713			wa7733.asm1v1.ann1.run1_006782_1	
OG0022714			wa7733.asm1v1.ann1.run1_006805_1	
OG0022715			wa7733.asm1v1.ann1.run1_009388_1	
OG0022716			wa7733.asm1v1.ann1.run1_009403_2	
OG0022717			wa7733.asm1v1.ann1.run1_009399_1	
OG0022718			wa7733.asm1v1.ann1.run1_009404_1	
OG0022719			wa7733.asm1v1.ann1.run1_014571_1	
OG0022720			wa7733.asm1v1.ann1.run1_007388_1	
OG0022721			wa7733.asm1v1.ann1.run1_007386_1	
OG0022722			wa7733.asm1v1.ann1.run1_012185_1	
OG0022723			wa7733.asm1v1.ann1.run1_003290_1	
OG0022724			wa7733.asm1v1.ann1.run1_003292_1	
OG0022725			wa7733.asm1v1.ann1.run1_003298_1	
OG0022726			wa7733.asm1v1.ann1.run1_003308_1	
OG0022727			wa7733.asm1v1.ann1.run1_003310_1	
OG0022728			wa7733.asm1v1.ann1.run1_003307_1	
OG0022729			wa7733.asm1v1.ann1.run1_003320_1	
OG0022730			wa7733.asm1v1.ann1.run1_003337_1	
OG0022731			wa7733.asm1v1.ann1.run1_003338_1	
OG0022732			wa7733.asm1v1.ann1.run1_003341_1	
OG0022733			wa7733.asm1v1.ann1.run1_014328_1	
OG0022734			wa7733.asm1v1.ann1.run1_014329_1	
OG0022735			wa7733.asm1v1.ann1.run1_014330_1	
OG0022736			wa7733.asm1v1.ann1.run1_014327_1	
OG0022737			wa7733.asm1v1.ann1.run1_014878_1	
OG0022738			wa7733.asm1v1.ann1.run1_015060_1	
OG0022739			wa7733.asm1v1.ann1.run1_014279_1	
OG0022740			wa7733.asm1v1.ann1.run1_011653_2	
OG0022741			wa7733.asm1v1.ann1.run1_011653_1	
OG0022742			wa7733.asm1v1.ann1.run1_012574_1	
OG0022743			wa7733.asm1v1.ann1.run1_012575_1	
OG0022744			wa7733.asm1v1.ann1.run1_011751_1	
OG0022745			wa7733.asm1v1.ann1.run1_015219_1	
OG0022746			wa7733.asm1v1.ann1.run1_013729_1	
OG0022747			wa7733.asm1v1.ann1.run1_006292_1	
OG0022748			wa7733.asm1v1.ann1.run1_006309_1	
OG0022749			wa7733.asm1v1.ann1.run1_006327_1	
OG0022750			wa7733.asm1v1.ann1.run1_006338_1	
OG0022751			wa7733.asm1v1.ann1.run1_006314_1	
OG0022752			wa7733.asm1v1.ann1.run1_012112_1	
OG0022753			wa7733.asm1v1.ann1.run1_012118_1	
OG0022754			wa7733.asm1v1.ann1.run1_011946_1	
OG0022755			wa7733.asm1v1.ann1.run1_002755_1	
OG0022756			wa7733.asm1v1.ann1.run1_002755_2	
OG0022757			wa7733.asm1v1.ann1.run1_002763_1	
OG0022758			wa7733.asm1v1.ann1.run1_002761_1	
OG0022759			wa7733.asm1v1.ann1.run1_002767_1	
OG0022760			wa7733.asm1v1.ann1.run1_002802_1	
OG0022761			wa7733.asm1v1.ann1.run1_002813_1	
OG0022762			wa7733.asm1v1.ann1.run1_002823_1	
OG0022763			wa7733.asm1v1.ann1.run1_008783_1	
OG0022764			wa7733.asm1v1.ann1.run1_014361_1	
OG0022765			wa7733.asm1v1.ann1.run1_014360_1	
