	Sp7498_pacbio.protein	Sp9509_oxford_v3.proteins	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	wa8730.asm201904v2.ann1.proteins
OG0004714	g6019.t1	Sp20g00431	wa7733.asm1v1.ann1.run1_006080_1	Wa8730a017g001030_P001
OG0004715	g6023.t1	Sp20g00427	wa7733.asm1v1.ann1.run1_006082_1	Wa8730a017g001060_P001
OG0004716	g6024.t1	Sp20g00426	wa7733.asm1v1.ann1.run1_006083_1	Wa8730a017g001070_P001
OG0004717	g6030.t1	Sp20g00420	wa7733.asm1v1.ann1.run1_006093_1	Wa8730a017g001100_P001
OG0004718	g6032.t1	Sp20g00419		Wa8730a017g001110_P001, Wa8730a017g001120_P001
OG0004719	g6036.t1	Sp20g00415	wa7733.asm1v1.ann1.run1_006097_1	Wa8730a017g001170_P001
OG0004720	g6038.t1	Sp20g00414	wa7733.asm1v1.ann1.run1_006101_1	Wa8730a017g001200_P001
OG0004721	g6040.t1	Sp20g00412	wa7733.asm1v1.ann1.run1_006103_1	Wa8730a017g001220_P001
OG0004722	g6043.t1	Sp20g00408	wa7733.asm1v1.ann1.run1_007152_1	Wa8730a017g001680_P001
OG0004723	g6044.t1	Sp20g00407	wa7733.asm1v1.ann1.run1_004806_1	Wa8730a002g001960_P001
OG0004724	g6045.t1	Sp20g00406	wa7733.asm1v1.ann1.run1_007151_1	Wa8730a017g001690_P001
OG0004725	g6048.t1	Sp20g00402	wa7733.asm1v1.ann1.run1_007149_1	Wa8730a017g001730_P001
OG0004726	g6049.t1	Sp20g00401	wa7733.asm1v1.ann1.run1_005847_1	Wa8730a014g004320_P001
OG0004727	g6050.t1	Sp20g00400	wa7733.asm1v1.ann1.run1_007148_2	Wa8730a017g001740_P001
OG0004728	g6051.t1	Sp20g00399	wa7733.asm1v1.ann1.run1_006118_1	Wa8730a017g001440_P001
OG0004729	g6052.t1	Sp20g00398	wa7733.asm1v1.ann1.run1_006114_1	Wa8730a017g001410_P001
OG0004730	g6055.t1	Sp20g00395	wa7733.asm1v1.ann1.run1_006124_1	Wa8730a017g001500_P001
OG0004731	g6058.t1	Sp20g00393	wa7733.asm1v1.ann1.run1_006123_1	Wa8730a017g001490_P001
OG0004732	g6059.t1	Sp20g00392	wa7733.asm1v1.ann1.run1_006122_1	Wa8730a017g001480_P001
OG0004733	g6067.t1	Sp20g00384	wa7733.asm1v1.ann1.run1_006121_1	Wa8730a017g001470_P001
OG0004734	g6070.t1	Sp20g00380	wa7733.asm1v1.ann1.run1_006128_1	Wa8730a017g001560_P001
OG0004735	g6073.t1	Sp20g00377	wa7733.asm1v1.ann1.run1_006130_1	Wa8730a017g001580_P001
OG0004736	g6075.t1	Sp20g00374	wa7733.asm1v1.ann1.run1_013836_1	Wa8730a017g001610_P001
OG0004737	g6076.t1	Sp20g00373	wa7733.asm1v1.ann1.run1_013835_1	Wa8730a017g001600_P001
OG0004738	g6077.t1	Sp20g00372	wa7733.asm1v1.ann1.run1_013834_1	Wa8730a017g001590_P001
OG0004739	g6080.t1	Sp20g00369	wa7733.asm1v1.ann1.run1_007146_1	Wa8730a017g001760_P001
OG0004740	g6082.t1	Sp20g00367	wa7733.asm1v1.ann1.run1_007147_1	Wa8730a017g001750_P001
OG0004741	g6084.t1	Sp20g00365	wa7733.asm1v1.ann1.run1_005654_1	Wa8730a017g000760_P001
OG0004742	g6085.t1	Sp20g00363	wa7733.asm1v1.ann1.run1_013451_1	Wa8730a017g001370_P001
OG0004743	g6093.t1	Sp20g00355	wa7733.asm1v1.ann1.run1_013450_1	Wa8730a017g001360_P001
OG0004744	g6094.t1	Sp02g00983, Sp20g00354	wa7733.asm1v1.ann1.run1_013449_1	
OG0004745	g6095.t1	Sp20g00353	wa7733.asm1v1.ann1.run1_013448_1	Wa8730a017g001350_P001
OG0004746	g6097.t1	Sp20g00350	wa7733.asm1v1.ann1.run1_013446_1	Wa8730a017g001340_P001
OG0004747	g6100.t1	Sp20g00347	wa7733.asm1v1.ann1.run1_014077_1	Wa8730a017g001330_P001
OG0004748	g6102.t1	Sp20g00346	wa7733.asm1v1.ann1.run1_007154_1	Wa8730a017g001660_P001
OG0004749	g6103.t1	Sp20g00345	wa7733.asm1v1.ann1.run1_007155_1	Wa8730a017g001650_P001
OG0004750	g6106.t1	Sp20g00342	wa7733.asm1v1.ann1.run1_007153_1	Wa8730a017g001670_P001
OG0004751	g6107.t1	Sp20g00341	wa7733.asm1v1.ann1.run1_007130_1	Wa8730a017g001920_P001
OG0004752	g6117.t1	Sp20g00328	wa7733.asm1v1.ann1.run1_013599_1	Wa8730a017g001630_P001
OG0004753	g6122.t1	Sp20g00321	wa7733.asm1v1.ann1.run1_006107_1	Wa8730a017g001260_P001
OG0004754	g6125.t1	Sp20g00318	wa7733.asm1v1.ann1.run1_006106_1	Wa8730a017g001250_P001
OG0004755	g6128.t1	Sp20g00314	wa7733.asm1v1.ann1.run1_007132_1	Wa8730a017g001900_P001
OG0004756	g6132.t1	Sp20g00310	wa7733.asm1v1.ann1.run1_007121_1	Wa8730a017g001980_P001
OG0004757	g6137.t1	Sp20g00305	wa7733.asm1v1.ann1.run1_007135_1	Wa8730a017g001870_P001
OG0004758	g6138.t1	Sp20g00304	wa7733.asm1v1.ann1.run1_007136_1	Wa8730a017g001860_P001
OG0004759	g6140.t1	Sp20g00302	wa7733.asm1v1.ann1.run1_007138_1	Wa8730a017g001840_P001
OG0004760	g6141.t1	Sp20g00301	wa7733.asm1v1.ann1.run1_007140_1	Wa8730a017g001820_P001
OG0004761	g6144.t1	Sp20g00298	wa7733.asm1v1.ann1.run1_007141_1	Wa8730a017g001810_P001
OG0004762	g6145.t1	Sp20g00297	wa7733.asm1v1.ann1.run1_007142_1	Wa8730a017g001800_P001
OG0004763	g6147.t1	Sp20g00295	wa7733.asm1v1.ann1.run1_007144_1	Wa8730a017g001790_P001
OG0004764	g6148.t1	Sp20g00294	wa7733.asm1v1.ann1.run1_007143_1	Wa8730a017g001780_P001
OG0004765	g6149.t1	Sp20g00293	wa7733.asm1v1.ann1.run1_007145_1	Wa8730a017g001770_P001
OG0004766	g6156.t1	Sp20g00285	wa7733.asm1v1.ann1.run1_009179_1	Wa8730a017g002110_P001
OG0004767	g6157.t1	Sp20g00284	wa7733.asm1v1.ann1.run1_009180_1	Wa8730a017g002100_P001
OG0004768	g6160.t1	Sp20g00280	wa7733.asm1v1.ann1.run1_009176_1	Wa8730a017g002140_P001
OG0004769	g6164.t1	Sp20g00277	wa7733.asm1v1.ann1.run1_009181_1	Wa8730a017g002090_P001
OG0004770	g6165.t1	Sp20g00276	wa7733.asm1v1.ann1.run1_009175_1	Wa8730a017g002150_P001
OG0004771	g6170.t1	Sp20g00270	wa7733.asm1v1.ann1.run1_009171_1	Wa8730a017g002180_P001
OG0004772	g6175.t1, g6176.t1	Sp20g00264	wa7733.asm1v1.ann1.run1_009166_1	
OG0004773	g6178.t1	Sp20g00262	wa7733.asm1v1.ann1.run1_009162_1	Wa8730a017g002250_P001
OG0004774	g6179.t1	Sp20g00261	wa7733.asm1v1.ann1.run1_009160_1	Wa8730a017g002260_P001
OG0004775	g6180.t1	Sp20g00260	wa7733.asm1v1.ann1.run1_009159_1	Wa8730a017g002270_P001
OG0004776	g6182.t1	Sp20g00258	wa7733.asm1v1.ann1.run1_009158_1	Wa8730a017g002280_P001
OG0004777	g6187.t1	Sp20g00252	wa7733.asm1v1.ann1.run1_008294_1	Wa8730a017g002320_P001
OG0004778	g6188.t1		wa7733.asm1v1.ann1.run1_008295_1, wa7733.asm1v1.ann1.run1_008295_2	Wa8730a017g002310_P001
OG0004779	g6195.t1	Sp20g00245	wa7733.asm1v1.ann1.run1_008287_1	Wa8730a017g002370_P001
OG0004780	g6196.t1	Sp20g00243	wa7733.asm1v1.ann1.run1_008276_1	Wa8730a017g002500_P001
OG0004781	g6198.t1	Sp20g00241	wa7733.asm1v1.ann1.run1_008275_1	Wa8730a017g002520_P001
OG0004782	g6199.t1	Sp20g00240	wa7733.asm1v1.ann1.run1_008274_1	Wa8730a017g002530_P001
OG0004783	g6207.t1	Sp20g00230	wa7733.asm1v1.ann1.run1_008280_1	Wa8730a017g002440_P001
OG0004784	g6208.t1	Sp20g00229	wa7733.asm1v1.ann1.run1_008279_1	Wa8730a017g002450_P001
OG0004785	g6211.t1	Sp20g00224	wa7733.asm1v1.ann1.run1_008293_1	Wa8730a017g002330_P001
OG0004786	g6212.t1	Sp20g00223	wa7733.asm1v1.ann1.run1_008291_1	Wa8730a017g002340_P001
OG0004787	g6213.t1	Sp20g00222	wa7733.asm1v1.ann1.run1_008270_1	Wa8730a017g002560_P001
OG0004788	g6216.t1	Sp20g00219	wa7733.asm1v1.ann1.run1_008267_1	Wa8730a017g002590_P001
OG0004789	g6219.t1	Sp20g00216	wa7733.asm1v1.ann1.run1_008263_1	Wa8730a017g002640_P001
OG0004790	g6224.t1	Sp20g00211	wa7733.asm1v1.ann1.run1_006801_1	Wa8730a017g002710_P001
OG0004791	g6225.t1	Sp20g00210	wa7733.asm1v1.ann1.run1_006800_1	Wa8730a017g002720_P001
OG0004792	g6227.t1	Sp20g00208	wa7733.asm1v1.ann1.run1_006798_1	Wa8730a017g002740_P001
OG0004793	g6228.t1	Sp20g00207	wa7733.asm1v1.ann1.run1_006792_1	Wa8730a017g002800_P001
OG0004794	g6231.t1	Sp20g00203	wa7733.asm1v1.ann1.run1_006796_1	Wa8730a017g002760_P001
OG0004795	g6233.t1	Sp20g00201	wa7733.asm1v1.ann1.run1_006795_1	Wa8730a017g002770_P001
OG0004796	g6235.t1	Sp20g00199	wa7733.asm1v1.ann1.run1_006793_1	Wa8730a017g002790_P001
OG0004797	g6240.t1	Sp20g00192	wa7733.asm1v1.ann1.run1_006791_1	Wa8730a017g002810_P001
OG0004798	g6244.t1	Sp20g00188	wa7733.asm1v1.ann1.run1_006790_1	Wa8730a017g002820_P001
OG0004799	g6250.t1	Sp20g00182	wa7733.asm1v1.ann1.run1_006783_1	Wa8730a017g002890_P001
OG0004800	g6252.t1	Sp20g00180	wa7733.asm1v1.ann1.run1_006784_1	Wa8730a017g002880_P001
OG0004801	g6254.t1	Sp20g00179	wa7733.asm1v1.ann1.run1_006785_1	Wa8730a017g002870_P001
OG0004802	g6257.t1	Sp20g00177	wa7733.asm1v1.ann1.run1_006776_1	Wa8730a017g002950_P001
OG0004803	g6262.t1	Sp20g00171	wa7733.asm1v1.ann1.run1_006770_1	Wa8730a017g002990_P001
OG0004804	g12236.t1, g6263.t1	Sp14g00313, Sp20g00170		
OG0004805	g6271.t1	Sp20g00162	wa7733.asm1v1.ann1.run1_013886_1	Wa8730a017g003070_P001
OG0004806	g6276.t1	Sp20g00158	wa7733.asm1v1.ann1.run1_013264_1	Wa8730a017g003100_P001
OG0004807	g6279.t1	Sp20g00152	wa7733.asm1v1.ann1.run1_006840_1	Wa8730a017g003160_P001
OG0004808	g6288.t1	Sp20g00144	wa7733.asm1v1.ann1.run1_006837_1	Wa8730a017g003180_P001
OG0004809	g6292.t1	Sp20g00140	wa7733.asm1v1.ann1.run1_006834_1	Wa8730a017g003210_P001
OG0004810	g6293.t1	Sp20g00139	wa7733.asm1v1.ann1.run1_006833_1	Wa8730a017g003220_P001
OG0004811	g6305.t1, g7759.t1	Sp06g00436, Sp20g00129		
OG0004812	g6309.t1	Sp20g00125	wa7733.asm1v1.ann1.run1_006830_1	Wa8730a017g003260_P001
OG0004813	g6312.t1	Sp20g00122	wa7733.asm1v1.ann1.run1_006829_1	Wa8730a017g003270_P001
OG0004814	g6313.t1	Sp20g00121	wa7733.asm1v1.ann1.run1_006815_1	Wa8730a017g003420_P001
OG0004815	g6314.t1	Sp20g00119	wa7733.asm1v1.ann1.run1_012690_1	Wa8730a014g006400_P001
OG0004816	g6316.t1	Sp20g00117	wa7733.asm1v1.ann1.run1_006817_1	Wa8730a017g003400_P001
OG0004817	g6317.t1	Sp20g00116	wa7733.asm1v1.ann1.run1_006814_1	Wa8730a017g003430_P001
OG0004818	g6318.t1	Sp20g00115	wa7733.asm1v1.ann1.run1_006821_1	Wa8730a017g003350_P001
OG0004819	g6319.t1	Sp20g00114	wa7733.asm1v1.ann1.run1_011047_1	Wa8730a002g009380_P001
OG0004820	g6321.t1	Sp20g00112	wa7733.asm1v1.ann1.run1_006824_1	Wa8730a017g003330_P001
OG0004821	g6323.t1	Sp20g00110	wa7733.asm1v1.ann1.run1_006826_1	Wa8730a017g003310_P001
OG0004822	g6325.t1	Sp20g00108	wa7733.asm1v1.ann1.run1_006818_1	Wa8730a017g003380_P001
OG0004823	g6326.t1	Sp20g00107	wa7733.asm1v1.ann1.run1_006819_1	Wa8730a017g003370_P001
OG0004824	g6327.t1	Sp20g00106	wa7733.asm1v1.ann1.run1_006813_1	Wa8730a017g003440_P002
OG0004825	g6329.t1	Sp20g00104	wa7733.asm1v1.ann1.run1_006807_1	Wa8730a017g003490_P001
OG0004826	g6337.t1	Sp20g00096	wa7733.asm1v1.ann1.run1_010471_1	Wa8730a017g003520_P001
OG0004827	g6339.t1	Sp20g00094	wa7733.asm1v1.ann1.run1_010464_1	Wa8730a017g003570_P001
OG0004828	g6341.t1	Sp20g00091	wa7733.asm1v1.ann1.run1_010467_1	Wa8730a017g003550_P001
OG0004829	g6343.t1	Sp20g00088	wa7733.asm1v1.ann1.run1_010469_1	Wa8730a017g003540_P001
OG0004830	g6346.t1	Sp20g00084	wa7733.asm1v1.ann1.run1_010235_1	Wa8730a017g003710_P001
OG0004831	g6357.t1	Sp20g00075	wa7733.asm1v1.ann1.run1_010229_1	Wa8730a017g003760_P001
OG0004832	g6358.t1	Sp01g01733, Sp16g00600, Sp20g00074		
OG0004833	g6361.t1	Sp20g00071	wa7733.asm1v1.ann1.run1_010130_1	Wa8730a004g000390_P001
OG0004834	g6364.t1	Sp20g00068	wa7733.asm1v1.ann1.run1_009238_1	Wa8730a004g000240_P001
OG0004835	g6365.t1	Sp20g00067	wa7733.asm1v1.ann1.run1_009239_1	Wa8730a004g000230_P001
OG0004836	g6368.t1	Sp20g00065	wa7733.asm1v1.ann1.run1_009240_1	Wa8730a004g000220_P001
OG0004837	g6372.t1	Sp20g00063	wa7733.asm1v1.ann1.run1_010462_1	Wa8730a017g003590_P001
OG0004838	g6374.t1	Sp20g00061	wa7733.asm1v1.ann1.run1_010232_1	Wa8730a017g003730_P001
OG0004839	g6375.t1	Sp20g00060	wa7733.asm1v1.ann1.run1_010454_1	Wa8730a017g003700_P001
OG0004840	g6377.t1	Sp20g00058	wa7733.asm1v1.ann1.run1_010456_1	Wa8730a017g003680_P001
OG0004841	g6381.t1	Sp20g00053	wa7733.asm1v1.ann1.run1_010457_1	Wa8730a017g003660_P001
OG0004842	g6383.t1	Sp20g00049	wa7733.asm1v1.ann1.run1_010458_1	Wa8730a017g003650_P001
OG0004843	g6386.t1	Sp20g00046	wa7733.asm1v1.ann1.run1_010146_1	Wa8730a004g000250_P001
OG0004844	g6387.t1	Sp20g00045	wa7733.asm1v1.ann1.run1_010143_1	Wa8730a004g000270_P001
OG0004845	g6389.t1	Sp20g00043	wa7733.asm1v1.ann1.run1_010141_1	Wa8730a004g000290_P001
OG0004846	g6393.t1	Sp20g00037	wa7733.asm1v1.ann1.run1_010136_1	Wa8730a004g000320_P001
OG0004847	g6394.t1	Sp20g00036	wa7733.asm1v1.ann1.run1_010135_1	Wa8730a004g000330_P001
OG0004848	g6395.t1	Sp20g00034	wa7733.asm1v1.ann1.run1_010134_1	Wa8730a004g000340_P001
OG0004849	g6400.t1	Sp20g00030	wa7733.asm1v1.ann1.run1_009249_1	Wa8730a004g000150_P001
OG0004850	g6401.t1	Sp20g00029	wa7733.asm1v1.ann1.run1_009248_1	Wa8730a004g000160_P001
OG0004851	g6404.t1	Sp20g00027	wa7733.asm1v1.ann1.run1_005155_1	Wa8730a013g005420_P001
OG0004852	g6407.t1	Sp20g00024	wa7733.asm1v1.ann1.run1_009244_1	Wa8730a004g000190_P001
OG0004853	g6415.t1	Sp20g00016	wa7733.asm1v1.ann1.run1_009252_1	Wa8730a004g000130_P001
OG0004854	g6416.t1	Sp20g00014	wa7733.asm1v1.ann1.run1_009253_1	Wa8730a004g000110_P001
OG0004855	g6421.t1	Sp20g00010	wa7733.asm1v1.ann1.run1_009255_1	Wa8730a004g000100_P001
OG0004856	g6424.t1	Sp20g00006	wa7733.asm1v1.ann1.run1_009257_1	Wa8730a004g000070_P001
OG0004857	g6426.t1	Sp20g00004	wa7733.asm1v1.ann1.run1_009258_1	Wa8730a004g000060_P001
OG0004858	g6428.t1	Sp20g00002	wa7733.asm1v1.ann1.run1_002468_1	Wa8730a020g001960_P001
OG0004859	g17293.t1, g6429.t1	Sp01g00001, Sp10g00001		
OG0004860	g6439.t1	Sp16g00716	wa7733.asm1v1.ann1.run1_012523_1	Wa8730a006g000050_P001
OG0004861	g6441.t1	Sp16g00714	wa7733.asm1v1.ann1.run1_012524_1	Wa8730a006g000040_P001
OG0004862	g6444.t1	Sp16g00712	wa7733.asm1v1.ann1.run1_012525_1	Wa8730a006g000030_P001
OG0004863	g6446.t1	Sp16g00709	wa7733.asm1v1.ann1.run1_012526_1	Wa8730a006g000020_P001
OG0004864	g6447.t1	Sp16g00708	wa7733.asm1v1.ann1.run1_012522_1	Wa8730a006g000060_P001
OG0004865	g6450.t1	Sp16g00705	wa7733.asm1v1.ann1.run1_010840_1	Wa8730a006g000080_P001
OG0004866	g6452.t1	Sp16g00703	wa7733.asm1v1.ann1.run1_010841_1	Wa8730a006g000090_P001
OG0004867	g6454.t1	Sp16g00701	wa7733.asm1v1.ann1.run1_010842_1	Wa8730a006g000100_P001
OG0004868	g6456.t1	Sp16g00699	wa7733.asm1v1.ann1.run1_010846_1	Wa8730a006g000140_P001
OG0004869	g6459.t1	Sp16g00695	wa7733.asm1v1.ann1.run1_010847_1	Wa8730a006g000150_P001
OG0004870	g6463.t1	Sp16g00692	wa7733.asm1v1.ann1.run1_010849_1	Wa8730a006g000170_P001
OG0004871	g6468.t1	Sp16g00687	wa7733.asm1v1.ann1.run1_011841_1	Wa8730a006g000240_P001
OG0004872	g6476.t1	Sp16g00660	wa7733.asm1v1.ann1.run1_014025_1	Wa8730a008g005500_P001
OG0004873	g6477.t1	Sp16g00659	wa7733.asm1v1.ann1.run1_013420_1	Wa8730a006g000800_P001
OG0004874	g6478.t1	Sp16g00658	wa7733.asm1v1.ann1.run1_013421_1	Wa8730a006g000790_P001
OG0004875	g6480.t1	Sp16g00656	wa7733.asm1v1.ann1.run1_013422_1	Wa8730a006g000780_P001
OG0004876	g6482.t1	Sp16g00654	wa7733.asm1v1.ann1.run1_013423_1	Wa8730a006g000770_P001
OG0004877	g6485.t1	Sp16g00651	wa7733.asm1v1.ann1.run1_012973_1	Wa8730a006g000750_P001
OG0004878	g6488.t1	Sp16g00649	wa7733.asm1v1.ann1.run1_003166_1	Wa8730a004g008410_P001
OG0004879	g6489.t1	Sp16g00648	wa7733.asm1v1.ann1.run1_015111_1	Wa8730a007g003640_P001
OG0004880	g6490.t1	Sp16g00647	wa7733.asm1v1.ann1.run1_012967_1	Wa8730a006g000740_P001
OG0004881	g6492.t1		wa7733.asm1v1.ann1.run1_013995_1, wa7733.asm1v1.ann1.run1_013996_1	Wa8730a006g000640_P001
OG0004882	g6495.t1	Sp16g00635	wa7733.asm1v1.ann1.run1_014017_1	Wa8730a004g004870_P001
OG0004883	g6500.t1	Sp16g00628	wa7733.asm1v1.ann1.run1_010360_1	Wa8730a006g000590_P001
OG0004884	g6503.t1	Sp16g00627	wa7733.asm1v1.ann1.run1_004591_1	Wa8730a009g003540_P001
OG0004885	g6505.t1	Sp16g00625	wa7733.asm1v1.ann1.run1_010359_1	Wa8730a006g000580_P001
OG0004886	g6506.t1	Sp16g00623	wa7733.asm1v1.ann1.run1_010357_1	Wa8730a006g000560_P001
OG0004887	g6508.t1	Sp16g00621	wa7733.asm1v1.ann1.run1_010354_1	Wa8730a006g000540_P001
OG0004888	g6509.t1	Sp16g00620	wa7733.asm1v1.ann1.run1_012496_1	Wa8730a006g000480_P001
OG0004889	g6510.t1	Sp16g00619	wa7733.asm1v1.ann1.run1_012495_1	Wa8730a006g000470_P001
OG0004890	g6519.t1	Sp16g00612	wa7733.asm1v1.ann1.run1_010350_1	Wa8730a006g000510_P001
OG0004891	g6525.t1	Sp16g00604	wa7733.asm1v1.ann1.run1_013540_1	Wa8730a006g000830_P001
OG0004892	g6527.t1	Sp16g00601, Sp16g00602	wa7733.asm1v1.ann1.run1_006191_1	
OG0004893	g6530.t1	Sp16g00594	wa7733.asm1v1.ann1.run1_006187_1	Wa8730a006g000920_P001
OG0004894	g6531.t1	Sp16g00592	wa7733.asm1v1.ann1.run1_006186_1	Wa8730a006g000910_P001
OG0004895	g6539.t1	Sp05g00618	wa7733.asm1v1.ann1.run1_013391_1	Wa8730a010g003780_P001
OG0004896	g6540.t1	Sp05g00617	wa7733.asm1v1.ann1.run1_008842_1	Wa8730a010g003770_P001
OG0004897	g6541.t1	Sp05g00616	wa7733.asm1v1.ann1.run1_008840_1	Wa8730a010g003760_P001
OG0004898	g6545.t1	Sp05g00613	wa7733.asm1v1.ann1.run1_008836_1	Wa8730a010g003710_P001
OG0004899	g6547.t1	Sp05g00611	wa7733.asm1v1.ann1.run1_008837_1	Wa8730a010g003730_P001
OG0004900	g6552.t1	Sp05g00603	wa7733.asm1v1.ann1.run1_008839_1	Wa8730a010g003750_P001
OG0004901	g6553.t1	Sp05g00602	wa7733.asm1v1.ann1.run1_008838_1	Wa8730a010g003740_P001
OG0004902	g6558.t1	Sp05g00596	wa7733.asm1v1.ann1.run1_008831_1	Wa8730a010g003660_P001
OG0004903	g6561.t1	Sp05g00593	wa7733.asm1v1.ann1.run1_008830_1	Wa8730a010g003650_P001
OG0004904	g6568.t1, g6571.t1	Sp05g00581, Sp05g00584		
OG0004905	g6569.t1	Sp05g00583	wa7733.asm1v1.ann1.run1_008826_1	Wa8730a010g003600_P001
OG0004906	g6578.t1	Sp05g00575, Sp05g00576		Wa8730a010g003610_P001
OG0004907	g6581.t1	Sp05g00572	wa7733.asm1v1.ann1.run1_008824_1	Wa8730a010g003570_P001
OG0004908	g6583.t1	Sp05g00570	wa7733.asm1v1.ann1.run1_008820_1	Wa8730a010g003530_P001
OG0004909	g6592.t1	Sp05g00564	wa7733.asm1v1.ann1.run1_014156_1	Wa8730a010g003450_P001
OG0004910	g6593.t1	Sp01g01658	wa7733.asm1v1.ann1.run1_013160_1	Wa8730a010g003460_P001
OG0004911	g6595.t1	Sp05g00563	wa7733.asm1v1.ann1.run1_013159_1	Wa8730a010g003470_P001
OG0004912	g6596.t1	Sp05g00561	wa7733.asm1v1.ann1.run1_013158_1	Wa8730a010g003480_P001
OG0004913	g6597.t1	Sp05g00559	wa7733.asm1v1.ann1.run1_013565_1	Wa8730a010g003490_P001
OG0004914	g6606.t1	Sp05g00551	wa7733.asm1v1.ann1.run1_015147_1	Wa8730a010g003350_P001
OG0004915	g6607.t1	Sp05g00550	wa7733.asm1v1.ann1.run1_013747_1	Wa8730a010g003320_P001
OG0004916	g6609.t1	Sp05g00548	wa7733.asm1v1.ann1.run1_013746_1	Wa8730a010g003340_P001
OG0004917	g6614.t1	Sp05g00544	wa7733.asm1v1.ann1.run1_009762_1	Wa8730a010g003300_P001
OG0004918	g6616.t1	Sp05g00542	wa7733.asm1v1.ann1.run1_009766_1	Wa8730a010g003260_P001
OG0004919	g6620.t1	Sp05g00537	wa7733.asm1v1.ann1.run1_009764_1	Wa8730a010g003280_P001
OG0004920	g6621.t1	Sp05g00536	wa7733.asm1v1.ann1.run1_009768_1	Wa8730a010g003240_P001
OG0004921	g6623.t1	Sp05g00534	wa7733.asm1v1.ann1.run1_009769_1	Wa8730a010g003230_P001
OG0004922	g6624.t1	Sp05g00533	wa7733.asm1v1.ann1.run1_009770_1	Wa8730a010g003220_P001
OG0004923	g6627.t1	Sp05g00530	wa7733.asm1v1.ann1.run1_009775_1	Wa8730a010g003180_P001
OG0004924	g6628.t1	Sp05g00529	wa7733.asm1v1.ann1.run1_009780_1	Wa8730a010g003140_P001
OG0004925	g6631.t1	Sp05g00526	wa7733.asm1v1.ann1.run1_009774_1	Wa8730a010g003190_P001
OG0004926	g6639.t1	Sp05g00519	wa7733.asm1v1.ann1.run1_011656_1	Wa8730a010g003110_P001
OG0004927	g6640.t1	Sp05g00518	wa7733.asm1v1.ann1.run1_011655_1	Wa8730a010g003120_P001
OG0004928	g6643.t1	Sp05g00515	wa7733.asm1v1.ann1.run1_011662_1	Wa8730a010g003080_P001
OG0004929	g6648.t1	Sp05g00511	wa7733.asm1v1.ann1.run1_009781_1	Wa8730a010g003070_P001
OG0004930	g6649.t1	Sp05g00510	wa7733.asm1v1.ann1.run1_009783_1	Wa8730a010g003060_P001
OG0004931	g6651.t1	Sp05g00508	wa7733.asm1v1.ann1.run1_010643_1	Wa8730a010g003040_P001
OG0004932	g6654.t1	Sp05g00505	wa7733.asm1v1.ann1.run1_010646_1	Wa8730a010g003000_P001
OG0004933	g6655.t1	Sp05g00502	wa7733.asm1v1.ann1.run1_010647_1	Wa8730a010g002990_P001
OG0004934	g6657.t1	Sp05g00500	wa7733.asm1v1.ann1.run1_010648_1	Wa8730a010g002980_P001
OG0004935	g6659.t1	Sp05g00498	wa7733.asm1v1.ann1.run1_010649_1	Wa8730a010g002970_P001
OG0004936	g6661.t1	Sp05g00496	wa7733.asm1v1.ann1.run1_010650_1	Wa8730a010g002960_P001
OG0004937	g6663.t1	Sp05g00494	wa7733.asm1v1.ann1.run1_010651_1	Wa8730a010g002950_P001
OG0004938	g6675.t1	Sp05g00480	wa7733.asm1v1.ann1.run1_013538_1	Wa8730a010g002870_P001
OG0004939	g6677.t1	Sp05g00478	wa7733.asm1v1.ann1.run1_013536_1	Wa8730a010g002880_P001
OG0004940	g6684.t1	Sp05g00469	wa7733.asm1v1.ann1.run1_010668_1	Wa8730a010g002830_P001
OG0004941	g6686.t1	Sp05g00467	wa7733.asm1v1.ann1.run1_010667_1	Wa8730a010g002820_P001
OG0004942	g6687.t1	Sp05g00466	wa7733.asm1v1.ann1.run1_010666_1	Wa8730a010g002810_P001
OG0004943	g6689.t1	Sp05g00465	wa7733.asm1v1.ann1.run1_010665_1	Wa8730a010g002800_P001
OG0004944	g6690.t1	Sp05g00461	wa7733.asm1v1.ann1.run1_010663_1	Wa8730a010g002780_P001
OG0004945	g6700.t1	Sp05g00432	wa7733.asm1v1.ann1.run1_009217_1	Wa8730a010g002690_P001
OG0004946	g6702.t1	Sp05g00428	wa7733.asm1v1.ann1.run1_009211_1	Wa8730a010g002600_P001
OG0004947	g6703.t1	Sp05g00427	wa7733.asm1v1.ann1.run1_009212_1	Wa8730a010g002620_P001
OG0004948	g6711.t1	Sp05g00416	wa7733.asm1v1.ann1.run1_009196_1	Wa8730a010g002440_P001
OG0004949	g6717.t1	Sp05g00410	wa7733.asm1v1.ann1.run1_009202_1	Wa8730a010g002550_P001
OG0004950	g6720.t1	Sp05g00406	wa7733.asm1v1.ann1.run1_009206_1	Wa8730a010g002570_P001
OG0004951	g6723.t1	Sp05g00401	wa7733.asm1v1.ann1.run1_009210_1	Wa8730a010g002590_P001
OG0004952	g6724.t1	Sp05g00400	wa7733.asm1v1.ann1.run1_009201_1	Wa8730a010g002510_P001
OG0004953	g6731.t1	Sp05g00395	wa7733.asm1v1.ann1.run1_007276_1	Wa8730a010g002030_P001
OG0004954	g6732.t1	Sp05g00394	wa7733.asm1v1.ann1.run1_007277_1	Wa8730a010g002040_P001
