Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000740	N1	n3	1.0	Non-Terminal: STRIDE	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010759_1, wa8730_asm201904v2_ann1_proteins_Wa8730a008g000910_P001	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010755_1, wa8730_asm201904v2_ann1_proteins_Wa8730a008g000850_P001
OG0000741	N1	n1	1.0	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_013151_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g002450_P001	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_015234_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g002440_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a003g002480_P001
OG0000741	wa8730.asm201904v2.ann1.proteins	n4	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g002440_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a003g002480_P001
OG0000741	Sp7498_pacbio.protein	n6	1.0	Terminal	Sp7498_pacbio_protein_g16880.t1	Sp7498_pacbio_protein_g16879.t1
OG0000742	N1	n2	0.5	Non-Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g002350_P001	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_013212_1, wa8730_asm201904v2_ann1_proteins_Wa8730a006g004160_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003583_1, wa8730_asm201904v2_ann1_proteins_Wa8730a007g005750_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003325_1
OG0000742	N1	n3	0.5	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_013212_1	wa8730_asm201904v2_ann1_proteins_Wa8730a006g004160_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003583_1, wa8730_asm201904v2_ann1_proteins_Wa8730a007g005750_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003325_1
OG0000742	N1	n4	1.0	Non-Terminal: STRIDE	wa8730_asm201904v2_ann1_proteins_Wa8730a006g004160_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003583_1	wa8730_asm201904v2_ann1_proteins_Wa8730a007g005750_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003325_1
OG0000743	N0	n0	1.0	Non-Terminal	Sp9509_oxford_v3_proteins_Sp03g00403, Sp7498_pacbio_protein_g16953.t1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012861_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g002090_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a004g008060_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007180_1, Sp7498_pacbio_protein_g19330.t1, Sp9509_oxford_v3_proteins_Sp19g00127
OG0000744	N0	n0	0.75	Non-Terminal	Sp9509_oxford_v3_proteins_Sp03g00083, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014431_1, wa8730_asm201904v2_ann1_proteins_Wa8730a012g004230_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a014g000900_P001	Sp9509_oxford_v3_proteins_Sp03g00082, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004675_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g000350_P001, Sp7498_pacbio_protein_g17247.t1
OG0000744	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a012g004230_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a014g000900_P001
OG0000745	N1	n2	1.0	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004680_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g000340_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a003g000170_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008372_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008371_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g000160_P001
OG0000745	N1	n4	1.0	Non-Terminal: STRIDE	wa8730_asm201904v2_ann1_proteins_Wa8730a003g000170_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008372_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008371_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g000160_P001
OG0000746	N1	n1	1.0	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011520_1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g005270_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a002g005240_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011523_1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g005260_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011521_1
OG0000746	N1	n3	1.0	Non-Terminal: STRIDE	wa8730_asm201904v2_ann1_proteins_Wa8730a002g005240_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011523_1	wa8730_asm201904v2_ann1_proteins_Wa8730a002g005260_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011521_1
OG0000747	N1	n1	1.0	Non-Terminal: STRIDE	wa8730_asm201904v2_ann1_proteins_Wa8730a002g010060_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014104_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001995_1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g008980_P001
OG0000747	N2	n4	1.0	Non-Terminal: STRIDE	Sp7498_pacbio_protein_g17508.t1, Sp9509_oxford_v3_proteins_Sp02g00111	Sp9509_oxford_v3_proteins_Sp02g00246, Sp7498_pacbio_protein_g17374.t1
OG0000748	N0	n0	1.0	Non-Terminal	Sp9509_oxford_v3_proteins_Sp02g00301, Sp7498_pacbio_protein_g17583.t1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g008360_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002053_1	Sp7498_pacbio_protein_g18030.t1, Sp9509_oxford_v3_proteins_Sp02g00766, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002260_1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g004740_P001
OG0000749	N1	n1	1.0	Non-Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g006050_P002, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001073_3, wa8730_asm201904v2_ann1_proteins_Wa8730a002g006050_P003, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001073_2	wa8730_asm201904v2_ann1_proteins_Wa8730a002g006050_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001073_1
OG0000749	N1	n2	1.0	Non-Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g006050_P002, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001073_3	wa8730_asm201904v2_ann1_proteins_Wa8730a002g006050_P003, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001073_2
OG0000750	N1	n2	0.5	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001015_1	wa8730_asm201904v2_ann1_proteins_Wa8730a002g005550_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a002g005280_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011519_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011513_1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g005350_P001
OG0000750	N1	n3	0.5	Non-Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g005550_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a002g005280_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011519_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011513_1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g005350_P001
OG0000750	N1	n4	1.0	Non-Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g005280_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011519_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011513_1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g005350_P001
OG0000751	N0	n0	1.0	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002304_1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g004300_P001, Sp9509_oxford_v3_proteins_Sp02g00833, Sp7498_pacbio_protein_g18094.t1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002305_1, wa8730_asm201904v2_ann1_proteins_Wa8730a002g004290_P001, Sp7498_pacbio_protein_g18096.t1, Sp9509_oxford_v3_proteins_Sp02g00835
OG0000752	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006925_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006925_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006925_3
OG0000752	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n4	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006925_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006925_2
OG0000752	wa8730.asm201904v2.ann1.proteins	n5	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g000880_P003	wa8730_asm201904v2_ann1_proteins_Wa8730a002g000880_P002, wa8730_asm201904v2_ann1_proteins_Wa8730a002g000880_P001
OG0000752	wa8730.asm201904v2.ann1.proteins	n6	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g000880_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a002g000880_P001
OG0000753	N1	n2	0.5	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_005999_1, wa8730_asm201904v2_ann1_proteins_Wa8730a020g000340_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a013g001610_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a004g001120_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a002g000250_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a017g004660_P001
OG0000753	wa8730.asm201904v2.ann1.proteins	n4	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a020g000340_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a013g001610_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a004g001120_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a002g000250_P001
OG0000753	wa8730.asm201904v2.ann1.proteins	n5	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a020g000340_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a013g001610_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a004g001120_P001
OG0000753	wa8730.asm201904v2.ann1.proteins	n6	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a013g001610_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a004g001120_P001
OG0000754	N1	n1	1.0	Non-Terminal: STRIDE	wa8730_asm201904v2_ann1_proteins_Wa8730a001g009140_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011345_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010957_1, wa8730_asm201904v2_ann1_proteins_Wa8730a001g009010_P001
OG0000754	Sp7498_pacbio.protein	n5	1.0	Terminal	Sp7498_pacbio_protein_g18978.t1	Sp7498_pacbio_protein_g18981.t1, Sp7498_pacbio_protein_g18982.t1
OG0000754	Sp7498_pacbio.protein	n6	1.0	Terminal	Sp7498_pacbio_protein_g18981.t1	Sp7498_pacbio_protein_g18982.t1
OG0000755	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001317_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001317_3, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001317_1
OG0000755	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001317_3	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001317_1
OG0000755	wa8730.asm201904v2.ann1.proteins	n4	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a001g010070_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a001g010070_P001
OG0000755	Sp7498_pacbio.protein	n6	1.0	Terminal	Sp7498_pacbio_protein_g19150.t1	Sp7498_pacbio_protein_g19149.t1
OG0000756	N0	n0	0.75	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002601_1, wa8730_asm201904v2_ann1_proteins_Wa8730a001g001810_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002600_1, wa8730_asm201904v2_ann1_proteins_Wa8730a001g001820_P001, Sp9509_oxford_v3_proteins_Sp01g00757	Sp9509_oxford_v3_proteins_Sp01g00756, wa8730_asm201904v2_ann1_proteins_Wa8730a001g001890_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002592_1
OG0000756	N1	n2	1.0	Non-Terminal: STRIDE	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002601_1, wa8730_asm201904v2_ann1_proteins_Wa8730a001g001810_P001	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002600_1, wa8730_asm201904v2_ann1_proteins_Wa8730a001g001820_P001
OG0000757	Sp9509_oxford_v3.proteins	n1	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp09g00516	Sp9509_oxford_v3_proteins_Sp02g01033
OG0000757	N1	n2	1.0	Non-Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g001500_P002, wa8730_asm201904v2_ann1_proteins_Wa8730a002g001500_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004768_1	wa8730_asm201904v2_ann1_proteins_Wa8730a014g004430_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014408_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_005833_1
OG0000757	wa8730.asm201904v2.ann1.proteins	n4	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g001500_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a002g001500_P001
OG0000757	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n6	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014408_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_005833_1
OG0000758	Sp9509_oxford_v3.proteins	n1	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp15g00346	Sp9509_oxford_v3_proteins_Sp08g00426
OG0000758	N1	n2	1.0	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012425_1, wa8730_asm201904v2_ann1_proteins_Wa8730a001g009610_P001	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_005322_1, wa8730_asm201904v2_ann1_proteins_Wa8730a010g004510_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a015g004490_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006435_1
OG0000758	N1	n4	1.0	Non-Terminal: STRIDE	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_005322_1, wa8730_asm201904v2_ann1_proteins_Wa8730a010g004510_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a015g004490_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006435_1
OG0000759	N0	n0	0.75	Non-Terminal	Sp9509_oxford_v3_proteins_Sp17g00348, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_013345_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012822_1, wa8730_asm201904v2_ann1_proteins_Wa8730a008g005250_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a008g005550_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a004g004700_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011148_1, Sp9509_oxford_v3_proteins_Sp13g00970
OG0000759	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_013345_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012822_1
OG0000759	wa8730.asm201904v2.ann1.proteins	n4	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a008g005250_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a008g005550_P001
OG0000760	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n1	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006416_3, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006416_4, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006416_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006416_1
OG0000760	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006416_3	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006416_4, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006416_2
OG0000760	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006416_4	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006416_2
OG0000760	wa8730.asm201904v2.ann1.proteins	n4	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a015g004290_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a015g004290_P002, wa8730_asm201904v2_ann1_proteins_Wa8730a015g004290_P004, wa8730_asm201904v2_ann1_proteins_Wa8730a015g004290_P003
OG0000760	wa8730.asm201904v2.ann1.proteins	n5	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a015g004290_P002, wa8730_asm201904v2_ann1_proteins_Wa8730a015g004290_P004	wa8730_asm201904v2_ann1_proteins_Wa8730a015g004290_P003
OG0000760	wa8730.asm201904v2.ann1.proteins	n6	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a015g004290_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a015g004290_P004
OG0000761	N1	n0	1.0	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008283_1, wa8730_asm201904v2_ann1_proteins_Wa8730a017g002380_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a017g002390_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a017g002400_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a017g002410_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008285_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008286_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008284_1
OG0000761	wa8730.asm201904v2.ann1.proteins	n2	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a017g002380_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a017g002390_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a017g002400_P001
OG0000761	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a017g002390_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a017g002400_P001
OG0000761	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n5	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008285_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008286_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008284_1
OG0000761	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n6	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008286_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008284_1
OG0000762	N1	n0	1.0	Non-Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a015g003030_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003272_1	wa8730_asm201904v2_ann1_proteins_Wa8730a015g002970_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003277_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003278_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003271_1, wa8730_asm201904v2_ann1_proteins_Wa8730a015g003040_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a015g002980_P001
OG0000762	N1	n2	1.0	Non-Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a015g002970_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003277_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003278_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003271_1, wa8730_asm201904v2_ann1_proteins_Wa8730a015g003040_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a015g002980_P001
OG0000762	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n4	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003277_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_003278_1
OG0000762	wa8730.asm201904v2.ann1.proteins	n6	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a015g003040_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a015g002980_P001
OG0000763	N0	n0	0.75	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_005243_1, Sp9509_oxford_v3_proteins_Sp13g00934, Sp7498_pacbio_protein_g65.t1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_005244_1, wa8730_asm201904v2_ann1_proteins_Wa8730a008g005020_P001, Sp9509_oxford_v3_proteins_Sp17g00378, Sp7498_pacbio_protein_g12771.t1
OG0000764	N0	n0	0.75	Non-Terminal	Sp9509_oxford_v3_proteins_Sp02g00612, Sp7498_pacbio_protein_g17880.t1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001053_1	wa8730_asm201904v2_ann1_proteins_Wa8730a004g004230_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010783_1, Sp9509_oxford_v3_proteins_Sp13g00811, Sp7498_pacbio_protein_g175.t1
OG0000765	N0	n0	0.75	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_009351_1, wa8730_asm201904v2_ann1_proteins_Wa8730a010g000240_P001, Sp9509_oxford_v3_proteins_Sp05g00040	Sp9509_oxford_v3_proteins_Sp13g00645, Sp7498_pacbio_protein_g325.t1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_009007_1, wa8730_asm201904v2_ann1_proteins_Wa8730a004g003280_P001
OG0000766	N0	n0	0.75	Non-Terminal	Sp7498_pacbio_protein_g1385.t1, Sp9509_oxford_v3_proteins_Sp08g00705, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001223_1	Sp9509_oxford_v3_proteins_Sp13g00494, Sp7498_pacbio_protein_g459.t1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012081_1, wa8730_asm201904v2_ann1_proteins_Wa8730a004g002120_P001
OG0000767	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007050_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014207_1
