Orthogroup	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	wa8730.asm201904v2.ann1.proteins
OG0005020	wa7733.asm1v1.ann1.run1_012630_1	Wa8730a010g000980_P001
OG0005021	wa7733.asm1v1.ann1.run1_012629_1	Wa8730a010g000970_P001
OG0005022	wa7733.asm1v1.ann1.run1_004329_1	Wa8730a010g000940_P001
OG0005023	wa7733.asm1v1.ann1.run1_004330_1	Wa8730a010g000930_P001
OG0005024	wa7733.asm1v1.ann1.run1_004334_1	Wa8730a010g000900_P001
OG0005026	wa7733.asm1v1.ann1.run1_004332_1	Wa8730a010g000910_P001
OG0005027	wa7733.asm1v1.ann1.run1_004331_1	Wa8730a010g000920_P001
OG0005028	wa7733.asm1v1.ann1.run1_004336_1	Wa8730a010g000890_P001
OG0005029	wa7733.asm1v1.ann1.run1_014583_1	Wa8730a010g001080_P001
OG0005030	wa7733.asm1v1.ann1.run1_004340_1	Wa8730a010g000830_P001
OG0005031	wa7733.asm1v1.ann1.run1_004346_1	Wa8730a010g000750_P001
OG0005032	wa7733.asm1v1.ann1.run1_004349_1	Wa8730a010g000700_P001
OG0005033	wa7733.asm1v1.ann1.run1_004356_1	Wa8730a010g000650_P001
OG0005034	wa7733.asm1v1.ann1.run1_004358_1	Wa8730a010g000630_P001
OG0005035	wa7733.asm1v1.ann1.run1_004355_1	Wa8730a010g000660_P001
OG0005036	wa7733.asm1v1.ann1.run1_004362_1	Wa8730a010g000600_P001
OG0005037	wa7733.asm1v1.ann1.run1_004363_1	Wa8730a010g000590_P001
OG0005038	wa7733.asm1v1.ann1.run1_004366_1	Wa8730a010g000540_P001
OG0005040	wa7733.asm1v1.ann1.run1_012083_1	Wa8730a010g000530_P001
OG0005041	wa7733.asm1v1.ann1.run1_012086_1	Wa8730a010g000510_P001
OG0005042	wa7733.asm1v1.ann1.run1_004368_1	Wa8730a010g000450_P001
OG0005044	wa7733.asm1v1.ann1.run1_009338_1	Wa8730a010g000360_P001
OG0005045	wa7733.asm1v1.ann1.run1_009339_1	Wa8730a010g000350_P001
OG0005046	wa7733.asm1v1.ann1.run1_009340_1	Wa8730a010g000330_P001
OG0005047	wa7733.asm1v1.ann1.run1_009343_1	Wa8730a010g000310_P001
OG0005048	wa7733.asm1v1.ann1.run1_009346_1	Wa8730a010g000290_P001
OG0005049	wa7733.asm1v1.ann1.run1_009347_1	Wa8730a010g000280_P001
OG0005050	wa7733.asm1v1.ann1.run1_009350_1	Wa8730a010g000250_P001
OG0005051	wa7733.asm1v1.ann1.run1_009352_1	Wa8730a010g000230_P001
OG0005052	wa7733.asm1v1.ann1.run1_009354_1	Wa8730a010g000210_P001
OG0005053	wa7733.asm1v1.ann1.run1_009357_1	Wa8730a010g000190_P001
OG0005054	wa7733.asm1v1.ann1.run1_009359_1	Wa8730a010g000170_P001
OG0005055	wa7733.asm1v1.ann1.run1_009363_1	Wa8730a010g000150_P001
OG0005056	wa7733.asm1v1.ann1.run1_009364_1	Wa8730a010g000130_P001
OG0005057	wa7733.asm1v1.ann1.run1_011129_1	Wa8730a010g000090_P001
OG0005058	wa7733.asm1v1.ann1.run1_011134_1	Wa8730a010g000080_P001
OG0005059	wa7733.asm1v1.ann1.run1_010634_1	Wa8730a010g003970_P001
OG0005060	wa7733.asm1v1.ann1.run1_000346_1, wa7733.asm1v1.ann1.run1_000345_1	Wa8730a011g001620_P001
OG0005061	wa7733.asm1v1.ann1.run1_009494_1	Wa8730a016g004880_P001, Wa8730a011g006150_P001
OG0005062	wa7733.asm1v1.ann1.run1_010629_1	Wa8730a010g004020_P001
OG0005063	wa7733.asm1v1.ann1.run1_010630_1	Wa8730a010g004010_P001
OG0005064	wa7733.asm1v1.ann1.run1_009037_1	Wa8730a006g004980_P001
OG0005065	wa7733.asm1v1.ann1.run1_010622_1	Wa8730a010g004090_P001
OG0005066	wa7733.asm1v1.ann1.run1_010627_1	Wa8730a010g004040_P001
OG0005067	wa7733.asm1v1.ann1.run1_005293_1	Wa8730a010g004110_P001
OG0005068	wa7733.asm1v1.ann1.run1_005662_1	Wa8730a017g000830_P001
OG0005069	wa7733.asm1v1.ann1.run1_011708_1	Wa8730a015g004720_P001
OG0005070	wa7733.asm1v1.ann1.run1_005297_1	Wa8730a010g004170_P001
OG0005071	wa7733.asm1v1.ann1.run1_005296_1	Wa8730a010g004150_P001
OG0005072	wa7733.asm1v1.ann1.run1_005304_1	Wa8730a010g004230_P001
OG0005073	wa7733.asm1v1.ann1.run1_005302_1	Wa8730a010g004220_P001
OG0005074	wa7733.asm1v1.ann1.run1_005308_1	Wa8730a010g004300_P001
OG0005075	wa7733.asm1v1.ann1.run1_005307_1	Wa8730a010g004280_P001
OG0005076	wa7733.asm1v1.ann1.run1_014324_1	Wa8730a010g004360_P001
OG0005077	wa7733.asm1v1.ann1.run1_005312_1	Wa8730a010g004410_P001
OG0005078	wa7733.asm1v1.ann1.run1_013648_1	Wa8730a010g004380_P001
OG0005079	wa7733.asm1v1.ann1.run1_005313_1	Wa8730a010g004420_P001
OG0005080	wa7733.asm1v1.ann1.run1_005317_1	Wa8730a010g004460_P001
OG0005081	wa7733.asm1v1.ann1.run1_005329_1	Wa8730a010g004570_P001
OG0005082	wa7733.asm1v1.ann1.run1_005328_1	Wa8730a010g004560_P001
OG0005083	wa7733.asm1v1.ann1.run1_005320_1	Wa8730a010g004490_P001
OG0005084	wa7733.asm1v1.ann1.run1_005325_1	Wa8730a010g004530_P001
OG0005085	wa7733.asm1v1.ann1.run1_005327_1	Wa8730a010g004550_P001
OG0005086	wa7733.asm1v1.ann1.run1_005318_1	Wa8730a010g004470_P001
OG0005087	wa7733.asm1v1.ann1.run1_005331_1	Wa8730a010g004590_P001
OG0005088	wa7733.asm1v1.ann1.run1_005341_1	Wa8730a010g004700_P001
OG0005089	wa7733.asm1v1.ann1.run1_005338_1	Wa8730a010g004670_P001
OG0005090	wa7733.asm1v1.ann1.run1_005343_1	Wa8730a010g004720_P001
OG0005091	wa7733.asm1v1.ann1.run1_005342_1	Wa8730a010g004710_P001
OG0005092	wa7733.asm1v1.ann1.run1_005339_1	Wa8730a010g004680_P001
OG0005093	wa7733.asm1v1.ann1.run1_005335_1	Wa8730a010g004640_P001
OG0005094	wa7733.asm1v1.ann1.run1_005334_1	Wa8730a010g004630_P001
OG0005095	wa7733.asm1v1.ann1.run1_005333_1	Wa8730a010g004620_P001
OG0005096	wa7733.asm1v1.ann1.run1_014561_1	Wa8730a010g004830_P001
OG0005097	wa7733.asm1v1.ann1.run1_014954_1	Wa8730a010g004890_P001
OG0005098	wa7733.asm1v1.ann1.run1_011282_1	Wa8730a010g004900_P001
OG0005099	wa7733.asm1v1.ann1.run1_011277_1	Wa8730a010g004950_P001
OG0005100	wa7733.asm1v1.ann1.run1_011276_1	Wa8730a010g004960_P001
OG0005101	wa7733.asm1v1.ann1.run1_011275_1	Wa8730a010g004970_P001
OG0005102	wa7733.asm1v1.ann1.run1_004514_1	Wa8730a003g004730_P001
OG0005103	wa7733.asm1v1.ann1.run1_011274_1	Wa8730a010g004980_P001
OG0005104	wa7733.asm1v1.ann1.run1_011272_1	Wa8730a010g005000_P001
OG0005105	wa7733.asm1v1.ann1.run1_011271_1	Wa8730a010g005010_P001
OG0005106	wa7733.asm1v1.ann1.run1_011826_1	Wa8730a010g005040_P001
OG0005107	wa7733.asm1v1.ann1.run1_011827_1	Wa8730a010g005050_P001
OG0005108	wa7733.asm1v1.ann1.run1_011828_1	Wa8730a010g005060_P001
OG0005109	wa7733.asm1v1.ann1.run1_012481_1	Wa8730a010g005140_P001
OG0005110	wa7733.asm1v1.ann1.run1_013118_1	Wa8730a010g005120_P001
OG0005111	wa7733.asm1v1.ann1.run1_012485_1	Wa8730a010g005180_P001
OG0005112	wa7733.asm1v1.ann1.run1_012357_1	Wa8730a010g005260_P001
OG0005113	wa7733.asm1v1.ann1.run1_012359_1	Wa8730a010g005280_P001
OG0005114	wa7733.asm1v1.ann1.run1_010892_1	Wa8730a010g005230_P001
OG0005115	wa7733.asm1v1.ann1.run1_011444_1	Wa8730a010g005340_P001
OG0005116	wa7733.asm1v1.ann1.run1_012365_1	Wa8730a010g005330_P001
OG0005117	wa7733.asm1v1.ann1.run1_012363_1	Wa8730a010g005320_P001
OG0005118	wa7733.asm1v1.ann1.run1_011442_1	Wa8730a010g005380_P001
OG0005119	wa7733.asm1v1.ann1.run1_011443_1	Wa8730a010g005360_P001
OG0005120	wa7733.asm1v1.ann1.run1_011439_1	Wa8730a010g005420_P001
OG0005121	wa7733.asm1v1.ann1.run1_011438_1	Wa8730a010g005430_P001
OG0005122	wa7733.asm1v1.ann1.run1_011437_1	Wa8730a010g005440_P001
OG0005123	wa7733.asm1v1.ann1.run1_012676_1	Wa8730a010g005450_P001
OG0005124	wa7733.asm1v1.ann1.run1_012675_1	Wa8730a010g005460_P001
OG0005125	wa7733.asm1v1.ann1.run1_012674_1	Wa8730a010g005470_P001
OG0005126	wa7733.asm1v1.ann1.run1_008201_1	Wa8730a010g005520_P001
OG0005127	wa7733.asm1v1.ann1.run1_008202_1	Wa8730a010g005530_P001
OG0005128	wa7733.asm1v1.ann1.run1_008205_1	Wa8730a010g005560_P001
OG0005129	wa7733.asm1v1.ann1.run1_008211_1	Wa8730a010g005580_P001
OG0005130	wa7733.asm1v1.ann1.run1_008212_1	Wa8730a010g005590_P001
OG0005131	wa7733.asm1v1.ann1.run1_008213_1	Wa8730a010g005600_P001
OG0005132	wa7733.asm1v1.ann1.run1_008214_1	Wa8730a010g005610_P001
OG0005133	wa7733.asm1v1.ann1.run1_008218_1	Wa8730a010g005650_P001
OG0005134	wa7733.asm1v1.ann1.run1_008219_1	Wa8730a010g005660_P001
OG0005135	wa7733.asm1v1.ann1.run1_008223_1	Wa8730a010g005670_P001
OG0005136	wa7733.asm1v1.ann1.run1_008224_1	Wa8730a010g005680_P001
OG0005137	wa7733.asm1v1.ann1.run1_008225_1	Wa8730a010g005690_P001
OG0005138	wa7733.asm1v1.ann1.run1_010889_1	Wa8730a010g005960_P001
OG0005139	wa7733.asm1v1.ann1.run1_011381_1	Wa8730a010g005750_P001
OG0005140	wa7733.asm1v1.ann1.run1_011377_1	Wa8730a010g005780_P001
OG0005141	wa7733.asm1v1.ann1.run1_010874_1	Wa8730a010g005790_P001
OG0005142	wa7733.asm1v1.ann1.run1_010875_1	Wa8730a010g005800_P001
OG0005143	wa7733.asm1v1.ann1.run1_010876_1	Wa8730a010g005810_P001
OG0005144	wa7733.asm1v1.ann1.run1_010879_1	Wa8730a010g005840_P001
OG0005145	wa7733.asm1v1.ann1.run1_010880_1	Wa8730a010g005860_P001
OG0005146	wa7733.asm1v1.ann1.run1_010881_1	Wa8730a010g005870_P001
OG0005147	wa7733.asm1v1.ann1.run1_010883_1	Wa8730a010g005910_P001
OG0005148	wa7733.asm1v1.ann1.run1_010884_1	Wa8730a010g005920_P001
OG0005149	wa7733.asm1v1.ann1.run1_011383_1	Wa8730a010g005720_P001
OG0005150	wa7733.asm1v1.ann1.run1_011364_1	Wa8730a010g005990_P001
OG0005151	wa7733.asm1v1.ann1.run1_011365_1	Wa8730a010g006000_P001
OG0005152	wa7733.asm1v1.ann1.run1_011367_1	Wa8730a010g006030_P001
OG0005153	wa7733.asm1v1.ann1.run1_011368_1	Wa8730a010g006040_P001
OG0005154	wa7733.asm1v1.ann1.run1_011371_1	Wa8730a010g006520_P001
OG0005155	wa7733.asm1v1.ann1.run1_011373_1	Wa8730a010g006480_P001
OG0005158	wa7733.asm1v1.ann1.run1_012751_1	Wa8730a010g006420_P001
OG0005159	wa7733.asm1v1.ann1.run1_012747_1	Wa8730a010g006400_P001
OG0005160	wa7733.asm1v1.ann1.run1_012982_1	Wa8730a010g006350_P001
OG0005161	wa7733.asm1v1.ann1.run1_012984_1	Wa8730a010g006360_P001
OG0005162	wa7733.asm1v1.ann1.run1_011181_1	Wa8730a010g006340_P001
OG0005163	wa7733.asm1v1.ann1.run1_011180_1	Wa8730a010g006330_P001
OG0005165	wa7733.asm1v1.ann1.run1_011593_1	Wa8730a010g006590_P001
OG0005166	wa7733.asm1v1.ann1.run1_011591_1	Wa8730a010g006570_P001
OG0005167	wa7733.asm1v1.ann1.run1_011590_1	Wa8730a010g006550_P001
OG0005168	wa7733.asm1v1.ann1.run1_011584_1	Wa8730a010g006080_P001
OG0005169	wa7733.asm1v1.ann1.run1_013634_1	Wa8730a010g006100_P001
OG0005170	wa7733.asm1v1.ann1.run1_012852_1	Wa8730a010g006110_P001
OG0005171	wa7733.asm1v1.ann1.run1_012854_1	Wa8730a010g006120_P001
OG0005172	wa7733.asm1v1.ann1.run1_012856_1	Wa8730a010g006130_P001
OG0005173	wa7733.asm1v1.ann1.run1_011595_1	Wa8730a010g006630_P001
OG0005174	wa7733.asm1v1.ann1.run1_011175_1	Wa8730a010g006260_P001
OG0005175	wa7733.asm1v1.ann1.run1_011171_1	Wa8730a010g006230_P001
OG0005176	wa7733.asm1v1.ann1.run1_011170_1	Wa8730a010g006210_P001
OG0005177	wa7733.asm1v1.ann1.run1_014823_1	Wa8730a010g006190_P001
OG0005178	wa7733.asm1v1.ann1.run1_011176_1	Wa8730a010g006290_P001
OG0005179	wa7733.asm1v1.ann1.run1_011596_1	Wa8730a010g006650_P001
OG0005180	wa7733.asm1v1.ann1.run1_009817_1	Wa8730a010g006680_P001
OG0005181	wa7733.asm1v1.ann1.run1_009834_1	Wa8730a010g006850_P001
OG0005182	wa7733.asm1v1.ann1.run1_009832_1	Wa8730a010g006830_P001
OG0005183	wa7733.asm1v1.ann1.run1_009830_1	Wa8730a010g006810_P001
OG0005184	wa7733.asm1v1.ann1.run1_009828_1	Wa8730a010g006800_P001
OG0005185	wa7733.asm1v1.ann1.run1_009822_1	Wa8730a010g006740_P001
OG0005186	wa7733.asm1v1.ann1.run1_009823_1	Wa8730a010g006750_P001
OG0005187	wa7733.asm1v1.ann1.run1_009824_1	Wa8730a010g006760_P001
OG0005188	wa7733.asm1v1.ann1.run1_009821_1	Wa8730a010g006720_P001
OG0005189	wa7733.asm1v1.ann1.run1_009820_1	Wa8730a010g006710_P001
OG0005190	wa7733.asm1v1.ann1.run1_008301_1	Wa8730a019g003860_P001
OG0005191	wa7733.asm1v1.ann1.run1_008303_1	Wa8730a019g003840_P001
OG0005192	wa7733.asm1v1.ann1.run1_008304_1	Wa8730a019g003830_P001
OG0005193	wa7733.asm1v1.ann1.run1_008308_1	Wa8730a019g003770_P001
OG0005194	wa7733.asm1v1.ann1.run1_008310_1	Wa8730a019g003750_P001
OG0005195	wa7733.asm1v1.ann1.run1_008312_1	Wa8730a019g003740_P001
OG0005196	wa7733.asm1v1.ann1.run1_008313_1	Wa8730a019g003730_P001
OG0005197	wa7733.asm1v1.ann1.run1_008314_1	Wa8730a019g003720_P001
OG0005198	wa7733.asm1v1.ann1.run1_013636_1	Wa8730a019g003650_P001
OG0005199	wa7733.asm1v1.ann1.run1_008317_1	Wa8730a019g003640_P001
OG0005200	wa7733.asm1v1.ann1.run1_008320_1	Wa8730a019g003610_P001
OG0005201	wa7733.asm1v1.ann1.run1_008322_1	Wa8730a019g003580_P001
OG0005202	wa7733.asm1v1.ann1.run1_008324_1	Wa8730a019g003550_P001
OG0005203	wa7733.asm1v1.ann1.run1_008325_1	Wa8730a019g003540_P001
OG0005204	wa7733.asm1v1.ann1.run1_011237_1	Wa8730a019g003530_P001
OG0005205	wa7733.asm1v1.ann1.run1_011236_1	Wa8730a019g003520_P001
OG0005206	wa7733.asm1v1.ann1.run1_011234_1	Wa8730a019g003510_P001
OG0005207	wa7733.asm1v1.ann1.run1_011232_1	Wa8730a019g003490_P001
OG0005208	wa7733.asm1v1.ann1.run1_011230_1	Wa8730a019g003470_P001
OG0005209	wa7733.asm1v1.ann1.run1_011228_1	Wa8730a019g003450_P001
OG0005210	wa7733.asm1v1.ann1.run1_011725_1	Wa8730a019g003420_P001
OG0005211	wa7733.asm1v1.ann1.run1_011726_1	Wa8730a019g003410_P001
OG0005212	wa7733.asm1v1.ann1.run1_011728_1	Wa8730a019g003390_P001
OG0005213	wa7733.asm1v1.ann1.run1_011733_1	Wa8730a019g003340_P001
OG0005214	wa7733.asm1v1.ann1.run1_011734_1	Wa8730a019g003330_P001
OG0005216	wa7733.asm1v1.ann1.run1_013333_1	Wa8730a019g003250_P001
OG0005217	wa7733.asm1v1.ann1.run1_014575_1	Wa8730a019g003270_P001
OG0005218	wa7733.asm1v1.ann1.run1_013331_1	Wa8730a019g003230_P001
OG0005219	wa7733.asm1v1.ann1.run1_013330_1	Wa8730a019g003220_P001
OG0005220	wa7733.asm1v1.ann1.run1_013329_1	Wa8730a019g003210_P001
OG0005221	wa7733.asm1v1.ann1.run1_014252_1	Wa8730a019g003200_P001
OG0005222	wa7733.asm1v1.ann1.run1_012929_1	Wa8730a019g003170_P001
OG0005223	wa7733.asm1v1.ann1.run1_012928_1	Wa8730a019g003180_P001
OG0005224	wa7733.asm1v1.ann1.run1_012927_1	Wa8730a019g003190_P001
OG0005225	wa7733.asm1v1.ann1.run1_011912_1	Wa8730a019g002930_P001
OG0005226	wa7733.asm1v1.ann1.run1_011111_1	Wa8730a019g002910_P001
OG0005227	wa7733.asm1v1.ann1.run1_011909_1	Wa8730a019g002980_P001
OG0005228	wa7733.asm1v1.ann1.run1_011907_1	Wa8730a019g003000_P001
OG0005229	wa7733.asm1v1.ann1.run1_011906_1	Wa8730a019g003010_P001
OG0005230	wa7733.asm1v1.ann1.run1_012932_1	Wa8730a019g003140_P001
OG0005231	wa7733.asm1v1.ann1.run1_014501_1	Wa8730a019g003050_P001
OG0005232	wa7733.asm1v1.ann1.run1_014502_1	Wa8730a019g003040_P001
OG0005233	wa7733.asm1v1.ann1.run1_011095_1	Wa8730a019g002780_P001
OG0005234	wa7733.asm1v1.ann1.run1_011098_1	Wa8730a019g002800_P001
OG0005235	wa7733.asm1v1.ann1.run1_011103_1	Wa8730a019g002820_P001
OG0005236	wa7733.asm1v1.ann1.run1_011104_1	Wa8730a019g002840_P001
OG0005237	wa7733.asm1v1.ann1.run1_004106_1	Wa8730a014g003020_P001
OG0005238	wa7733.asm1v1.ann1.run1_013313_1	Wa8730a019g002770_P001
OG0005239	wa7733.asm1v1.ann1.run1_009449_1	Wa8730a019g002630_P001
OG0005240	wa7733.asm1v1.ann1.run1_009447_1	Wa8730a019g002650_P001
OG0005242	wa7733.asm1v1.ann1.run1_009442_1	Wa8730a019g002700_P001
OG0005243	wa7733.asm1v1.ann1.run1_009444_1	Wa8730a019g002680_P001
OG0005244	wa7733.asm1v1.ann1.run1_009446_1	Wa8730a019g002670_P001
OG0005245	wa7733.asm1v1.ann1.run1_001585_1	Wa8730a001g003890_P001
OG0005246	wa7733.asm1v1.ann1.run1_009439_1	Wa8730a019g002720_P001
OG0005247	wa7733.asm1v1.ann1.run1_012287_1	Wa8730a020g002450_P001
OG0005248	wa7733.asm1v1.ann1.run1_009451_1	Wa8730a019g002620_P001
OG0005249	wa7733.asm1v1.ann1.run1_009452_1	Wa8730a019g002610_P001
OG0005250	wa7733.asm1v1.ann1.run1_009453_1	Wa8730a019g002600_P001
OG0005251	wa7733.asm1v1.ann1.run1_009457_1	Wa8730a019g002580_P001
OG0005252	wa7733.asm1v1.ann1.run1_009458_1	Wa8730a019g002570_P001
OG0005253	wa7733.asm1v1.ann1.run1_010771_1	Wa8730a019g002300_P001
OG0005254	wa7733.asm1v1.ann1.run1_010763_1	Wa8730a019g002380_P001
OG0005255	wa7733.asm1v1.ann1.run1_012894_1	Wa8730a019g002400_P001
OG0005257	wa7733.asm1v1.ann1.run1_014346_1	Wa8730a019g002430_P001
OG0005258	wa7733.asm1v1.ann1.run1_013951_2	Wa8730a019g002460_P001
OG0005259	wa7733.asm1v1.ann1.run1_008323_1	Wa8730a019g003570_P001
OG0005260	wa7733.asm1v1.ann1.run1_001474_1	Wa8730a002g003420_P001
OG0005261	wa7733.asm1v1.ann1.run1_010692_1	Wa8730a001g010710_P001
OG0005262	wa7733.asm1v1.ann1.run1_009464_1	Wa8730a019g002530_P001
OG0005263	wa7733.asm1v1.ann1.run1_006846_1	Wa8730a019g002160_P001
OG0005264	wa7733.asm1v1.ann1.run1_006845_1	Wa8730a019g002170_P001
OG0005265	wa7733.asm1v1.ann1.run1_013726_1	Wa8730a019g002210_P001
OG0005266	wa7733.asm1v1.ann1.run1_014316_1	Wa8730a019g002240_P001
OG0005267	wa7733.asm1v1.ann1.run1_010776_1	Wa8730a019g002250_P001
OG0005268	wa7733.asm1v1.ann1.run1_010775_1	Wa8730a019g002260_P001
OG0005269	wa7733.asm1v1.ann1.run1_006855_1	Wa8730a019g002080_P001
OG0005270	wa7733.asm1v1.ann1.run1_006853_1	Wa8730a019g002100_P001
OG0005271	wa7733.asm1v1.ann1.run1_006858_1	Wa8730a019g002060_P001
OG0005272	wa7733.asm1v1.ann1.run1_006860_1	Wa8730a019g002040_P001
OG0005273	wa7733.asm1v1.ann1.run1_006861_1	Wa8730a019g002030_P001
OG0005274	wa7733.asm1v1.ann1.run1_006868_1	Wa8730a019g001970_P001
OG0005275	wa7733.asm1v1.ann1.run1_006867_1	Wa8730a019g001980_P001
OG0005276	wa7733.asm1v1.ann1.run1_006873_1	Wa8730a019g001920_P001
OG0005277	wa7733.asm1v1.ann1.run1_006870_1	Wa8730a019g001950_P001
OG0005278	wa7733.asm1v1.ann1.run1_006874_1	Wa8730a019g001910_P001
OG0005279	wa7733.asm1v1.ann1.run1_006878_1	Wa8730a019g001880_P001
OG0005280	wa7733.asm1v1.ann1.run1_006882_1	Wa8730a019g001840_P001
OG0005281	wa7733.asm1v1.ann1.run1_006903_1	Wa8730a019g001640_P001
OG0005282	wa7733.asm1v1.ann1.run1_006902_1	Wa8730a019g001650_P001
OG0005283	wa7733.asm1v1.ann1.run1_006900_1	Wa8730a019g001670_P001
OG0005284	wa7733.asm1v1.ann1.run1_006898_1	Wa8730a019g001690_P001
OG0005285	wa7733.asm1v1.ann1.run1_006897_1	Wa8730a019g001700_P001
OG0005286	wa7733.asm1v1.ann1.run1_006896_1	Wa8730a019g001720_P001
OG0005287	wa7733.asm1v1.ann1.run1_006894_1	Wa8730a019g001740_P001
OG0005288	wa7733.asm1v1.ann1.run1_006893_1	Wa8730a019g001760_P001
OG0005289	wa7733.asm1v1.ann1.run1_006892_1	Wa8730a019g001770_P001
OG0005290	wa7733.asm1v1.ann1.run1_006889_1	Wa8730a019g001800_P001
OG0005291	wa7733.asm1v1.ann1.run1_006890_1	Wa8730a019g001790_P001
OG0005292	wa7733.asm1v1.ann1.run1_013552_1	Wa8730a019g001620_P001
OG0005293	wa7733.asm1v1.ann1.run1_013548_1	Wa8730a019g001580_P001
OG0005294	wa7733.asm1v1.ann1.run1_013549_1	Wa8730a019g001590_P001
OG0005295	wa7733.asm1v1.ann1.run1_012668_1	Wa8730a019g001560_P001
OG0005296	wa7733.asm1v1.ann1.run1_012667_1	Wa8730a019g001550_P001
OG0005297	wa7733.asm1v1.ann1.run1_013301_1	Wa8730a019g001520_P001
OG0005298	wa7733.asm1v1.ann1.run1_013300_1	Wa8730a019g001530_P001
OG0005299	wa7733.asm1v1.ann1.run1_012154_1	Wa8730a019g001470_P001
OG0005300	wa7733.asm1v1.ann1.run1_012157_1	Wa8730a019g001440_P001
OG0005301	wa7733.asm1v1.ann1.run1_005928_1	Wa8730a019g001270_P001
OG0005303	wa7733.asm1v1.ann1.run1_005920_1	Wa8730a019g001380_P001
OG0005304	wa7733.asm1v1.ann1.run1_005918_1	Wa8730a019g001400_P001
OG0005305	wa7733.asm1v1.ann1.run1_005932_1	Wa8730a019g001210_P001
OG0005306	wa7733.asm1v1.ann1.run1_005945_1	Wa8730a019g001100_P001
OG0005307	wa7733.asm1v1.ann1.run1_005946_1	Wa8730a019g001090_P001
OG0005308	wa7733.asm1v1.ann1.run1_005947_1	Wa8730a019g001070_P001
OG0005309	wa7733.asm1v1.ann1.run1_005933_1	Wa8730a019g001200_P001
OG0005310	wa7733.asm1v1.ann1.run1_012848_1	Wa8730a019g000920_P001
OG0005311	wa7733.asm1v1.ann1.run1_005941_1	Wa8730a019g001140_P001
OG0005312	wa7733.asm1v1.ann1.run1_005940_1	Wa8730a019g001150_P001
OG0005313	wa7733.asm1v1.ann1.run1_005935_1	Wa8730a019g001180_P001
OG0005314	wa7733.asm1v1.ann1.run1_005942_1	Wa8730a019g001130_P001
OG0005315	wa7733.asm1v1.ann1.run1_005943_1	Wa8730a019g001120_P001
OG0005316	wa7733.asm1v1.ann1.run1_012330_1	Wa8730a009g001230_P001
OG0005317	wa7733.asm1v1.ann1.run1_005915_1	Wa8730a019g001420_P001
OG0005318	wa7733.asm1v1.ann1.run1_005954_1	Wa8730a019g000990_P001
OG0005319	wa7733.asm1v1.ann1.run1_005955_1	Wa8730a019g000980_P001
OG0005320	wa7733.asm1v1.ann1.run1_012851_1	Wa8730a019g000950_P001
OG0005321	wa7733.asm1v1.ann1.run1_012850_1	Wa8730a019g000940_P001
OG0005322	wa7733.asm1v1.ann1.run1_005956_1	Wa8730a019g000890_P001
OG0005323	wa7733.asm1v1.ann1.run1_005958_1	Wa8730a019g000860_P001
OG0005324	wa7733.asm1v1.ann1.run1_005959_1	Wa8730a019g000850_P001
OG0005325	wa7733.asm1v1.ann1.run1_005962_1	Wa8730a019g000830_P001
OG0005326	wa7733.asm1v1.ann1.run1_005961_1	Wa8730a019g000840_P001
OG0005327	wa7733.asm1v1.ann1.run1_003331_1	Wa8730a007g005810_P001
OG0005328	wa7733.asm1v1.ann1.run1_005967_1	Wa8730a019g000790_P001
OG0005329	wa7733.asm1v1.ann1.run1_005968_1	Wa8730a019g000780_P001
OG0005330	wa7733.asm1v1.ann1.run1_005969_1	Wa8730a019g000770_P001
OG0005331	wa7733.asm1v1.ann1.run1_010872_1	Wa8730a019g000730_P001
OG0005332	wa7733.asm1v1.ann1.run1_010867_1	Wa8730a019g000670_P001
OG0005333	wa7733.asm1v1.ann1.run1_010861_1	Wa8730a019g000630_P001
OG0005334	wa7733.asm1v1.ann1.run1_005919_1	Wa8730a019g001390_P001
OG0005336	wa7733.asm1v1.ann1.run1_010988_1	Wa8730a019g000490_P001
OG0005337	wa7733.asm1v1.ann1.run1_010983_1	Wa8730a019g000450_P001
OG0005338	wa7733.asm1v1.ann1.run1_010981_1	Wa8730a019g000430_P001
OG0005339	wa7733.asm1v1.ann1.run1_011394_1	Wa8730a019g000370_P001
OG0005340	wa7733.asm1v1.ann1.run1_011396_1	Wa8730a019g000340_P001
OG0005341	wa7733.asm1v1.ann1.run1_011398_1	Wa8730a019g000320_P001
OG0005342	wa7733.asm1v1.ann1.run1_014489_1	Wa8730a019g000310_P001
OG0005343	wa7733.asm1v1.ann1.run1_014490_1	Wa8730a019g000300_P001
OG0005344	wa7733.asm1v1.ann1.run1_013828_1	Wa8730a019g000260_P001
OG0005345	wa7733.asm1v1.ann1.run1_013826_1	Wa8730a019g000240_P001
OG0005346	wa7733.asm1v1.ann1.run1_012461_1	Wa8730a019g000170_P001
OG0005347	wa7733.asm1v1.ann1.run1_012463_1	Wa8730a019g000150_P001
OG0005348	wa7733.asm1v1.ann1.run1_012465_1	Wa8730a019g000140_P001
OG0005349	wa7733.asm1v1.ann1.run1_012467_1	Wa8730a019g000130_P001
OG0005350	wa7733.asm1v1.ann1.run1_012469_1	Wa8730a019g000110_P001
OG0005351	wa7733.asm1v1.ann1.run1_012727_1	Wa8730a019g000040_P001
OG0005352	wa7733.asm1v1.ann1.run1_012729_1	Wa8730a019g000060_P001
OG0005355	wa7733.asm1v1.ann1.run1_006498_1	Wa8730a018g003510_P001
