Orthogroup	wa8730.asm201904v2.ann1.proteins	Sp7498_pacbio.protein
OG0004896	Wa8730a010g003770_P001	g6540.t1
OG0004897	Wa8730a010g003760_P001	g6541.t1
OG0004898	Wa8730a010g003710_P001	g6545.t1
OG0004899	Wa8730a010g003730_P001	g6547.t1
OG0004900	Wa8730a010g003750_P001	g6552.t1
OG0004901	Wa8730a010g003740_P001	g6553.t1
OG0004902	Wa8730a010g003660_P001	g6558.t1
OG0004903	Wa8730a010g003650_P001	g6561.t1
OG0004905	Wa8730a010g003600_P001	g6569.t1
OG0004906	Wa8730a010g003610_P001	g6578.t1
OG0004907	Wa8730a010g003570_P001	g6581.t1
OG0004908	Wa8730a010g003530_P001	g6583.t1
OG0004909	Wa8730a010g003450_P001	g6592.t1
OG0004910	Wa8730a010g003460_P001	g6593.t1
OG0004911	Wa8730a010g003470_P001	g6595.t1
OG0004912	Wa8730a010g003480_P001	g6596.t1
OG0004913	Wa8730a010g003490_P001	g6597.t1
OG0004914	Wa8730a010g003350_P001	g6606.t1
OG0004915	Wa8730a010g003320_P001	g6607.t1
OG0004916	Wa8730a010g003340_P001	g6609.t1
OG0004917	Wa8730a010g003300_P001	g6614.t1
OG0004918	Wa8730a010g003260_P001	g6616.t1
OG0004919	Wa8730a010g003280_P001	g6620.t1
OG0004920	Wa8730a010g003240_P001	g6621.t1
OG0004921	Wa8730a010g003230_P001	g6623.t1
OG0004922	Wa8730a010g003220_P001	g6624.t1
OG0004923	Wa8730a010g003180_P001	g6627.t1
OG0004924	Wa8730a010g003140_P001	g6628.t1
OG0004925	Wa8730a010g003190_P001	g6631.t1
OG0004926	Wa8730a010g003110_P001	g6639.t1
OG0004927	Wa8730a010g003120_P001	g6640.t1
OG0004928	Wa8730a010g003080_P001	g6643.t1
OG0004929	Wa8730a010g003070_P001	g6648.t1
OG0004930	Wa8730a010g003060_P001	g6649.t1
OG0004931	Wa8730a010g003040_P001	g6651.t1
OG0004932	Wa8730a010g003000_P001	g6654.t1
OG0004933	Wa8730a010g002990_P001	g6655.t1
OG0004934	Wa8730a010g002980_P001	g6657.t1
OG0004935	Wa8730a010g002970_P001	g6659.t1
OG0004936	Wa8730a010g002960_P001	g6661.t1
OG0004937	Wa8730a010g002950_P001	g6663.t1
OG0004938	Wa8730a010g002870_P001	g6675.t1
OG0004939	Wa8730a010g002880_P001	g6677.t1
OG0004940	Wa8730a010g002830_P001	g6684.t1
OG0004941	Wa8730a010g002820_P001	g6686.t1
OG0004942	Wa8730a010g002810_P001	g6687.t1
OG0004943	Wa8730a010g002800_P001	g6689.t1
OG0004944	Wa8730a010g002780_P001	g6690.t1
OG0004945	Wa8730a010g002690_P001	g6700.t1
OG0004946	Wa8730a010g002600_P001	g6702.t1
OG0004947	Wa8730a010g002620_P001	g6703.t1
OG0004948	Wa8730a010g002440_P001	g6711.t1
OG0004949	Wa8730a010g002550_P001	g6717.t1
OG0004950	Wa8730a010g002570_P001	g6720.t1
OG0004951	Wa8730a010g002590_P001	g6723.t1
OG0004952	Wa8730a010g002510_P001	g6724.t1
OG0004953	Wa8730a010g002030_P001	g6731.t1
OG0004954	Wa8730a010g002040_P001	g6732.t1
OG0004955	Wa8730a010g002080_P001	g6734.t1
OG0004956	Wa8730a010g002070_P001	g6738.t1
OG0004957	Wa8730a010g002170_P001	g6739.t1
OG0004958	Wa8730a010g002120_P001	g6744.t1
OG0004959	Wa8730a010g002210_P001	g6746.t1
OG0004960	Wa8730a010g002200_P001	g6747.t1
OG0004961	Wa8730a010g002230_P001	g6753.t1
OG0004962	Wa8730a010g002340_P001	g6756.t1
OG0004963	Wa8730a010g002240_P001	g6758.t1
OG0004964	Wa8730a010g002260_P001	g6764.t1
OG0004965	Wa8730a010g002320_P001	g6769.t1
OG0004966	Wa8730a010g002300_P001	g6771.t1
OG0004967	Wa8730a010g001950_P001	g6776.t1
OG0004968	Wa8730a010g001960_P001	g6777.t1
OG0004969	Wa8730a010g001990_P001	g6780.t1
OG0004970	Wa8730a010g001980_P001	g6781.t1
OG0004971	Wa8730a012g002140_P001	g6783.t1
OG0004972	Wa8730a010g002020_P001	g6785.t1
OG0004973	Wa8730a010g002410_P001	g6788.t1
OG0004974	Wa8730a010g002380_P001	g6794.t1
OG0004975	Wa8730a010g001970_P001	g6800.t1
OG0004976	Wa8730a010g001910_P001	g6802.t1
OG0004977	Wa8730a010g001800_P001	g6809.t1
OG0004979	Wa8730a010g001710_P001	g6816.t1
OG0004980	Wa8730a010g001740_P001	g6818.t1
OG0004981	Wa8730a010g001730_P001	g6819.t1
OG0004982	Wa8730a010g001720_P001	g6820.t1
OG0004983	Wa8730a010g001750_P001	g6823.t1
OG0004984	Wa8730a010g001770_P001	g6826.t1
OG0004985	Wa8730a010g001780_P001	g6831.t1
OG0004986	Wa8730a010g001870_P001	g6833.t1
OG0004987	Wa8730a010g001890_P001	g6834.t1
OG0004988	Wa8730a010g001840_P001	g6835.t1
OG0004989	Wa8730a010g001700_P001	g6837.t1
OG0004990	Wa8730a010g001670_P001	g6842.t1
OG0004991	Wa8730a010g001660_P001	g6844.t1
OG0004992	Wa8730a010g001560_P001	g6851.t1
OG0004993	Wa8730a010g001510_P001	g6852.t1
OG0004994	Wa8730a010g001500_P001	g6853.t1
OG0004995	Wa8730a010g001460_P001	g6855.t1
OG0004996	Wa8730a010g001330_P001	g6859.t1
OG0004997	Wa8730a010g001340_P001	g6860.t1
OG0004998	Wa8730a010g001350_P001	g6861.t1
OG0004999	Wa8730a010g001360_P001	g6862.t1
OG0005000	Wa8730a010g001370_P001	g6864.t1
OG0005001	Wa8730a010g001390_P001	g6866.t1
OG0005002	Wa8730a010g001420_P001	g6869.t1
OG0005003	Wa8730a010g001430_P001	g6870.t1
OG0005004	Wa8730a010g001290_P001	g6873.t1
OG0005005	Wa8730a010g001280_P001	g6875.t1
OG0005006	Wa8730a010g001210_P001	g6881.t1
OG0005007	Wa8730a010g001200_P001	g6884.t1
OG0005008	Wa8730a010g001230_P001	g6888.t1
OG0005009	Wa8730a010g001240_P001	g6889.t1
OG0005010	Wa8730a010g001170_P001	g6891.t1
OG0005011	Wa8730a010g001120_P001	g6898.t1
OG0005012	Wa8730a010g001110_P001	g6903.t1
OG0005013	Wa8730a010g001100_P001	g6904.t1
OG0005014	Wa8730a010g001010_P001	g6905.t1
OG0005015	Wa8730a010g001070_P001	g6908.t1
OG0005016	Wa8730a010g001020_P001	g6910.t1
OG0005017	Wa8730a010g001030_P001	g6911.t1
OG0005018	Wa8730a010g001000_P001	g6916.t1
OG0005019	Wa8730a010g000990_P001	g6920.t1
OG0005020	Wa8730a010g000980_P001	g6921.t1
OG0005021	Wa8730a010g000970_P001	g6922.t1
OG0005022	Wa8730a010g000940_P001	g6924.t1
OG0005023	Wa8730a010g000930_P001	g6925.t1
OG0005024	Wa8730a010g000900_P001	g6926.t1
OG0005026	Wa8730a010g000910_P001	g6929.t1
OG0005027	Wa8730a010g000920_P001	g6930.t1
OG0005028	Wa8730a010g000890_P001	g6932.t1
OG0005029	Wa8730a010g001080_P001	g6934.t1
OG0005030	Wa8730a010g000830_P001	g6939.t1
OG0005031	Wa8730a010g000750_P001	g6950.t1
OG0005032	Wa8730a010g000700_P001	g6953.t1
OG0005033	Wa8730a010g000650_P001	g6966.t1
OG0005034	Wa8730a010g000630_P001	g6967.t1
OG0005035	Wa8730a010g000660_P001	g6972.t1
OG0005036	Wa8730a010g000600_P001	g6974.t1
OG0005037	Wa8730a010g000590_P001	g6977.t1
OG0005038	Wa8730a010g000540_P001	g6980.t1
OG0005040	Wa8730a010g000530_P001	g6982.t1
OG0005041	Wa8730a010g000510_P001	g6991.t1
OG0005042	Wa8730a010g000450_P001	g7000.t1
OG0005044	Wa8730a010g000360_P001	g7004.t1
OG0005045	Wa8730a010g000350_P001	g7005.t1
OG0005046	Wa8730a010g000330_P001	g7008.t1
OG0005047	Wa8730a010g000310_P001	g7010.t1
OG0005048	Wa8730a010g000290_P001	g7014.t1
OG0005049	Wa8730a010g000280_P001	g7015.t1
OG0005050	Wa8730a010g000250_P001	g7016.t1
OG0005051	Wa8730a010g000230_P001	g7017.t1
OG0005052	Wa8730a010g000210_P001	g7022.t1
OG0005053	Wa8730a010g000190_P001	g7025.t1
OG0005054	Wa8730a010g000170_P001	g7028.t1
OG0005055	Wa8730a010g000150_P001	g7031.t1
OG0005056	Wa8730a010g000130_P001	g7035.t1
OG0005057	Wa8730a010g000090_P001	g7044.t1
OG0005058	Wa8730a010g000080_P001	g7049.t1
OG0005059	Wa8730a010g003970_P001	g7086.t1, g7117.t1
OG0005060	Wa8730a011g001620_P001	g7108.t1
OG0005061	Wa8730a016g004880_P001, Wa8730a011g006150_P001	g7112.t1
OG0005062	Wa8730a010g004020_P001	g7133.t1
OG0005063	Wa8730a010g004010_P001	g7134.t1
OG0005064	Wa8730a006g004980_P001	g7135.t1
OG0005065	Wa8730a010g004090_P001	g7137.t1
OG0005066	Wa8730a010g004040_P001	g7146.t1
OG0005067	Wa8730a010g004110_P001	g7148.t1
OG0005068	Wa8730a017g000830_P001	g7156.t1
OG0005069	Wa8730a015g004720_P001	g13696.t1, g7158.t1
OG0005070	Wa8730a010g004170_P001	g7160.t1
OG0005071	Wa8730a010g004150_P001	g7161.t1
OG0005072	Wa8730a010g004230_P001	g7169.t1
OG0005073	Wa8730a010g004220_P001	g7172.t1
OG0005074	Wa8730a010g004300_P001	g7179.t1
OG0005075	Wa8730a010g004280_P001	g7181.t1
OG0005076	Wa8730a010g004360_P001	g7186.t1
OG0005077	Wa8730a010g004410_P001	g7190.t1
OG0005078	Wa8730a010g004380_P001	g7191.t1
OG0005079	Wa8730a010g004420_P001	g7194.t1
OG0005080	Wa8730a010g004460_P001	g7199.t1
OG0005081	Wa8730a010g004570_P001	g7201.t1
OG0005082	Wa8730a010g004560_P001	g7203.t1
OG0005083	Wa8730a010g004490_P001	g7204.t1
OG0005084	Wa8730a010g004530_P001	g7210.t1
OG0005085	Wa8730a010g004550_P001	g7211.t1
OG0005086	Wa8730a010g004470_P001	g7212.t1
OG0005087	Wa8730a010g004590_P001	g7214.t1
OG0005088	Wa8730a010g004700_P001	g7215.t1
OG0005089	Wa8730a010g004670_P001	g7220.t1
OG0005090	Wa8730a010g004720_P001	g7222.t1
OG0005091	Wa8730a010g004710_P001	g7223.t1
OG0005092	Wa8730a010g004680_P001	g7228.t1
OG0005093	Wa8730a010g004640_P001	g7234.t1
OG0005094	Wa8730a010g004630_P001	g7235.t1
OG0005095	Wa8730a010g004620_P001	g7238.t1
OG0005096	Wa8730a010g004830_P001	g7246.t1
OG0005097	Wa8730a010g004890_P001	g7262.t1
OG0005098	Wa8730a010g004900_P001	g7263.t1
OG0005099	Wa8730a010g004950_P001	g7266.t1
OG0005100	Wa8730a010g004960_P001	g7267.t1
OG0005101	Wa8730a010g004970_P001	g7268.t1
OG0005102	Wa8730a003g004730_P001	g7269.t1
OG0005103	Wa8730a010g004980_P001	g7270.t1
OG0005104	Wa8730a010g005000_P001	g7277.t1
OG0005105	Wa8730a010g005010_P001	g7278.t1
OG0005106	Wa8730a010g005040_P001	g7279.t1
OG0005107	Wa8730a010g005050_P001	g7280.t1
OG0005108	Wa8730a010g005060_P001	g7281.t1
OG0005109	Wa8730a010g005140_P001	g7282.t1
OG0005110	Wa8730a010g005120_P001	g7288.t1
OG0005111	Wa8730a010g005180_P001	g7296.t1, g7297.t1
OG0005112	Wa8730a010g005260_P001	g7299.t1
OG0005113	Wa8730a010g005280_P001	g7300.t1
OG0005114	Wa8730a010g005230_P001	g7307.t1
OG0005115	Wa8730a010g005340_P001	g7314.t1
OG0005116	Wa8730a010g005330_P001	g7316.t1
OG0005117	Wa8730a010g005320_P001	g7317.t1
OG0005118	Wa8730a010g005380_P001	g7321.t1
OG0005119	Wa8730a010g005360_P001	g7325.t1
OG0005120	Wa8730a010g005420_P001	g7329.t1
OG0005121	Wa8730a010g005430_P001	g7330.t1
OG0005122	Wa8730a010g005440_P001	g7332.t1
OG0005123	Wa8730a010g005450_P001	g7333.t1
OG0005124	Wa8730a010g005460_P001	g7334.t1
OG0005125	Wa8730a010g005470_P001	g7335.t1
OG0005126	Wa8730a010g005520_P001	g7345.t1
OG0005127	Wa8730a010g005530_P001	g7348.t1
OG0005128	Wa8730a010g005560_P001	g7350.t1
OG0005129	Wa8730a010g005580_P001	g7354.t1
OG0005130	Wa8730a010g005590_P001	g7357.t1
OG0005131	Wa8730a010g005600_P001	g7358.t1
OG0005132	Wa8730a010g005610_P001	g7360.t1
OG0005133	Wa8730a010g005650_P001	g7365.t1
OG0005134	Wa8730a010g005660_P001	g7367.t1
OG0005135	Wa8730a010g005670_P001	g7369.t1
OG0005136	Wa8730a010g005680_P001	g7370.t1
OG0005137	Wa8730a010g005690_P001	g7373.t1
OG0005138	Wa8730a010g005960_P001	g7374.t1
OG0005139	Wa8730a010g005750_P001	g7379.t1
OG0005140	Wa8730a010g005780_P001	g7384.t1
OG0005141	Wa8730a010g005790_P001	g7385.t1
OG0005142	Wa8730a010g005800_P001	g7386.t1
OG0005143	Wa8730a010g005810_P001	g7387.t1
OG0005144	Wa8730a010g005840_P001	g7393.t1
OG0005145	Wa8730a010g005860_P001	g7395.t1
OG0005146	Wa8730a010g005870_P001	g7396.t1
OG0005147	Wa8730a010g005910_P001	g7400.t1
OG0005148	Wa8730a010g005920_P001	g7401.t1
OG0005149	Wa8730a010g005720_P001	g7404.t1
OG0005150	Wa8730a010g005990_P001	g7408.t1
OG0005151	Wa8730a010g006000_P001	g7409.t1
OG0005152	Wa8730a010g006030_P001	g7411.t1
OG0005153	Wa8730a010g006040_P001	g7412.t1
OG0005154	Wa8730a010g006520_P001	g7413.t1
OG0005155	Wa8730a010g006480_P001	g7416.t1
OG0005158	Wa8730a010g006420_P001	g7441.t1
OG0005159	Wa8730a010g006400_P001	g7450.t1
OG0005160	Wa8730a010g006350_P001	g7451.t1
OG0005161	Wa8730a010g006360_P001	g7454.t1
OG0005162	Wa8730a010g006340_P001	g7458.t1
OG0005163	Wa8730a010g006330_P001	g7459.t1
OG0005165	Wa8730a010g006590_P001	g7466.t1
OG0005166	Wa8730a010g006570_P001	g7468.t1
OG0005167	Wa8730a010g006550_P001	g7470.t1
OG0005168	Wa8730a010g006080_P001	g7476.t1
OG0005169	Wa8730a010g006100_P001	g7477.t1
OG0005170	Wa8730a010g006110_P001	g7478.t1
OG0005171	Wa8730a010g006120_P001	g7479.t1
OG0005172	Wa8730a010g006130_P001	g7480.t1
OG0005173	Wa8730a010g006630_P001	g7493.t1
OG0005174	Wa8730a010g006260_P001	g7501.t1
OG0005175	Wa8730a010g006230_P001	g7503.t1
OG0005176	Wa8730a010g006210_P001	g7504.t1
OG0005177	Wa8730a010g006190_P001	g7505.t1
OG0005178	Wa8730a010g006290_P001	g7509.t1
OG0005179	Wa8730a010g006650_P001	g7510.t1
OG0005180	Wa8730a010g006680_P001	g7518.t1
OG0005181	Wa8730a010g006850_P001	g7525.t1
OG0005182	Wa8730a010g006830_P001	g7527.t1
OG0005183	Wa8730a010g006810_P001	g7532.t1
OG0005184	Wa8730a010g006800_P001	g7533.t1
OG0005185	Wa8730a010g006740_P001	g7536.t1
OG0005186	Wa8730a010g006750_P001	g7537.t1
OG0005187	Wa8730a010g006760_P001	g7538.t1
OG0005188	Wa8730a010g006720_P001	g7545.t1
OG0005189	Wa8730a010g006710_P001	g7546.t1
OG0005190	Wa8730a019g003860_P001	g7550.t1
OG0005191	Wa8730a019g003840_P001	g7553.t1
OG0005192	Wa8730a019g003830_P001	g7561.t1
OG0005193	Wa8730a019g003770_P001	g7570.t1
OG0005194	Wa8730a019g003750_P001	g7574.t1
OG0005195	Wa8730a019g003740_P001	g7581.t1
OG0005196	Wa8730a019g003730_P001	g7582.t1
OG0005197	Wa8730a019g003720_P001	g7584.t1
OG0005198	Wa8730a019g003650_P001	g7588.t1
OG0005199	Wa8730a019g003640_P001	g7589.t1
OG0005200	Wa8730a019g003610_P001	g7590.t1
OG0005201	Wa8730a019g003580_P001	g7593.t1
OG0005202	Wa8730a019g003550_P001	g7594.t1
OG0005203	Wa8730a019g003540_P001	g7596.t1
OG0005204	Wa8730a019g003530_P001	g7597.t1
OG0005205	Wa8730a019g003520_P001	g7599.t1
OG0005206	Wa8730a019g003510_P001	g7601.t1
OG0005207	Wa8730a019g003490_P001	g7606.t1
OG0005208	Wa8730a019g003470_P001	g7608.t1
OG0005209	Wa8730a019g003450_P001	g7612.t1
OG0005210	Wa8730a019g003420_P001	g7615.t1
OG0005211	Wa8730a019g003410_P001	g7616.t1
OG0005212	Wa8730a019g003390_P001	g7618.t1
OG0005213	Wa8730a019g003340_P001	g7623.t1
OG0005214	Wa8730a019g003330_P001	g7624.t1
OG0005216	Wa8730a019g003250_P001	g7634.t1
OG0005217	Wa8730a019g003270_P001	g7639.t1
OG0005218	Wa8730a019g003230_P001	g7651.t1
OG0005219	Wa8730a019g003220_P001	g7652.t1
OG0005220	Wa8730a019g003210_P001	g7654.t1
OG0005221	Wa8730a019g003200_P001	g7655.t1
OG0005222	Wa8730a019g003170_P001	g7657.t1
OG0005223	Wa8730a019g003180_P001	g7658.t1
OG0005224	Wa8730a019g003190_P001	g7659.t1
OG0005225	Wa8730a019g002930_P001	g7662.t1
OG0005226	Wa8730a019g002910_P001	g7665.t1
OG0005227	Wa8730a019g002980_P001	g7677.t1
OG0005228	Wa8730a019g003000_P001	g7678.t1
OG0005229	Wa8730a019g003010_P001	g7679.t1
OG0005230	Wa8730a019g003140_P001	g7682.t1
OG0005231	Wa8730a019g003050_P001	g7685.t1
OG0005232	Wa8730a019g003040_P001	g7686.t1
OG0005233	Wa8730a019g002780_P001	g7688.t1
OG0005234	Wa8730a019g002800_P001	g7691.t1
OG0005235	Wa8730a019g002820_P001	g7692.t1
OG0005236	Wa8730a019g002840_P001	g7693.t1
OG0005237	Wa8730a014g003020_P001	g7694.t1
OG0005238	Wa8730a019g002770_P001	g7701.t1
OG0005239	Wa8730a019g002630_P001	g7724.t1
OG0005240	Wa8730a019g002650_P001	g7729.t1
OG0005242	Wa8730a019g002700_P001	g7733.t1
OG0005243	Wa8730a019g002680_P001	g7745.t1
OG0005244	Wa8730a019g002670_P001	g7747.t1
OG0005245	Wa8730a001g003890_P001	g7750.t1
OG0005246	Wa8730a019g002720_P001	g7751.t1
OG0005247	Wa8730a020g002450_P001	g7758.t1
OG0005248	Wa8730a019g002620_P001	g7761.t1
OG0005249	Wa8730a019g002610_P001	g7762.t1
OG0005250	Wa8730a019g002600_P001	g7763.t1
OG0005251	Wa8730a019g002580_P001	g7766.t1
OG0005252	Wa8730a019g002570_P001	g7769.t1
OG0005253	Wa8730a019g002300_P001	g7774.t1
OG0005254	Wa8730a019g002380_P001	g7775.t1
OG0005255	Wa8730a019g002400_P001	g7793.t1
OG0005257	Wa8730a019g002430_P001	g7799.t1
OG0005258	Wa8730a019g002460_P001	g7802.t1
OG0005259	Wa8730a019g003570_P001	g7805.t1
OG0005260	Wa8730a002g003420_P001	g7807.t1
OG0005261	Wa8730a001g010710_P001	g7808.t1
OG0005262	Wa8730a019g002530_P001	g7816.t1
OG0005263	Wa8730a019g002160_P001	g7827.t1
OG0005264	Wa8730a019g002170_P001	g7828.t1
OG0005265	Wa8730a019g002210_P001	g7833.t1
OG0005266	Wa8730a019g002240_P001	g7837.t1
OG0005267	Wa8730a019g002250_P001	g7838.t1
OG0005268	Wa8730a019g002260_P001	g7839.t1
OG0005269	Wa8730a019g002080_P001	g7843.t1
OG0005270	Wa8730a019g002100_P001	g7845.t1
OG0005271	Wa8730a019g002060_P001	g7846.t1
OG0005272	Wa8730a019g002040_P001	g7849.t1
OG0005273	Wa8730a019g002030_P001	g7850.t1
OG0005274	Wa8730a019g001970_P001	g7860.t1
OG0005275	Wa8730a019g001980_P001	g7861.t1
OG0005276	Wa8730a019g001920_P001	g7862.t1
OG0005277	Wa8730a019g001950_P001	g7867.t1
OG0005278	Wa8730a019g001910_P001	g7868.t1
OG0005279	Wa8730a019g001880_P001	g7878.t1
OG0005280	Wa8730a019g001840_P001	g7880.t1
OG0005281	Wa8730a019g001640_P001	g7883.t1
OG0005282	Wa8730a019g001650_P001	g7885.t1
OG0005283	Wa8730a019g001670_P001	g7887.t1
OG0005284	Wa8730a019g001690_P001	g7889.t1
OG0005285	Wa8730a019g001700_P001	g7890.t1
OG0005286	Wa8730a019g001720_P001	g7894.t1
OG0005287	Wa8730a019g001740_P001	g7896.t1
OG0005288	Wa8730a019g001760_P001	g7898.t1
OG0005289	Wa8730a019g001770_P001	g7899.t1
OG0005290	Wa8730a019g001800_P001	g7902.t1
OG0005291	Wa8730a019g001790_P001	g7903.t1
OG0005292	Wa8730a019g001620_P001	g7907.t1
OG0005293	Wa8730a019g001580_P001	g7917.t1
OG0005294	Wa8730a019g001590_P001	g7918.t1
OG0005295	Wa8730a019g001560_P001	g7921.t1
OG0005296	Wa8730a019g001550_P001	g7922.t1
OG0005297	Wa8730a019g001520_P001	g7929.t1
OG0005298	Wa8730a019g001530_P001	g7930.t1
OG0005299	Wa8730a019g001470_P001	g7935.t1
OG0005300	Wa8730a019g001440_P001	g7937.t1
OG0005301	Wa8730a019g001270_P001	g7943.t1
OG0005302	Wa8730a019g000010_P001, Wa8730a019g001280_P001	g7944.t1
OG0005303	Wa8730a019g001380_P001	g7954.t1
OG0005304	Wa8730a019g001400_P001	g7959.t1
OG0005305	Wa8730a019g001210_P001	g7961.t1
OG0005306	Wa8730a019g001100_P001	g7962.t1
OG0005307	Wa8730a019g001090_P001	g7963.t1
OG0005308	Wa8730a019g001070_P001	g7966.t1
OG0005309	Wa8730a019g001200_P001	g7971.t1
OG0005310	Wa8730a019g000920_P001	g7975.t1
OG0005311	Wa8730a019g001140_P001	g7976.t1
OG0005312	Wa8730a019g001150_P001	g7978.t1
OG0005313	Wa8730a019g001180_P001	g7981.t1
OG0005314	Wa8730a019g001130_P001	g7984.t1
OG0005315	Wa8730a019g001120_P001	g7986.t1
OG0005316	Wa8730a009g001230_P001	g7987.t1
OG0005317	Wa8730a019g001420_P001	g7990.t1
OG0005318	Wa8730a019g000990_P001	g8006.t1
OG0005319	Wa8730a019g000980_P001	g8008.t1
OG0005320	Wa8730a019g000950_P001	g8011.t1
OG0005321	Wa8730a019g000940_P001	g8013.t1
OG0005322	Wa8730a019g000890_P001	g8016.t1
OG0005323	Wa8730a019g000860_P001	g8022.t1
OG0005324	Wa8730a019g000850_P001	g8025.t1
OG0005325	Wa8730a019g000830_P001	g8029.t1
OG0005326	Wa8730a019g000840_P001	g8030.t1
OG0005327	Wa8730a007g005810_P001	g8032.t1
OG0005328	Wa8730a019g000790_P001	g8038.t1
OG0005329	Wa8730a019g000780_P001	g8039.t1
OG0005330	Wa8730a019g000770_P001	g8040.t1
OG0005331	Wa8730a019g000730_P001	g8044.t1
OG0005332	Wa8730a019g000670_P001	g8048.t1
OG0005333	Wa8730a019g000630_P001	g8055.t1
OG0005334	Wa8730a019g001390_P001	g8062.t1
OG0005336	Wa8730a019g000490_P001	g8069.t1
OG0005337	Wa8730a019g000450_P001	g8084.t1
OG0005338	Wa8730a019g000430_P001	g8085.t1
OG0005339	Wa8730a019g000370_P001	g8099.t1
OG0005340	Wa8730a019g000340_P001	g8101.t1
OG0005341	Wa8730a019g000320_P001	g8103.t1
OG0005342	Wa8730a019g000310_P001	g8104.t1
OG0005343	Wa8730a019g000300_P001	g8105.t1
OG0005344	Wa8730a019g000260_P001	g8108.t1
OG0005345	Wa8730a019g000240_P001	g8110.t1
OG0005346	Wa8730a019g000170_P001	g8116.t1
OG0005347	Wa8730a019g000150_P001	g8119.t1
OG0005348	Wa8730a019g000140_P001	g8120.t1
OG0005349	Wa8730a019g000130_P001	g8124.t1
OG0005350	Wa8730a019g000110_P001	g8134.t1
OG0005351	Wa8730a019g000040_P001	g8138.t1
OG0005352	Wa8730a019g000060_P001	g8140.t1
OG0005354	Wa8730a018g003490_P001	g8153.t1, g8186.t1
OG0005355	Wa8730a018g003510_P001	g8157.t1
OG0005356	Wa8730a018g003670_P001	g8207.t1
OG0005357	Wa8730a018g003730_P001	g8208.t1
OG0005358	Wa8730a018g003740_P001	g8211.t1
OG0005359	Wa8730a018g003750_P001	g8212.t1
OG0005360	Wa8730a018g003760_P001	g8216.t1
OG0005361	Wa8730a018g003790_P001	g8219.t1
OG0005362	Wa8730a018g003800_P001	g8221.t1
OG0005363	Wa8730a018g003810_P001	g8224.t1
OG0005364	Wa8730a018g003840_P001	g8230.t1
OG0005365	Wa8730a018g003860_P001	g8237.t1
OG0005366	Wa8730a018g003900_P001	g8243.t1
OG0005367	Wa8730a018g003910_P001	g8244.t1
OG0005368	Wa8730a018g003920_P001	g8246.t1
OG0005369	Wa8730a018g003940_P001	g8252.t1
OG0005370	Wa8730a018g003970_P001	g8253.t1
OG0005371	Wa8730a018g003370_P001	g8261.t1
OG0005372	Wa8730a018g003380_P001	g8262.t1
OG0005373	Wa8730a018g003390_P001	g8263.t1
OG0005374	Wa8730a018g003550_P001	g8265.t1
OG0005375	Wa8730a018g002650_P001	g8267.t1
OG0005376	Wa8730a018g002560_P001	g8269.t1
OG0005377	Wa8730a018g002850_P001	g8270.t1
OG0005378	Wa8730a018g002860_P001	g8271.t1
OG0005379	Wa8730a018g002830_P001	g8272.t1
OG0005380	Wa8730a018g002820_P001	g8273.t1
OG0005381	Wa8730a018g002480_P001	g8280.t1
OG0005382	Wa8730a018g002730_P001	g8282.t1
OG0005383	Wa8730a018g002500_P001	g8286.t1
OG0005384	Wa8730a018g001170_P001	g8288.t1
OG0005385	Wa8730a018g002000_P001	g8289.t1
OG0005386	Wa8730a018g002630_P001	g8290.t1
OG0005387	Wa8730a018g002690_P001	g8292.t1
OG0005388	Wa8730a018g002680_P001	g8294.t1
OG0005390	Wa8730a018g003260_P001	g8300.t1
OG0005391	Wa8730a018g003240_P001	g8302.t1
OG0005392	Wa8730a018g003230_P001	g8303.t1
OG0005393	Wa8730a018g002570_P001	g8305.t1
OG0005394	Wa8730a018g003210_P001	g8306.t1
OG0005396	Wa8730a001g002560_P001	g8310.t1
OG0005397	Wa8730a018g003290_P001	g8315.t1
OG0005398	Wa8730a018g003300_P001	g8316.t1
OG0005399	Wa8730a018g002870_P001	g8326.t1
OG0005400	Wa8730a018g002890_P001	g8332.t1
OG0005401	Wa8730a018g002910_P001	g8338.t1
OG0005402	Wa8730a018g002970_P001	g8342.t1
OG0005403	Wa8730a018g002920_P001	g8344.t1
OG0005404	Wa8730a018g002930_P001	g8346.t1
OG0005405	Wa8730a018g002940_P001	g8347.t1
OG0005406	Wa8730a018g003010_P001	g8352.t1
OG0005407	Wa8730a018g003020_P001	g8353.t1
OG0005408	Wa8730a018g003040_P001	g8356.t1
OG0005409	Wa8730a018g003050_P001	g8357.t1
OG0005410	Wa8730a018g002460_P001	g8362.t1
OG0005411	Wa8730a018g002520_P001	g8366.t1
OG0005412	Wa8730a018g003170_P001	g8370.t1
OG0005413	Wa8730a018g003150_P001	g8373.t1
OG0005414	Wa8730a018g003140_P001	g8374.t1
OG0005415	Wa8730a018g003180_P001	g8381.t1
OG0005417	Wa8730a018g003090_P001	g8389.t1
OG0005418	Wa8730a018g003080_P001	g8391.t1
OG0005419	Wa8730a018g002450_P001	g8398.t1
OG0005420	Wa8730a018g002440_P001	g8400.t1
OG0005421	Wa8730a018g002430_P001	g8401.t1
OG0005422	Wa8730a018g002400_P001	g8406.t1
OG0005423	Wa8730a018g002370_P001	g8409.t1
OG0005424	Wa8730a018g002350_P001	g8411.t1
OG0005425	Wa8730a018g002330_P001	g8419.t1
