Orthogroup	Sp9509_oxford_v3.proteins	wa8730.asm201904v2.ann1.proteins
OG0003905	Sp01g01767	Wa8730a001g012210_P001
OG0003906	Sp01g01769	Wa8730a001g012280_P001
OG0003907	Sp01g01771	Wa8730a001g012260_P001
OG0003908	Sp01g01772	Wa8730a001g012250_P001
OG0003909	Sp01g01773	Wa8730a001g012290_P001
OG0003910	Sp01g01774	Wa8730a001g012300_P001
OG0003911	Sp01g01775	Wa8730a001g012310_P001
OG0003912	Sp01g01776	Wa8730a001g012320_P001
OG0003913	Sp01g01779	Wa8730a001g012330_P001
OG0003914	Sp01g01781	Wa8730a001g012350_P001
OG0003915	Sp01g01782	Wa8730a001g012360_P001
OG0003916	Sp01g01783	Wa8730a001g012370_P001
OG0003917	Sp01g01787	Wa8730a001g012380_P001
OG0003918	Sp01g01789	Wa8730a001g012420_P001
OG0003919	Sp01g01792	Wa8730a001g012410_P001
OG0003920	Sp01g01793	Wa8730a001g012400_P001
OG0003921	Sp01g01794	Wa8730a001g012390_P001
OG0003922	Sp01g01796	Wa8730a001g012440_P001
OG0003923	Sp01g01799	Wa8730a001g012460_P001
OG0003924	Sp01g01800	Wa8730a001g012470_P001
OG0003926	Sp01g01802	Wa8730a001g012450_P001
OG0003927	Sp01g01803	Wa8730a001g012490_P001
OG0003928	Sp01g01808	Wa8730a001g012500_P001
OG0003929	Sp01g01814	Wa8730a001g012510_P001
OG0003930	Sp01g01818	Wa8730a001g012540_P001
OG0003931	Sp01g01820	Wa8730a001g012560_P001
OG0003932	Sp01g01821	Wa8730a001g012570_P001
OG0003933	Sp01g01829	Wa8730a001g012590_P001
OG0003934	Sp01g01831	Wa8730a001g012630_P001
OG0003935	Sp01g01833	Wa8730a001g012610_P001
OG0003936	Sp01g01834	Wa8730a001g012620_P001
OG0003937	Sp01g01837	Wa8730a001g012640_P001
OG0003938	Sp01g01838	Wa8730a001g012650_P001
OG0003940	Sp01g01363	Wa8730a001g006140_P001
OG0003941	Sp01g01362	Wa8730a001g006150_P001
OG0003942	Sp01g01359	Wa8730a001g006110_P001
OG0003943	Sp01g01358	Wa8730a001g006100_P001
OG0003944	Sp01g01356	Wa8730a001g006090_P001
OG0003945	Sp01g01350	Wa8730a001g006080_P001
OG0003946	Sp01g01346	Wa8730a001g005940_P001
OG0003947	Sp01g01345	Wa8730a001g005930_P001
OG0003948	Sp01g01344	Wa8730a001g006070_P001
OG0003949	Sp01g01341	Wa8730a001g006050_P001
OG0003950	Sp01g01332	Wa8730a001g006020_P001
OG0003951	Sp01g01331	Wa8730a001g006010_P001
OG0003952	Sp01g01330	Wa8730a001g006000_P001
OG0003953	Sp01g01328	Wa8730a001g005990_P001
OG0003954	Sp01g01327	Wa8730a001g005980_P001
OG0003955	Sp01g01325	Wa8730a001g005970_P001
OG0003956	Sp01g01324	Wa8730a001g005960_P001
OG0003957	Sp01g01320	Wa8730a012g000690_P001
OG0003958	Sp01g01311	Wa8730a001g005910_P001
OG0003959	Sp01g01306	Wa8730a001g005820_P001
OG0003960	Sp01g01304	Wa8730a001g005780_P001
OG0003961	Sp01g01298	Wa8730a001g005750_P001
OG0003962	Sp01g01293	Wa8730a001g005740_P001
OG0003963	Sp01g01286	Wa8730a001g005710_P001
OG0003964	Sp01g01284	Wa8730a001g005700_P001
OG0003965	Sp01g01282	Wa8730a001g005550_P001
OG0003966	Sp01g01281	Wa8730a001g005540_P001
OG0003967	Sp01g01271	Wa8730a001g005490_P001
OG0003968	Sp01g01267	Wa8730a001g005460_P001
OG0003969	Sp01g01264	Wa8730a001g005680_P001
OG0003970	Sp01g01261	Wa8730a001g005640_P001
OG0003972	Sp01g01260	Wa8730a001g005580_P001
OG0003973	Sp01g01259	Wa8730a001g005570_P001
OG0003974	Sp01g01257	Wa8730a001g005330_P001
OG0003975	Sp01g01254	Wa8730a001g005590_P001
OG0003976	Sp01g01251	Wa8730a001g005440_P001
OG0003977	Sp01g01244	Wa8730a001g005300_P001
OG0003978	Sp01g01243	Wa8730a001g005350_P001
OG0003979	Sp01g01241	Wa8730a001g005340_P001
OG0003980	Sp01g01239	Wa8730a001g005410_P001
OG0003981	Sp01g01238	Wa8730a001g005400_P001
OG0003982	Sp01g01233	Wa8730a001g005420_P001
OG0003983	Sp01g01226	Wa8730a001g005270_P001
OG0003984	Sp01g01225	Wa8730a001g005210_P001
OG0003985	Sp01g01218	Wa8730a001g005230_P001
OG0003986	Sp01g01215	Wa8730a001g005130_P001
OG0003987	Sp01g01212	Wa8730a001g005110_P001
OG0003988	Sp01g01203	Wa8730a001g005200_P001
OG0003989	Sp01g01200	Wa8730a001g005170_P001
OG0003990	Sp01g01198	Wa8730a001g005100_P001
OG0003991	Sp01g01194	Wa8730a001g005080_P001
OG0003992	Sp01g01191	Wa8730a001g005070_P001
OG0003993	Sp01g01184	Wa8730a001g005040_P001
OG0003994	Sp01g01182	Wa8730a001g005060_P001
OG0003995	Sp01g01172	Wa8730a001g004940_P001
OG0003996	Sp01g01171	Wa8730a001g004930_P001
OG0003997	Sp01g01163	Wa8730a001g004870_P001
OG0003998	Sp01g01161	Wa8730a001g004860_P001
OG0003999	Sp01g01159	Wa8730a001g004850_P001
OG0004000	Sp01g01157	Wa8730a001g004790_P001
OG0004001	Sp01g01156	Wa8730a001g004800_P001
OG0004002	Sp01g01155	Wa8730a001g004810_P001
OG0004003	Sp01g01152	Wa8730a001g004830_P001
OG0004004	Sp01g01151	Wa8730a001g004720_P001
OG0004005	Sp01g01148	Wa8730a001g004740_P001
OG0004006	Sp01g01147	Wa8730a001g004750_P001
OG0004007	Sp01g01146	Wa8730a001g004760_P001
OG0004008	Sp01g01145	Wa8730a001g004770_P001
OG0004009	Sp01g01136	Wa8730a001g004680_P001
OG0004010	Sp01g01134	Wa8730a001g004660_P001
OG0004011	Sp01g01129	Wa8730a001g004640_P001
OG0004012	Sp01g01127	Wa8730a001g004630_P001
OG0004013	Sp01g01126	Wa8730a001g004620_P001
OG0004014	Sp01g01117	Wa8730a001g004570_P001
OG0004015	Sp01g01116	Wa8730a001g004560_P001
OG0004016	Sp01g01115	Wa8730a001g004550_P001
OG0004017	Sp01g01110	Wa8730a001g004440_P001
OG0004018	Sp01g01107	Wa8730a001g004450_P001
OG0004019	Sp01g01106	Wa8730a001g004460_P001
OG0004020	Sp01g01105	Wa8730a001g004520_P001
OG0004021	Sp01g01104	Wa8730a001g004480_P001
OG0004022	Sp01g01103	Wa8730a001g004490_P001
OG0004023	Sp01g01100	Wa8730a001g004340_P001
OG0004024	Sp01g01098	Wa8730a001g004370_P001
OG0004025	Sp01g01091	Wa8730a001g004470_P001
OG0004026	Sp01g01088	Wa8730a001g004300_P001
OG0004027	Sp01g01084	Wa8730a001g004320_P001
OG0004028	Sp01g01083	Wa8730a001g004280_P001
OG0004029	Sp01g01082	Wa8730a001g004260_P001
OG0004030	Sp01g01078	Wa8730a001g004230_P001
OG0004031	Sp01g01077	Wa8730a001g004220_P001
OG0004032	Sp01g01075	Wa8730a001g004210_P001
OG0004033	Sp01g01072	Wa8730a001g004190_P001
OG0004034	Sp01g01071	Wa8730a001g004180_P001
OG0004035	Sp01g01067	Wa8730a001g004120_P001
OG0004036	Sp01g01066	Wa8730a001g004130_P001
OG0004037	Sp01g01060	Wa8730a001g004150_P001
OG0004038	Sp01g01059	Wa8730a001g004110_P001
OG0004039	Sp01g01058	Wa8730a001g004100_P001
OG0004040	Sp01g01056	Wa8730a001g004090_P001
OG0004041	Sp01g01055	Wa8730a001g004080_P001
OG0004042	Sp01g01050	Wa8730a001g004060_P001
OG0004043	Sp01g01032	Wa8730a001g003970_P001
OG0004044	Sp01g01029	Wa8730a001g003910_P001
OG0004045	Sp01g01025	Wa8730a001g003930_P001
OG0004046	Sp01g01024	Wa8730a001g003940_P001
OG0004047	Sp01g01023	Wa8730a001g003950_P001
OG0004048	Sp01g01021	Wa8730a001g003900_P001
OG0004049	Sp01g01017	Wa8730a001g003870_P001
OG0004050	Sp01g01016	Wa8730a001g003860_P001
OG0004051	Sp01g01013	Wa8730a001g003830_P001
OG0004052	Sp01g01011	Wa8730a001g003840_P001
OG0004053	Sp01g01008	Wa8730a001g003820_P001
OG0004054	Sp01g01006	Wa8730a001g003810_P001
OG0004055	Sp01g01002	Wa8730a001g003790_P001
OG0004056	Sp01g00998	Wa8730a001g003360_P001
OG0004057	Sp01g00996	Wa8730a001g003390_P001
OG0004058	Sp01g00990	Wa8730a001g003410_P001
OG0004059	Sp01g00978	Wa8730a001g003470_P001
OG0004060	Sp01g00977	Wa8730a001g003490_P001
OG0004061	Sp01g00976	Wa8730a001g003730_P001
OG0004062	Sp01g00974	Wa8730a001g003720_P001
OG0004063	Sp01g00964	Wa8730a001g003670_P001
OG0004064	Sp01g00963	Wa8730a001g003660_P001
OG0004065	Sp01g00962	Wa8730a001g003650_P001
OG0004067	Sp01g00950	Wa8730a001g003590_P001
OG0004068	Sp01g00940	Wa8730a001g002740_P001
OG0004069	Sp01g00939	Wa8730a001g003770_P001
OG0004070	Sp01g00937	Wa8730a001g003760_P001
OG0004071	Sp01g00934	Wa8730a001g003550_P001
OG0004072	Sp01g00933	Wa8730a001g003540_P001
OG0004073	Sp01g00932	Wa8730a001g003510_P001
OG0004074	Sp01g00931	Wa8730a001g003500_P001
OG0004075	Sp01g00928	Wa8730a007g008120_P001
OG0004076	Sp01g00923	Wa8730a001g003570_P001
OG0004077	Sp01g00922	Wa8730a019g002480_P001
OG0004078	Sp01g00921	Wa8730a001g003560_P001
OG0004079	Sp01g00918	Wa8730a001g002770_P001
OG0004080	Sp01g00912	Wa8730a001g002830_P001
OG0004081	Sp01g00910	Wa8730a001g002870_P001
OG0004082	Sp01g00908	Wa8730a001g002860_P001
OG0004083	Sp01g00907	Wa8730a001g002850_P001
OG0004084	Sp01g00901	Wa8730a001g002890_P001
OG0004085	Sp01g00900	Wa8730a001g002980_P001
OG0004086	Sp01g00898	Wa8730a001g002970_P001
OG0004087	Sp01g00897	Wa8730a001g003000_P001
OG0004088	Sp01g00894	Wa8730a001g003020_P001
OG0004089	Sp01g00893	Wa8730a001g003030_P001
OG0004090	Sp01g00892	Wa8730a001g003050_P001
OG0004091	Sp01g00890	Wa8730a001g003080_P001
OG0004092	Sp01g00887	Wa8730a001g003060_P001
OG0004093	Sp01g00884	Wa8730a001g003100_P001
OG0004094	Sp01g00883	Wa8730a001g003110_P001
OG0004096	Sp01g00879	Wa8730a001g003130_P001
OG0004097	Sp01g00873	Wa8730a001g003160_P001
OG0004098	Sp01g00869	Wa8730a001g003170_P001
OG0004099	Sp01g00866	Wa8730a001g003200_P001
OG0004100	Sp01g00865	Wa8730a001g003210_P001
OG0004101	Sp01g00860	Wa8730a001g003230_P001
OG0004102	Sp01g00856	Wa8730a001g003300_P001
OG0004103	Sp01g00854	Wa8730a001g003270_P001
OG0004104	Sp01g00853	Wa8730a001g003280_P001
OG0004105	Sp01g00852	Wa8730a002g000810_P001
OG0004106	Sp01g00851	Wa8730a001g003260_P001
OG0004107	Sp01g00849	Wa8730a001g003240_P001
OG0004108	Sp01g00848	Wa8730a001g002720_P001
OG0004109	Sp01g00847	Wa8730a001g003320_P001
OG0004110	Sp01g00845	Wa8730a001g003340_P001
OG0004111	Sp01g00839	Wa8730a001g003350_P001
OG0004112	Sp01g00833	Wa8730a001g002690_P001
OG0004113	Sp01g00832	Wa8730a001g002680_P001
OG0004114	Sp01g00830	Wa8730a001g002650_P001
OG0004116	Sp01g00825	Wa8730a001g002620_P001
OG0004117	Sp01g00822	Wa8730a001g002610_P001
OG0004118	Sp01g00821	Wa8730a001g002380_P001
OG0004119	Sp01g00817	Wa8730a001g002410_P001
OG0004120	Sp01g00816	Wa8730a018g002950_P001
OG0004121	Sp01g00813	Wa8730a001g002440_P001
OG0004122	Sp01g00812	Wa8730a001g002450_P001
OG0004123	Sp01g00810	Wa8730a001g002470_P001
OG0004124	Sp01g00809	Wa8730a001g002480_P001
OG0004125	Sp01g00808	Wa8730a001g002370_P001
OG0004126	Sp01g00803	Wa8730a001g002520_P001
OG0004127	Sp01g00802	Wa8730a001g002540_P001
OG0004128	Sp01g00801	Wa8730a001g002550_P001
OG0004129	Sp01g00799	Wa8730a001g002570_P001
OG0004130	Sp01g00795	Wa8730a010g003580_P001
OG0004131	Sp01g00794	Wa8730a001g002580_P001
OG0004132	Sp01g00793	Wa8730a001g002590_P001
OG0004133	Sp01g00790	Wa8730a001g002030_P001
OG0004134	Sp01g00788	Wa8730a001g002050_P001
OG0004135	Sp01g00785	Wa8730a001g002120_P001
OG0004136	Sp01g00782	Wa8730a001g002110_P001
OG0004137	Sp01g00780	Wa8730a001g002250_P001
OG0004138	Sp01g00775	Wa8730a001g002220_P001
OG0004139	Sp01g00771	Wa8730a001g002340_P001
OG0004140	Sp01g00770	Wa8730a001g002330_P001
OG0004141	Sp01g00767	Wa8730a001g002300_P001
OG0004142	Sp01g00762	Wa8730a001g002360_P001
OG0004143	Sp01g00760	Wa8730a001g001840_P001
OG0004144	Sp01g00752	Wa8730a001g001910_P001
OG0004145	Sp01g00746	Wa8730a001g001940_P001
OG0004146	Sp01g00744	Wa8730a001g001950_P001
OG0004147	Sp01g00742	Wa8730a001g001850_P001
OG0004148	Sp01g00741	Wa8730a001g001860_P001
OG0004149	Sp01g00740	Wa8730a001g001880_P001
OG0004150	Sp01g00738	Wa8730a001g001770_P001
OG0004151	Sp01g00737	Wa8730a001g001780_P001
OG0004152	Sp01g00736	Wa8730a001g001790_P001
OG0004153	Sp01g00735	Wa8730a001g001800_P001
OG0004154	Sp01g00733	Wa8730a001g001760_P001
OG0004155	Sp01g00732	Wa8730a001g001750_P001
OG0004156	Sp01g00729	Wa8730a001g001710_P001
OG0004157	Sp01g00725	Wa8730a001g001660_P001
OG0004158	Sp01g00724	Wa8730a001g001670_P001
OG0004159	Sp01g00719	Wa8730a001g001590_P001
OG0004160	Sp01g00718	Wa8730a001g001600_P001
OG0004161	Sp01g00716	Wa8730a001g001610_P001
OG0004162	Sp01g00710	Wa8730a001g001740_P001
OG0004163	Sp01g00709	Wa8730a001g001540_P001
OG0004164	Sp01g00698	Wa8730a001g001480_P001
OG0004165	Sp01g00695	Wa8730a001g001470_P001
OG0004166	Sp01g00693	Wa8730a001g001450_P001
OG0004167	Sp01g00692	Wa8730a001g001440_P001
OG0004168	Sp01g00689	Wa8730a001g001350_P001
OG0004169	Sp01g00686	Wa8730a001g001340_P001
OG0004170	Sp01g00684	Wa8730a001g001370_P001
OG0004171	Sp01g00673	Wa8730a001g001360_P001
OG0004172	Sp01g00664	Wa8730a001g001290_P001
OG0004173	Sp01g00660	Wa8730a001g001260_P001
OG0004174	Sp01g00659	Wa8730a001g001250_P001
OG0004176	Sp01g00635	Wa8730a001g001190_P001
OG0004177	Sp01g00633	Wa8730a001g001170_P001
OG0004178	Sp01g00632	Wa8730a001g001200_P001
OG0004179	Sp01g00629	Wa8730a001g001230_P001
OG0004180	Sp01g00617	Wa8730a001g001150_P001
OG0004181	Sp01g00615	Wa8730a001g001080_P001
OG0004182	Sp01g00607	Wa8730a001g001040_P001
OG0004183	Sp01g00606	Wa8730a001g001030_P001
OG0004184	Sp01g00602	Wa8730a001g001010_P001
OG0004185	Sp01g00600	Wa8730a001g001020_P001
OG0004186	Sp01g00595	Wa8730a001g001000_P001
OG0004187	Sp01g00594	Wa8730a001g000980_P001
OG0004188	Sp01g00585	Wa8730a001g000850_P001
OG0004189	Sp01g00583	Wa8730a001g000860_P001
OG0004190	Sp01g00582	Wa8730a001g000870_P001
OG0004191	Sp01g00573	Wa8730a001g000770_P001
OG0004192	Sp01g00571	Wa8730a001g000780_P001
OG0004193	Sp01g00568	Wa8730a007g007760_P001
OG0004194	Sp01g00565	Wa8730a001g000730_P001
OG0004195	Sp01g00564	Wa8730a001g000710_P001
OG0004196	Sp01g00561	Wa8730a001g000670_P001
OG0004197	Sp01g00560	Wa8730a001g000640_P001
OG0004198	Sp01g00557	Wa8730a001g000630_P001
OG0004199	Sp01g00555	Wa8730a001g000650_P001
OG0004200	Sp01g00550	Wa8730a001g000600_P001
OG0004201	Sp01g00549	Wa8730a001g000590_P001
OG0004202	Sp01g00541	Wa8730a001g006930_P001
OG0004203	Sp01g00539	Wa8730a001g000570_P001
OG0004204	Sp01g00530	Wa8730a001g000480_P001
OG0004205	Sp01g00529	Wa8730a001g000470_P001
OG0004206	Sp01g00528	Wa8730a001g000450_P001
OG0004207	Sp01g00525	Wa8730a001g000420_P001
OG0004208	Sp01g00524	Wa8730a001g000400_P001
OG0004209	Sp01g00522	Wa8730a001g000390_P001
OG0004210	Sp01g00516	Wa8730a001g000320_P001
OG0004211	Sp01g00512	Wa8730a001g000330_P001
OG0004213	Sp01g00508	Wa8730a001g000340_P001
OG0004214	Sp01g00503	Wa8730a001g000310_P001
OG0004215	Sp01g00497	Wa8730a001g000270_P001
OG0004216	Sp01g00495	Wa8730a001g000240_P001
OG0004217	Sp01g00493	Wa8730a001g000250_P001
OG0004218	Sp01g00490	Wa8730a001g000160_P001
OG0004219	Sp01g00487	Wa8730a001g000190_P001
OG0004220	Sp01g00473	Wa8730a001g000110_P001
OG0004222	Sp01g00470	Wa8730a001g000130_P001
OG0004223	Sp01g00465	Wa8730a001g000090_P001
OG0004224	Sp01g00463	Wa8730a001g000060_P001
OG0004225	Sp01g00462	Wa8730a001g000040_P001
OG0004226	Sp01g00461	Wa8730a001g000050_P001
OG0004227	Sp01g00458	Wa8730a001g000030_P001
OG0004228	Sp01g00453	Wa8730a016g000540_P001
OG0004229	Sp01g00450	Wa8730a005g005080_P001
OG0004230	Sp01g00448	Wa8730a009g004490_P001
OG0004231	Sp01g00444	Wa8730a009g004510_P001
OG0004232	Sp01g00440	Wa8730a009g004430_P001
OG0004233	Sp01g00437	Wa8730a009g004480_P001
OG0004234	Sp01g00434	Wa8730a009g004470_P001
OG0004235	Sp01g00433	Wa8730a009g004460_P001
OG0004236	Sp01g00432	Wa8730a009g004420_P001
OG0004237	Sp01g00428	Wa8730a009g005330_P001
OG0004238	Sp01g00409	Wa8730a009g005300_P001
OG0004239	Sp01g00408	Wa8730a009g005210_P001
OG0004240	Sp01g00404	Wa8730a009g005240_P001
OG0004241	Sp01g00403	Wa8730a009g005230_P001
OG0004242	Sp01g00399	Wa8730a009g005200_P001
OG0004243	Sp01g00394	Wa8730a009g005150_P001
OG0004244	Sp01g00389	Wa8730a009g005170_P001
OG0004245	Sp01g00388	Wa8730a009g005160_P001
OG0004246	Sp01g00382	Wa8730a009g005120_P001
OG0004247	Sp01g00378	Wa8730a009g005100_P001
OG0004248	Sp01g00377	Wa8730a009g005090_P001
OG0004249	Sp01g00376	Wa8730a009g005080_P001
OG0004250	Sp01g00369	Wa8730a009g005070_P001
OG0004251	Sp01g00368	Wa8730a009g005020_P001
OG0004252	Sp01g00361	Wa8730a009g004960_P001
OG0004253	Sp01g00354	Wa8730a009g004910_P001
OG0004254	Sp01g00346	Wa8730a009g004780_P001
OG0004255	Sp01g00345	Wa8730a009g004790_P001
OG0004256	Sp01g00338	Wa8730a009g004810_P001
OG0004257	Sp01g00337	Wa8730a009g004800_P001
OG0004258	Sp01g00335	Wa8730a009g004720_P001
OG0004259	Sp01g00329	Wa8730a009g004700_P001
OG0004260	Sp01g00328	Wa8730a009g004680_P001
OG0004261	Sp01g00327	Wa8730a014g002360_P001
OG0004262	Sp01g00326	Wa8730a009g004670_P001
OG0004263	Sp01g00323	Wa8730a009g004640_P001
OG0004264	Sp01g00320	Wa8730a009g005370_P001
OG0004265	Sp01g00319	Wa8730a009g005380_P001
OG0004266	Sp01g00318	Wa8730a009g005390_P001
OG0004268	Sp01g00306	Wa8730a009g005430_P001
OG0004269	Sp01g00300	Wa8730a009g005470_P001
OG0004270	Sp01g00294	Wa8730a009g005490_P001
OG0004271	Sp01g00293	Wa8730a009g005500_P001
OG0004272	Sp01g00292	Wa8730a009g005520_P001
OG0004273	Sp01g00290	Wa8730a009g005510_P001
OG0004274	Sp01g00287	Wa8730a014g001810_P001
OG0004275	Sp01g00285	Wa8730a009g005560_P001
OG0004276	Sp01g00283	Wa8730a009g005540_P001
OG0004277	Sp01g00277	Wa8730a009g005620_P001
OG0004279	Sp01g00273	Wa8730a009g005610_P001
OG0004280	Sp01g00270	Wa8730a009g005600_P001
OG0004282	Sp01g00253	Wa8730a009g005810_P001
OG0004283	Sp01g00246	Wa8730a009g005890_P001
OG0004284	Sp01g00245	Wa8730a009g005880_P001
OG0004285	Sp01g00244	Wa8730a009g005870_P001
OG0004286	Sp01g00240	Wa8730a009g005670_P001
OG0004287	Sp01g00239	Wa8730a009g005660_P001
OG0004288	Sp01g00236	Wa8730a009g005690_P001
OG0004289	Sp01g00235	Wa8730a009g005930_P001
OG0004290	Sp01g00234	Wa8730a009g006000_P001
OG0004291	Sp01g00230	Wa8730a009g005990_P001
OG0004292	Sp01g00222	Wa8730a009g005970_P001
OG0004293	Sp01g00221	Wa8730a009g005960_P001
OG0004294	Sp01g00213	Wa8730a009g006150_P001
OG0004295	Sp01g00208	Wa8730a009g006010_P001
OG0004296	Sp01g00206	Wa8730a009g006090_P001
OG0004297	Sp01g00204	Wa8730a009g006070_P001
OG0004298	Sp01g00197	Wa8730a009g006050_P001
OG0004299	Sp01g00196	Wa8730a009g006040_P001
OG0004300	Sp01g00193	Wa8730a009g006130_P001
OG0004301	Sp01g00185	Wa8730a008g001970_P001
OG0004302	Sp01g00182	Wa8730a009g006110_P001
OG0004303	Sp01g00180	Wa8730a009g006180_P001
OG0004305	Sp01g00146	Wa8730a009g006240_P001
OG0004306	Sp01g00138	Wa8730a009g006280_P001
OG0004307	Sp01g00136	Wa8730a009g006290_P001
OG0004308	Sp01g00128	Wa8730a009g006360_P001
OG0004309	Sp01g00127	Wa8730a009g006350_P001
OG0004310	Sp01g00118	Wa8730a009g006500_P001
OG0004311	Sp01g00112	Wa8730a009g006700_P001
OG0004312	Sp01g00110	Wa8730a009g006710_P001
OG0004313	Sp01g00108	Wa8730a009g006720_P001
OG0004314	Sp01g00105	Wa8730a009g006540_P001
OG0004315	Sp01g00104	Wa8730a009g006550_P001
OG0004316	Sp01g00102	Wa8730a009g006560_P001
OG0004317	Sp01g00101	Wa8730a009g006570_P001
OG0004318	Sp01g00099	Wa8730a009g006610_P001
OG0004319	Sp01g00098	Wa8730a009g006600_P001
OG0004320	Sp01g00096	Wa8730a009g006630_P001
OG0004321	Sp01g00095	Wa8730a009g006640_P001
OG0004323	Sp01g00089	Wa8730a009g006670_P001
OG0004324	Sp01g00087	Wa8730a009g006740_P001
OG0004325	Sp01g00085	Wa8730a009g006750_P001
OG0004326	Sp01g00082	Wa8730a009g006760_P001
OG0004327	Sp01g00081	Wa8730a009g006770_P001
OG0004328	Sp01g00080	Wa8730a009g006780_P001
OG0004329	Sp01g00079	Wa8730a009g006790_P001
OG0004330	Sp01g00072	Wa8730a009g006810_P001
OG0004331	Sp01g00066	Wa8730a009g006930_P001
OG0004332	Sp01g00064	Wa8730a009g006910_P001
OG0004333	Sp01g00060	Wa8730a002g000300_P001
OG0004334	Sp01g00059	Wa8730a009g006870_P001
OG0004335	Sp01g00055	Wa8730a009g006830_P001, Wa8730a009g006840_P001
OG0004336	Sp01g00050	Wa8730a009g006980_P001
OG0004337	Sp01g00049	Wa8730a009g006970_P001
OG0004338	Sp01g00042	Wa8730a009g007000_P001
OG0004339	Sp01g00040	Wa8730a009g007010_P001
OG0004340	Sp01g00038	Wa8730a009g007020_P001
OG0004341	Sp01g00036	Wa8730a009g007030_P001
OG0004342	Sp01g00034	Wa8730a009g007040_P001
OG0004343	Sp01g00033	Wa8730a009g007060_P001
OG0004344	Sp01g00029	Wa8730a009g007100_P001
OG0004345	Sp01g00027	Wa8730a009g007110_P001
OG0004346	Sp01g00025	Wa8730a009g007120_P001
OG0004347	Sp01g00022	Wa8730a009g007140_P001
OG0004348	Sp01g00017	Wa8730a009g007170_P001
OG0004349	Sp01g00013	Wa8730a009g007190_P001
OG0004350	Sp01g00012	Wa8730a009g007200_P001
OG0004351	Sp01g00010	Wa8730a009g007210_P001
OG0004352	Sp01g00007	Wa8730a009g007220_P001
OG0004353	Sp01g00005	Wa8730a009g007250_P001
OG0004354	Sp01g00004	Wa8730a009g007240_P001
OG0004355	Sp01g00003	Wa8730a009g007230_P001
OG0004356	Sp10g00003	Wa8730a020g003220_P001
OG0004357	Sp10g00011	Wa8730a020g003230_P001
OG0004358	Sp10g00012	Wa8730a020g003210_P001
OG0004359	Sp10g00015	Wa8730a020g003180_P001
OG0004360	Sp10g00016	Wa8730a020g003140_P001
OG0004361	Sp10g00017	Wa8730a020g003150_P001
OG0004362	Sp10g00024	Wa8730a020g003130_P001
OG0004363	Sp10g00027	Wa8730a020g003100_P001
OG0004364	Sp10g00034	Wa8730a020g003070_P001
OG0004365	Sp10g00038	Wa8730a020g003060_P001
OG0004366	Sp10g00040	Wa8730a020g003030_P001
OG0004367	Sp10g00046	Wa8730a020g003010_P001
OG0004368	Sp10g00050	Wa8730a020g003000_P001
OG0004369	Sp10g00064	Wa8730a006g002030_P001
OG0004370	Sp10g00071	Wa8730a020g002920_P001
OG0004371	Sp10g00080	Wa8730a020g002880_P001
OG0004372	Sp10g00090	Wa8730a020g002830_P001
OG0004373	Sp10g00092	Wa8730a020g002810_P001
OG0004374	Sp10g00094	Wa8730a020g002800_P001
OG0004376	Sp10g00105	Wa8730a020g002730_P001
OG0004377	Sp10g00107	Wa8730a020g002710_P001
OG0004378	Sp10g00110	Wa8730a020g002650_P001
OG0004379	Sp10g00112	Wa8730a020g002640_P001
OG0004380	Sp10g00113	Wa8730a020g002610_P001
OG0004381	Sp10g00116	Wa8730a020g002600_P001
OG0004382	Sp10g00117	Wa8730a020g002590_P001
OG0004383	Sp10g00119	Wa8730a020g002570_P001
OG0004384	Sp10g00120	Wa8730a020g002560_P001
OG0004385	Sp10g00121	Wa8730a020g002550_P001
OG0004386	Sp10g00122	Wa8730a020g002540_P001
OG0004387	Sp10g00124	Wa8730a020g002530_P001
OG0004388	Sp10g00127	Wa8730a020g002510_P001
OG0004389	Sp10g00131	Wa8730a020g002490_P001
OG0004391	Sp10g00136	Wa8730a020g002430_P001
OG0004392	Sp10g00140	Wa8730a020g002410_P001
OG0004393	Sp10g00144	Wa8730a020g002070_P001
OG0004394	Sp10g00145	Wa8730a020g002030_P001
OG0004395	Sp10g00146	Wa8730a020g002040_P001
OG0004396	Sp10g00150	Wa8730a020g002050_P001
OG0004397	Sp10g00154	Wa8730a020g002000_P001
OG0004398	Sp10g00158	Wa8730a020g002220_P001
OG0004399	Sp10g00160	Wa8730a020g002230_P001
OG0004400	Sp10g00161	Wa8730a020g002110_P001
OG0004401	Sp10g00167	Wa8730a020g001980_P001
OG0004402	Sp10g00168	Wa8730a020g001970_P001
OG0004403	Sp10g00169	Wa8730a020g002090_P001
OG0004405	Sp10g00171	Wa8730a020g002190_P001
OG0004406	Sp10g00182	Wa8730a020g002240_P001
OG0004407	Sp10g00185	Wa8730a020g002320_P001
OG0004408	Sp10g00186	Wa8730a020g002330_P001
OG0004409	Sp10g00191	Wa8730a004g000920_P001
OG0004410	Sp10g00192	Wa8730a014g006700_P001
OG0004411	Sp10g00193	Wa8730a020g002280_P001
OG0004412	Sp10g00194	Wa8730a006g003350_P001
OG0004413	Sp10g00198	Wa8730a020g002290_P001
OG0004414	Sp10g00200	Wa8730a020g001830_P001
OG0004415	Sp10g00201	Wa8730a020g001910_P001
OG0004416	Sp10g00206	Wa8730a020g001940_P001
OG0004417	Sp10g00208	Wa8730a020g001950_P001
OG0004418	Sp10g00211	Wa8730a020g002080_P001
