Orthogroup	Sp7498_pacbio.protein	wa8730.asm201904v2.ann1.proteins
OG0004823	g6326.t1	Wa8730a017g003370_P001
OG0004824	g6327.t1	Wa8730a017g003440_P002
OG0004825	g6329.t1	Wa8730a017g003490_P001
OG0004826	g6337.t1	Wa8730a017g003520_P001
OG0004827	g6339.t1	Wa8730a017g003570_P001
OG0004828	g6341.t1	Wa8730a017g003550_P001
OG0004829	g6343.t1	Wa8730a017g003540_P001
OG0004830	g6346.t1	Wa8730a017g003710_P001
OG0004831	g6357.t1	Wa8730a017g003760_P001
OG0004833	g6361.t1	Wa8730a004g000390_P001
OG0004834	g6364.t1	Wa8730a004g000240_P001
OG0004835	g6365.t1	Wa8730a004g000230_P001
OG0004836	g6368.t1	Wa8730a004g000220_P001
OG0004837	g6372.t1	Wa8730a017g003590_P001
OG0004838	g6374.t1	Wa8730a017g003730_P001
OG0004839	g6375.t1	Wa8730a017g003700_P001
OG0004840	g6377.t1	Wa8730a017g003680_P001
OG0004841	g6381.t1	Wa8730a017g003660_P001
OG0004842	g6383.t1	Wa8730a017g003650_P001
OG0004843	g6386.t1	Wa8730a004g000250_P001
OG0004844	g6387.t1	Wa8730a004g000270_P001
OG0004845	g6389.t1	Wa8730a004g000290_P001
OG0004846	g6393.t1	Wa8730a004g000320_P001
OG0004847	g6394.t1	Wa8730a004g000330_P001
OG0004848	g6395.t1	Wa8730a004g000340_P001
OG0004849	g6400.t1	Wa8730a004g000150_P001
OG0004850	g6401.t1	Wa8730a004g000160_P001
OG0004851	g6404.t1	Wa8730a013g005420_P001
OG0004852	g6407.t1	Wa8730a004g000190_P001
OG0004853	g6415.t1	Wa8730a004g000130_P001
OG0004854	g6416.t1	Wa8730a004g000110_P001
OG0004855	g6421.t1	Wa8730a004g000100_P001
OG0004856	g6424.t1	Wa8730a004g000070_P001
OG0004857	g6426.t1	Wa8730a004g000060_P001
OG0004858	g6428.t1	Wa8730a020g001960_P001
OG0004860	g6439.t1	Wa8730a006g000050_P001
OG0004861	g6441.t1	Wa8730a006g000040_P001
OG0004862	g6444.t1	Wa8730a006g000030_P001
OG0004863	g6446.t1	Wa8730a006g000020_P001
OG0004864	g6447.t1	Wa8730a006g000060_P001
OG0004865	g6450.t1	Wa8730a006g000080_P001
OG0004866	g6452.t1	Wa8730a006g000090_P001
OG0004867	g6454.t1	Wa8730a006g000100_P001
OG0004868	g6456.t1	Wa8730a006g000140_P001
OG0004869	g6459.t1	Wa8730a006g000150_P001
OG0004870	g6463.t1	Wa8730a006g000170_P001
OG0004871	g6468.t1	Wa8730a006g000240_P001
OG0004872	g6476.t1	Wa8730a008g005500_P001
OG0004873	g6477.t1	Wa8730a006g000800_P001
OG0004874	g6478.t1	Wa8730a006g000790_P001
OG0004875	g6480.t1	Wa8730a006g000780_P001
OG0004876	g6482.t1	Wa8730a006g000770_P001
OG0004877	g6485.t1	Wa8730a006g000750_P001
OG0004878	g6488.t1	Wa8730a004g008410_P001
OG0004879	g6489.t1	Wa8730a007g003640_P001
OG0004880	g6490.t1	Wa8730a006g000740_P001
OG0004881	g6492.t1	Wa8730a006g000640_P001
OG0004882	g6495.t1	Wa8730a004g004870_P001
OG0004883	g6500.t1	Wa8730a006g000590_P001
OG0004884	g6503.t1	Wa8730a009g003540_P001
OG0004885	g6505.t1	Wa8730a006g000580_P001
OG0004886	g6506.t1	Wa8730a006g000560_P001
OG0004887	g6508.t1	Wa8730a006g000540_P001
OG0004888	g6509.t1	Wa8730a006g000480_P001
OG0004889	g6510.t1	Wa8730a006g000470_P001
OG0004890	g6519.t1	Wa8730a006g000510_P001
OG0004891	g6525.t1	Wa8730a006g000830_P001
OG0004893	g6530.t1	Wa8730a006g000920_P001
OG0004894	g6531.t1	Wa8730a006g000910_P001
OG0004895	g6539.t1	Wa8730a010g003780_P001
OG0004896	g6540.t1	Wa8730a010g003770_P001
OG0004897	g6541.t1	Wa8730a010g003760_P001
OG0004898	g6545.t1	Wa8730a010g003710_P001
OG0004899	g6547.t1	Wa8730a010g003730_P001
OG0004900	g6552.t1	Wa8730a010g003750_P001
OG0004901	g6553.t1	Wa8730a010g003740_P001
OG0004902	g6558.t1	Wa8730a010g003660_P001
OG0004903	g6561.t1	Wa8730a010g003650_P001
OG0004905	g6569.t1	Wa8730a010g003600_P001
OG0004906	g6578.t1	Wa8730a010g003610_P001
OG0004907	g6581.t1	Wa8730a010g003570_P001
OG0004908	g6583.t1	Wa8730a010g003530_P001
OG0004909	g6592.t1	Wa8730a010g003450_P001
OG0004910	g6593.t1	Wa8730a010g003460_P001
OG0004911	g6595.t1	Wa8730a010g003470_P001
OG0004912	g6596.t1	Wa8730a010g003480_P001
OG0004913	g6597.t1	Wa8730a010g003490_P001
OG0004914	g6606.t1	Wa8730a010g003350_P001
OG0004915	g6607.t1	Wa8730a010g003320_P001
OG0004916	g6609.t1	Wa8730a010g003340_P001
OG0004917	g6614.t1	Wa8730a010g003300_P001
OG0004918	g6616.t1	Wa8730a010g003260_P001
OG0004919	g6620.t1	Wa8730a010g003280_P001
OG0004920	g6621.t1	Wa8730a010g003240_P001
OG0004921	g6623.t1	Wa8730a010g003230_P001
OG0004922	g6624.t1	Wa8730a010g003220_P001
OG0004923	g6627.t1	Wa8730a010g003180_P001
OG0004924	g6628.t1	Wa8730a010g003140_P001
OG0004925	g6631.t1	Wa8730a010g003190_P001
OG0004926	g6639.t1	Wa8730a010g003110_P001
OG0004927	g6640.t1	Wa8730a010g003120_P001
OG0004928	g6643.t1	Wa8730a010g003080_P001
OG0004929	g6648.t1	Wa8730a010g003070_P001
OG0004930	g6649.t1	Wa8730a010g003060_P001
OG0004931	g6651.t1	Wa8730a010g003040_P001
OG0004932	g6654.t1	Wa8730a010g003000_P001
OG0004933	g6655.t1	Wa8730a010g002990_P001
OG0004934	g6657.t1	Wa8730a010g002980_P001
OG0004935	g6659.t1	Wa8730a010g002970_P001
OG0004936	g6661.t1	Wa8730a010g002960_P001
OG0004937	g6663.t1	Wa8730a010g002950_P001
OG0004938	g6675.t1	Wa8730a010g002870_P001
OG0004939	g6677.t1	Wa8730a010g002880_P001
OG0004940	g6684.t1	Wa8730a010g002830_P001
OG0004941	g6686.t1	Wa8730a010g002820_P001
OG0004942	g6687.t1	Wa8730a010g002810_P001
OG0004943	g6689.t1	Wa8730a010g002800_P001
OG0004944	g6690.t1	Wa8730a010g002780_P001
OG0004945	g6700.t1	Wa8730a010g002690_P001
OG0004946	g6702.t1	Wa8730a010g002600_P001
OG0004947	g6703.t1	Wa8730a010g002620_P001
OG0004948	g6711.t1	Wa8730a010g002440_P001
OG0004949	g6717.t1	Wa8730a010g002550_P001
OG0004950	g6720.t1	Wa8730a010g002570_P001
OG0004951	g6723.t1	Wa8730a010g002590_P001
OG0004952	g6724.t1	Wa8730a010g002510_P001
OG0004953	g6731.t1	Wa8730a010g002030_P001
OG0004954	g6732.t1	Wa8730a010g002040_P001
OG0004955	g6734.t1	Wa8730a010g002080_P001
OG0004956	g6738.t1	Wa8730a010g002070_P001
OG0004957	g6739.t1	Wa8730a010g002170_P001
OG0004958	g6744.t1	Wa8730a010g002120_P001
OG0004959	g6746.t1	Wa8730a010g002210_P001
OG0004960	g6747.t1	Wa8730a010g002200_P001
OG0004961	g6753.t1	Wa8730a010g002230_P001
OG0004962	g6756.t1	Wa8730a010g002340_P001
OG0004963	g6758.t1	Wa8730a010g002240_P001
OG0004964	g6764.t1	Wa8730a010g002260_P001
OG0004965	g6769.t1	Wa8730a010g002320_P001
OG0004966	g6771.t1	Wa8730a010g002300_P001
OG0004967	g6776.t1	Wa8730a010g001950_P001
OG0004968	g6777.t1	Wa8730a010g001960_P001
OG0004969	g6780.t1	Wa8730a010g001990_P001
OG0004970	g6781.t1	Wa8730a010g001980_P001
OG0004971	g6783.t1	Wa8730a012g002140_P001
OG0004972	g6785.t1	Wa8730a010g002020_P001
OG0004973	g6788.t1	Wa8730a010g002410_P001
OG0004974	g6794.t1	Wa8730a010g002380_P001
OG0004975	g6800.t1	Wa8730a010g001970_P001
OG0004976	g6802.t1	Wa8730a010g001910_P001
OG0004977	g6809.t1	Wa8730a010g001800_P001
OG0004979	g6816.t1	Wa8730a010g001710_P001
OG0004980	g6818.t1	Wa8730a010g001740_P001
OG0004981	g6819.t1	Wa8730a010g001730_P001
OG0004982	g6820.t1	Wa8730a010g001720_P001
OG0004983	g6823.t1	Wa8730a010g001750_P001
OG0004984	g6826.t1	Wa8730a010g001770_P001
OG0004985	g6831.t1	Wa8730a010g001780_P001
OG0004986	g6833.t1	Wa8730a010g001870_P001
OG0004987	g6834.t1	Wa8730a010g001890_P001
OG0004988	g6835.t1	Wa8730a010g001840_P001
OG0004989	g6837.t1	Wa8730a010g001700_P001
OG0004990	g6842.t1	Wa8730a010g001670_P001
OG0004991	g6844.t1	Wa8730a010g001660_P001
OG0004992	g6851.t1	Wa8730a010g001560_P001
OG0004993	g6852.t1	Wa8730a010g001510_P001
OG0004994	g6853.t1	Wa8730a010g001500_P001
OG0004995	g6855.t1	Wa8730a010g001460_P001
OG0004996	g6859.t1	Wa8730a010g001330_P001
OG0004997	g6860.t1	Wa8730a010g001340_P001
OG0004998	g6861.t1	Wa8730a010g001350_P001
OG0004999	g6862.t1	Wa8730a010g001360_P001
OG0005000	g6864.t1	Wa8730a010g001370_P001
OG0005001	g6866.t1	Wa8730a010g001390_P001
OG0005002	g6869.t1	Wa8730a010g001420_P001
OG0005003	g6870.t1	Wa8730a010g001430_P001
OG0005004	g6873.t1	Wa8730a010g001290_P001
OG0005005	g6875.t1	Wa8730a010g001280_P001
OG0005006	g6881.t1	Wa8730a010g001210_P001
OG0005007	g6884.t1	Wa8730a010g001200_P001
OG0005008	g6888.t1	Wa8730a010g001230_P001
OG0005009	g6889.t1	Wa8730a010g001240_P001
OG0005010	g6891.t1	Wa8730a010g001170_P001
OG0005011	g6898.t1	Wa8730a010g001120_P001
OG0005012	g6903.t1	Wa8730a010g001110_P001
OG0005013	g6904.t1	Wa8730a010g001100_P001
OG0005014	g6905.t1	Wa8730a010g001010_P001
OG0005015	g6908.t1	Wa8730a010g001070_P001
OG0005016	g6910.t1	Wa8730a010g001020_P001
OG0005017	g6911.t1	Wa8730a010g001030_P001
OG0005018	g6916.t1	Wa8730a010g001000_P001
OG0005019	g6920.t1	Wa8730a010g000990_P001
OG0005020	g6921.t1	Wa8730a010g000980_P001
OG0005021	g6922.t1	Wa8730a010g000970_P001
OG0005022	g6924.t1	Wa8730a010g000940_P001
OG0005023	g6925.t1	Wa8730a010g000930_P001
OG0005024	g6926.t1	Wa8730a010g000900_P001
OG0005026	g6929.t1	Wa8730a010g000910_P001
OG0005027	g6930.t1	Wa8730a010g000920_P001
OG0005028	g6932.t1	Wa8730a010g000890_P001
OG0005029	g6934.t1	Wa8730a010g001080_P001
OG0005030	g6939.t1	Wa8730a010g000830_P001
OG0005031	g6950.t1	Wa8730a010g000750_P001
OG0005032	g6953.t1	Wa8730a010g000700_P001
OG0005033	g6966.t1	Wa8730a010g000650_P001
OG0005034	g6967.t1	Wa8730a010g000630_P001
OG0005035	g6972.t1	Wa8730a010g000660_P001
OG0005036	g6974.t1	Wa8730a010g000600_P001
OG0005037	g6977.t1	Wa8730a010g000590_P001
OG0005038	g6980.t1	Wa8730a010g000540_P001
OG0005040	g6982.t1	Wa8730a010g000530_P001
OG0005041	g6991.t1	Wa8730a010g000510_P001
OG0005042	g7000.t1	Wa8730a010g000450_P001
OG0005044	g7004.t1	Wa8730a010g000360_P001
OG0005045	g7005.t1	Wa8730a010g000350_P001
OG0005046	g7008.t1	Wa8730a010g000330_P001
OG0005047	g7010.t1	Wa8730a010g000310_P001
OG0005048	g7014.t1	Wa8730a010g000290_P001
OG0005049	g7015.t1	Wa8730a010g000280_P001
OG0005050	g7016.t1	Wa8730a010g000250_P001
OG0005051	g7017.t1	Wa8730a010g000230_P001
OG0005052	g7022.t1	Wa8730a010g000210_P001
OG0005053	g7025.t1	Wa8730a010g000190_P001
OG0005054	g7028.t1	Wa8730a010g000170_P001
OG0005055	g7031.t1	Wa8730a010g000150_P001
OG0005056	g7035.t1	Wa8730a010g000130_P001
OG0005057	g7044.t1	Wa8730a010g000090_P001
OG0005058	g7049.t1	Wa8730a010g000080_P001
OG0005059	g7086.t1, g7117.t1	Wa8730a010g003970_P001
OG0005060	g7108.t1	Wa8730a011g001620_P001
OG0005061	g7112.t1	Wa8730a016g004880_P001, Wa8730a011g006150_P001
OG0005062	g7133.t1	Wa8730a010g004020_P001
OG0005063	g7134.t1	Wa8730a010g004010_P001
OG0005064	g7135.t1	Wa8730a006g004980_P001
OG0005065	g7137.t1	Wa8730a010g004090_P001
OG0005066	g7146.t1	Wa8730a010g004040_P001
OG0005067	g7148.t1	Wa8730a010g004110_P001
OG0005068	g7156.t1	Wa8730a017g000830_P001
OG0005069	g13696.t1, g7158.t1	Wa8730a015g004720_P001
OG0005070	g7160.t1	Wa8730a010g004170_P001
OG0005071	g7161.t1	Wa8730a010g004150_P001
OG0005072	g7169.t1	Wa8730a010g004230_P001
OG0005073	g7172.t1	Wa8730a010g004220_P001
OG0005074	g7179.t1	Wa8730a010g004300_P001
OG0005075	g7181.t1	Wa8730a010g004280_P001
OG0005076	g7186.t1	Wa8730a010g004360_P001
OG0005077	g7190.t1	Wa8730a010g004410_P001
OG0005078	g7191.t1	Wa8730a010g004380_P001
OG0005079	g7194.t1	Wa8730a010g004420_P001
OG0005080	g7199.t1	Wa8730a010g004460_P001
OG0005081	g7201.t1	Wa8730a010g004570_P001
OG0005082	g7203.t1	Wa8730a010g004560_P001
OG0005083	g7204.t1	Wa8730a010g004490_P001
OG0005084	g7210.t1	Wa8730a010g004530_P001
OG0005085	g7211.t1	Wa8730a010g004550_P001
OG0005086	g7212.t1	Wa8730a010g004470_P001
OG0005087	g7214.t1	Wa8730a010g004590_P001
OG0005088	g7215.t1	Wa8730a010g004700_P001
OG0005089	g7220.t1	Wa8730a010g004670_P001
OG0005090	g7222.t1	Wa8730a010g004720_P001
OG0005091	g7223.t1	Wa8730a010g004710_P001
OG0005092	g7228.t1	Wa8730a010g004680_P001
OG0005093	g7234.t1	Wa8730a010g004640_P001
OG0005094	g7235.t1	Wa8730a010g004630_P001
OG0005095	g7238.t1	Wa8730a010g004620_P001
OG0005096	g7246.t1	Wa8730a010g004830_P001
OG0005097	g7262.t1	Wa8730a010g004890_P001
OG0005098	g7263.t1	Wa8730a010g004900_P001
OG0005099	g7266.t1	Wa8730a010g004950_P001
OG0005100	g7267.t1	Wa8730a010g004960_P001
OG0005101	g7268.t1	Wa8730a010g004970_P001
OG0005102	g7269.t1	Wa8730a003g004730_P001
OG0005103	g7270.t1	Wa8730a010g004980_P001
OG0005104	g7277.t1	Wa8730a010g005000_P001
OG0005105	g7278.t1	Wa8730a010g005010_P001
OG0005106	g7279.t1	Wa8730a010g005040_P001
OG0005107	g7280.t1	Wa8730a010g005050_P001
OG0005108	g7281.t1	Wa8730a010g005060_P001
OG0005109	g7282.t1	Wa8730a010g005140_P001
OG0005110	g7288.t1	Wa8730a010g005120_P001
OG0005111	g7296.t1, g7297.t1	Wa8730a010g005180_P001
OG0005112	g7299.t1	Wa8730a010g005260_P001
OG0005113	g7300.t1	Wa8730a010g005280_P001
OG0005114	g7307.t1	Wa8730a010g005230_P001
OG0005115	g7314.t1	Wa8730a010g005340_P001
OG0005116	g7316.t1	Wa8730a010g005330_P001
OG0005117	g7317.t1	Wa8730a010g005320_P001
OG0005118	g7321.t1	Wa8730a010g005380_P001
OG0005119	g7325.t1	Wa8730a010g005360_P001
OG0005120	g7329.t1	Wa8730a010g005420_P001
OG0005121	g7330.t1	Wa8730a010g005430_P001
OG0005122	g7332.t1	Wa8730a010g005440_P001
OG0005123	g7333.t1	Wa8730a010g005450_P001
OG0005124	g7334.t1	Wa8730a010g005460_P001
OG0005125	g7335.t1	Wa8730a010g005470_P001
OG0005126	g7345.t1	Wa8730a010g005520_P001
OG0005127	g7348.t1	Wa8730a010g005530_P001
OG0005128	g7350.t1	Wa8730a010g005560_P001
OG0005129	g7354.t1	Wa8730a010g005580_P001
OG0005130	g7357.t1	Wa8730a010g005590_P001
OG0005131	g7358.t1	Wa8730a010g005600_P001
OG0005132	g7360.t1	Wa8730a010g005610_P001
OG0005133	g7365.t1	Wa8730a010g005650_P001
OG0005134	g7367.t1	Wa8730a010g005660_P001
OG0005135	g7369.t1	Wa8730a010g005670_P001
OG0005136	g7370.t1	Wa8730a010g005680_P001
OG0005137	g7373.t1	Wa8730a010g005690_P001
OG0005138	g7374.t1	Wa8730a010g005960_P001
OG0005139	g7379.t1	Wa8730a010g005750_P001
OG0005140	g7384.t1	Wa8730a010g005780_P001
OG0005141	g7385.t1	Wa8730a010g005790_P001
OG0005142	g7386.t1	Wa8730a010g005800_P001
OG0005143	g7387.t1	Wa8730a010g005810_P001
OG0005144	g7393.t1	Wa8730a010g005840_P001
OG0005145	g7395.t1	Wa8730a010g005860_P001
OG0005146	g7396.t1	Wa8730a010g005870_P001
OG0005147	g7400.t1	Wa8730a010g005910_P001
OG0005148	g7401.t1	Wa8730a010g005920_P001
OG0005149	g7404.t1	Wa8730a010g005720_P001
OG0005150	g7408.t1	Wa8730a010g005990_P001
OG0005151	g7409.t1	Wa8730a010g006000_P001
OG0005152	g7411.t1	Wa8730a010g006030_P001
OG0005153	g7412.t1	Wa8730a010g006040_P001
OG0005154	g7413.t1	Wa8730a010g006520_P001
OG0005155	g7416.t1	Wa8730a010g006480_P001
OG0005158	g7441.t1	Wa8730a010g006420_P001
OG0005159	g7450.t1	Wa8730a010g006400_P001
OG0005160	g7451.t1	Wa8730a010g006350_P001
OG0005161	g7454.t1	Wa8730a010g006360_P001
OG0005162	g7458.t1	Wa8730a010g006340_P001
OG0005163	g7459.t1	Wa8730a010g006330_P001
OG0005165	g7466.t1	Wa8730a010g006590_P001
OG0005166	g7468.t1	Wa8730a010g006570_P001
OG0005167	g7470.t1	Wa8730a010g006550_P001
OG0005168	g7476.t1	Wa8730a010g006080_P001
OG0005169	g7477.t1	Wa8730a010g006100_P001
OG0005170	g7478.t1	Wa8730a010g006110_P001
OG0005171	g7479.t1	Wa8730a010g006120_P001
OG0005172	g7480.t1	Wa8730a010g006130_P001
OG0005173	g7493.t1	Wa8730a010g006630_P001
OG0005174	g7501.t1	Wa8730a010g006260_P001
OG0005175	g7503.t1	Wa8730a010g006230_P001
OG0005176	g7504.t1	Wa8730a010g006210_P001
OG0005177	g7505.t1	Wa8730a010g006190_P001
OG0005178	g7509.t1	Wa8730a010g006290_P001
OG0005179	g7510.t1	Wa8730a010g006650_P001
OG0005180	g7518.t1	Wa8730a010g006680_P001
OG0005181	g7525.t1	Wa8730a010g006850_P001
OG0005182	g7527.t1	Wa8730a010g006830_P001
OG0005183	g7532.t1	Wa8730a010g006810_P001
OG0005184	g7533.t1	Wa8730a010g006800_P001
OG0005185	g7536.t1	Wa8730a010g006740_P001
OG0005186	g7537.t1	Wa8730a010g006750_P001
OG0005187	g7538.t1	Wa8730a010g006760_P001
OG0005188	g7545.t1	Wa8730a010g006720_P001
OG0005189	g7546.t1	Wa8730a010g006710_P001
OG0005190	g7550.t1	Wa8730a019g003860_P001
OG0005191	g7553.t1	Wa8730a019g003840_P001
OG0005192	g7561.t1	Wa8730a019g003830_P001
OG0005193	g7570.t1	Wa8730a019g003770_P001
OG0005194	g7574.t1	Wa8730a019g003750_P001
OG0005195	g7581.t1	Wa8730a019g003740_P001
OG0005196	g7582.t1	Wa8730a019g003730_P001
OG0005197	g7584.t1	Wa8730a019g003720_P001
OG0005198	g7588.t1	Wa8730a019g003650_P001
OG0005199	g7589.t1	Wa8730a019g003640_P001
OG0005200	g7590.t1	Wa8730a019g003610_P001
OG0005201	g7593.t1	Wa8730a019g003580_P001
OG0005202	g7594.t1	Wa8730a019g003550_P001
OG0005203	g7596.t1	Wa8730a019g003540_P001
OG0005204	g7597.t1	Wa8730a019g003530_P001
OG0005205	g7599.t1	Wa8730a019g003520_P001
OG0005206	g7601.t1	Wa8730a019g003510_P001
OG0005207	g7606.t1	Wa8730a019g003490_P001
OG0005208	g7608.t1	Wa8730a019g003470_P001
OG0005209	g7612.t1	Wa8730a019g003450_P001
OG0005210	g7615.t1	Wa8730a019g003420_P001
OG0005211	g7616.t1	Wa8730a019g003410_P001
OG0005212	g7618.t1	Wa8730a019g003390_P001
OG0005213	g7623.t1	Wa8730a019g003340_P001
OG0005214	g7624.t1	Wa8730a019g003330_P001
OG0005216	g7634.t1	Wa8730a019g003250_P001
OG0005217	g7639.t1	Wa8730a019g003270_P001
OG0005218	g7651.t1	Wa8730a019g003230_P001
OG0005219	g7652.t1	Wa8730a019g003220_P001
OG0005220	g7654.t1	Wa8730a019g003210_P001
OG0005221	g7655.t1	Wa8730a019g003200_P001
OG0005222	g7657.t1	Wa8730a019g003170_P001
OG0005223	g7658.t1	Wa8730a019g003180_P001
OG0005224	g7659.t1	Wa8730a019g003190_P001
OG0005225	g7662.t1	Wa8730a019g002930_P001
OG0005226	g7665.t1	Wa8730a019g002910_P001
OG0005227	g7677.t1	Wa8730a019g002980_P001
OG0005228	g7678.t1	Wa8730a019g003000_P001
OG0005229	g7679.t1	Wa8730a019g003010_P001
OG0005230	g7682.t1	Wa8730a019g003140_P001
OG0005231	g7685.t1	Wa8730a019g003050_P001
OG0005232	g7686.t1	Wa8730a019g003040_P001
OG0005233	g7688.t1	Wa8730a019g002780_P001
OG0005234	g7691.t1	Wa8730a019g002800_P001
OG0005235	g7692.t1	Wa8730a019g002820_P001
OG0005236	g7693.t1	Wa8730a019g002840_P001
OG0005237	g7694.t1	Wa8730a014g003020_P001
OG0005238	g7701.t1	Wa8730a019g002770_P001
OG0005239	g7724.t1	Wa8730a019g002630_P001
OG0005240	g7729.t1	Wa8730a019g002650_P001
OG0005242	g7733.t1	Wa8730a019g002700_P001
OG0005243	g7745.t1	Wa8730a019g002680_P001
OG0005244	g7747.t1	Wa8730a019g002670_P001
OG0005245	g7750.t1	Wa8730a001g003890_P001
OG0005246	g7751.t1	Wa8730a019g002720_P001
OG0005247	g7758.t1	Wa8730a020g002450_P001
OG0005248	g7761.t1	Wa8730a019g002620_P001
OG0005249	g7762.t1	Wa8730a019g002610_P001
OG0005250	g7763.t1	Wa8730a019g002600_P001
OG0005251	g7766.t1	Wa8730a019g002580_P001
OG0005252	g7769.t1	Wa8730a019g002570_P001
OG0005253	g7774.t1	Wa8730a019g002300_P001
OG0005254	g7775.t1	Wa8730a019g002380_P001
OG0005255	g7793.t1	Wa8730a019g002400_P001
OG0005257	g7799.t1	Wa8730a019g002430_P001
OG0005258	g7802.t1	Wa8730a019g002460_P001
OG0005259	g7805.t1	Wa8730a019g003570_P001
OG0005260	g7807.t1	Wa8730a002g003420_P001
OG0005261	g7808.t1	Wa8730a001g010710_P001
OG0005262	g7816.t1	Wa8730a019g002530_P001
OG0005263	g7827.t1	Wa8730a019g002160_P001
OG0005264	g7828.t1	Wa8730a019g002170_P001
OG0005265	g7833.t1	Wa8730a019g002210_P001
OG0005266	g7837.t1	Wa8730a019g002240_P001
OG0005267	g7838.t1	Wa8730a019g002250_P001
OG0005268	g7839.t1	Wa8730a019g002260_P001
OG0005269	g7843.t1	Wa8730a019g002080_P001
OG0005270	g7845.t1	Wa8730a019g002100_P001
OG0005271	g7846.t1	Wa8730a019g002060_P001
OG0005272	g7849.t1	Wa8730a019g002040_P001
OG0005273	g7850.t1	Wa8730a019g002030_P001
OG0005274	g7860.t1	Wa8730a019g001970_P001
OG0005275	g7861.t1	Wa8730a019g001980_P001
OG0005276	g7862.t1	Wa8730a019g001920_P001
OG0005277	g7867.t1	Wa8730a019g001950_P001
OG0005278	g7868.t1	Wa8730a019g001910_P001
OG0005279	g7878.t1	Wa8730a019g001880_P001
OG0005280	g7880.t1	Wa8730a019g001840_P001
OG0005281	g7883.t1	Wa8730a019g001640_P001
OG0005282	g7885.t1	Wa8730a019g001650_P001
OG0005283	g7887.t1	Wa8730a019g001670_P001
OG0005284	g7889.t1	Wa8730a019g001690_P001
OG0005285	g7890.t1	Wa8730a019g001700_P001
OG0005286	g7894.t1	Wa8730a019g001720_P001
OG0005287	g7896.t1	Wa8730a019g001740_P001
OG0005288	g7898.t1	Wa8730a019g001760_P001
OG0005289	g7899.t1	Wa8730a019g001770_P001
OG0005290	g7902.t1	Wa8730a019g001800_P001
OG0005291	g7903.t1	Wa8730a019g001790_P001
OG0005292	g7907.t1	Wa8730a019g001620_P001
OG0005293	g7917.t1	Wa8730a019g001580_P001
OG0005294	g7918.t1	Wa8730a019g001590_P001
OG0005295	g7921.t1	Wa8730a019g001560_P001
OG0005296	g7922.t1	Wa8730a019g001550_P001
OG0005297	g7929.t1	Wa8730a019g001520_P001
OG0005298	g7930.t1	Wa8730a019g001530_P001
OG0005299	g7935.t1	Wa8730a019g001470_P001
OG0005300	g7937.t1	Wa8730a019g001440_P001
OG0005301	g7943.t1	Wa8730a019g001270_P001
OG0005302	g7944.t1	Wa8730a019g000010_P001, Wa8730a019g001280_P001
OG0005303	g7954.t1	Wa8730a019g001380_P001
OG0005304	g7959.t1	Wa8730a019g001400_P001
OG0005305	g7961.t1	Wa8730a019g001210_P001
OG0005306	g7962.t1	Wa8730a019g001100_P001
OG0005307	g7963.t1	Wa8730a019g001090_P001
OG0005308	g7966.t1	Wa8730a019g001070_P001
OG0005309	g7971.t1	Wa8730a019g001200_P001
OG0005310	g7975.t1	Wa8730a019g000920_P001
OG0005311	g7976.t1	Wa8730a019g001140_P001
OG0005312	g7978.t1	Wa8730a019g001150_P001
OG0005313	g7981.t1	Wa8730a019g001180_P001
OG0005314	g7984.t1	Wa8730a019g001130_P001
OG0005315	g7986.t1	Wa8730a019g001120_P001
OG0005316	g7987.t1	Wa8730a009g001230_P001
OG0005317	g7990.t1	Wa8730a019g001420_P001
OG0005318	g8006.t1	Wa8730a019g000990_P001
OG0005319	g8008.t1	Wa8730a019g000980_P001
OG0005320	g8011.t1	Wa8730a019g000950_P001
OG0005321	g8013.t1	Wa8730a019g000940_P001
OG0005322	g8016.t1	Wa8730a019g000890_P001
OG0005323	g8022.t1	Wa8730a019g000860_P001
OG0005324	g8025.t1	Wa8730a019g000850_P001
OG0005325	g8029.t1	Wa8730a019g000830_P001
OG0005326	g8030.t1	Wa8730a019g000840_P001
OG0005327	g8032.t1	Wa8730a007g005810_P001
OG0005328	g8038.t1	Wa8730a019g000790_P001
OG0005329	g8039.t1	Wa8730a019g000780_P001
OG0005330	g8040.t1	Wa8730a019g000770_P001
OG0005331	g8044.t1	Wa8730a019g000730_P001
OG0005332	g8048.t1	Wa8730a019g000670_P001
OG0005333	g8055.t1	Wa8730a019g000630_P001
OG0005334	g8062.t1	Wa8730a019g001390_P001
OG0005336	g8069.t1	Wa8730a019g000490_P001
OG0005337	g8084.t1	Wa8730a019g000450_P001
OG0005338	g8085.t1	Wa8730a019g000430_P001
OG0005339	g8099.t1	Wa8730a019g000370_P001
OG0005340	g8101.t1	Wa8730a019g000340_P001
OG0005341	g8103.t1	Wa8730a019g000320_P001
OG0005342	g8104.t1	Wa8730a019g000310_P001
OG0005343	g8105.t1	Wa8730a019g000300_P001
OG0005344	g8108.t1	Wa8730a019g000260_P001
OG0005345	g8110.t1	Wa8730a019g000240_P001
OG0005346	g8116.t1	Wa8730a019g000170_P001
OG0005347	g8119.t1	Wa8730a019g000150_P001
OG0005348	g8120.t1	Wa8730a019g000140_P001
OG0005349	g8124.t1	Wa8730a019g000130_P001
OG0005350	g8134.t1	Wa8730a019g000110_P001
OG0005351	g8138.t1	Wa8730a019g000040_P001
OG0005352	g8140.t1	Wa8730a019g000060_P001
